,index,text,text_rating,rating
54,78,"'Знакомство с родителями' - одна из моих любимых комедий. И к моему счастью, этот фильм регулярно показывают по телевизору, поэтому когда вижу его в телепрограмме, всегда смотрю, а если попадаю на него совершенно случайно, то не могу оторваться и переключить его на что-нибудь другое. Ситуации уже все знакомы, диалоги знаю наизусть, но так и хочется при любой возможности посмотреть его снова. 

Для хорошего фильма нужны оригинальный сценарий и отличный актерский состав, ну а для отличной комедии нужны еще и шутки, которые должны быть не пошлыми и плоскими, а по-настоящему веселыми и забавными. Что ж в этом фильме оригинальность сюжета присутствует, актеры Роберт Де Ниро и Бен Стиллер справились со своими ролями блестяще, а шутки получились на редкость искрометными и остроумными. 

Сюжет. Главный герой Гей Факер, по профессии мед. брат решает познакомиться с родителями своей возлюбленной - Пэн. Но герой еще не знает, какой сюрприз его ждет впереди, ведь отец Пэн бывший военный, у которого дома даже детектор лжи припрятан, да и без него он отлично может читать мысли, просто вглядевшись один раз в глаза. Но ведь Факер ничего не знает о прошлом Джека и поэтому при таком необычном и пристальном внимании к своей персоне, он совершает одну ошибку за другой...

 Одним из главных героев фильма является кот, который доставляет герою Стиллера не меньше хлопот и неприятностей, чем отец его возлюбленной - Джек. Даже этот милый котяра у создателей фильма получился очень харизматичным и запоминающимся. 

Такую комедию хочется пересматривать вновь и вновь. Актерское мастерство Де Ниро и Стиллера завораживают, а сюжет не даст заскучать даже на минуту. 

9 из 10",9 из 10,9
55,79,"Фильм очень позитивный. Поднял мне настроение. Смешная, добрая комедия без всяких там пошлостей. Сейчас таких мало.

Бен Стиллер замечательно исполнил свою роль. Роберт Де Ниро со своей чудесной мимикой, которая вызывает улыбку, отлично вписался в этот фильм.

Ну и самое главное, это шутки. Они смешные и везде к месту. В общем режиссер и весь актерский коллектив справились со своей задачей.

Посмеялся от души!

8 из 10",8 из 10,8
56,80,"Красивое продолжение. И снова нас удивил Брендан Фрейзер своей великолепной игрой.На мой взгляд эта часть лучше чем первая  во всех смыслах.Качество съемки, музыка, бои, стрельба всё на высшем уровне.

Если даже были какие-то недочеты в первой части здесь их устранили и получилось круто.

Только вот в последних 20 минутах царя скорпионов плохо прорисовали и компьютерная графика была плохо сделана.Это единственное, что мне не понравилось.Но сама мумия получилась великолепно и красочно как и всегда.

Без многих актёров мне кажется фильм получился бы плохой, скучный и без юмора.Классно, что фильм ещё и  исторический и рассказывает историю, которая была три тысячи лет назад.Во многих моментах компьютерная графика просто отличная, очень красивая, но только не на царе скорпионов.

Как всегда добро победило как в тысячах подобных фильмах.Но всё равно фильм отличный.

10 из 10",10 из 10,10
57,82,"Недавно пересмотрел этот замечательный фильм Джея Роуча. Видел это кино уже не раз, но его просмотр, как и прежде, вызвал у меня ураган положительных эмоций, доставил незабываемое удовольствие, да и воообще, заставил забыть о том что на дворе бушует финансовый кризис и поверить в то, что на самом деле жизнь прекрасна! 
   
В последнее время трудно найти по-настоящему хорошую комедию. Такую, которая заставляет искренне смеяться. Такую, после просмотра которой скулы болят, в хорошем смысле слова... Незамысловатый сюжет, очень профессиональная игра актеров. На мой взгляд, одна из лучших актерских работ Бена Стиллера (наряду с продолжением 'Знакомство с Факерами'), а также комедийных образов Роберта де Ниро. 

Велико было мое удивление после 'Солдат неудачи'. Думал, что меня ожидает порция искрометного юмора, как это было в фильме про Гейлорда Факера, а оказалось, что я стал потребителем типичного американского трэша. До сих пор ломаю голову над тем, как Стиллер согласился сниматься в этом 'киношедевре'... 'Знакомство с родителями' - совершенно другое дело. Вы не знаете, как поднять себе настроение или что посмотреть этим вечером? Тогда вы не ошиблись. Поверьте, это именно то, что вам нужно! Такой фильм можно смотреть несколько раз - так как не жалко тратить время на такой фильм снова и снова.

Вердикт: 9 из 10  

Рекомендовано к просмотру лицам с хорошим чувством юмора.",9 из 10,9
58,83,"Истории о мумиях будоражат умы человечества уже не одно десятилетие. Это чудовище уже неоднократно появлялось на экранах. Поле очередной успешной экранизации истории древнеегипетского жрица Имхотепа зрители ждали продолжения, и вот в 2001 году на экраны вышел фильм  «Мумия возвращается». 

Действие картины происходит спустя несколько лет после оригинала. У четы известных охотников за сокровищами родился ребёнок. Малыш оказался втянут в историю с древним пророчеством. Служители Имхотепа воскресили своего лидера, чтобы он исполнил предначертанное возглавил демоническую армию Царя Скорпионов и подчинил себе весь мир. Помешать этим коварным планом способны только наши герои, особенно учитывая, что от этого зависит судьба их сына.

Сюжет картины не уступает оригиналу, а временами превосходит его. Повествование пропитано искромётным юмором, что делает картину  не только интересным приключенческим фильмом, но и неплохой комедийной лентой.

Главный актёрский состав практически не изменился. Что является хорошим решением. Поскольку все актёры неплохо сыграли свои роли в первой части. А в продолжение смогли ещё лучше вжиться в свои роли. Но и новые актёры неплохо справились со своими персонажами. В общем, актёрский состав не подкачал.

Спецэффекты, как и в первой части на очень высоком уровне и неплохо смотрятся и сегодня спустя более десяти лет.

«Мумия 2» - это интересное и весёлое приключенческое кино. На все времена. 

9 из 10",9 из 10,9
59,84,"Бытует мнение, что вторые части художественных фильмов всегда хуже первых. С одной стороны, этому утверждению есть много ярких примеров. Но в то же время, я считаю, что Стивен Соммерс «сделал» «Мумия возвращается» ничем не хуже первой части.

Брендан Фрейзер держится на уровне. Его герой такой же ловкий, отважный и способный защитить свою семью – воплощение настоящего мужчины. 

Рэйчел Вайс заметно похорошела за два года (перерыв между двумя частями). Стала более женственной, что ли. Но её героиня такая же авантюрная и непредсказуемая, как и раньше. Не удосужившись прочесть надпись на ларце – она бесстрашно открывает его, положившись лишь на собственную интуицию. Очаровательна в своём безрассудстве. Стоит заметить, что именно это безрассудство в итоге и спасло Рика.

Алекс, на мой взгляд, не смотря на свой юный возраст – самый яркий персонаж. Как выразился Рик – Алекс поразительно похож на мать. Сценаристы открыто дают это понять, путём сцены с колоннами. Думаю, у любого, кто смотрел первую часть – момент вызовет дежавю. Также умиляет тот самый злополучный «аменофус». Думаю, всем зрителям «Мумии» запомнился этот египетский иероглиф.

Семья О’Коннелов – три грани пирамиды. Так было предопределено тысячи лет назад.

Этот факт объясняет и первую, и вторую часть «Мумии».

Имхотеп, к сожалению, уже не так великолепен в своей отрицательности. Только в конце было его искренне жаль. Любовь Имхотепа и Анк-Су-Намун смогла выдержать вечность, но не перенесла страха перед физической смертью. 

Режиссёр представляет нам две параллели. Именно благодаря этому сравнению, мы понимаем насколько непоколебима любовь Эвелин и Рика.

Хотелось бы отметить сцены драк Эви и Анк-Су-Намун. Снято потрясающе. Не знаю, какая часть принадлежит компьютерщикам и дублёрам, но это было убедительно.

Моя оценка – 

10 из 10",10 из 10,10
60,85,"Из всей трилогии Мумий- лучшей для меня является вторая. Яркая, зрелищная, динамичная, ни в плане оригинальности сюжета, ни в завершенности образов она не уступает и даже превосходит первую.  

Радуют глаз преобразившиеся персонажи- Иви (Рейчел Вайс) из застенчивой милой девушки превратилась в харизматичную и отважную искательницу приключений, ее красавец муж (Брендан Фрейзер) из парня с сомнительным прошлым в настоящего супермена готового до конца защищать свою семью и параллельно спасать мир. Замечательно дополнил фильм сын четы О'Конелов- Алекс (Фредди Боат), обаяния этого ребенка, лично мне, существенно не хватало в Мумии 3.  

Создателям сиквела удалось интересно продолжить историю Имхотепа и Анаксунамун, благодаря воспоминаниям Эвелин, добавить ореол таинственности и мистичности.  

Мумия 2 полна зажигательного юмора, в отличии от оригинала  она более эмоциональная и живая. В ней гораздо лучше спецэффекты.  
 
Для любителей приключений Возвращение мумии- это настоящая находка. Ее можно смотреть несчетное количество раз. 
              
10 из 10",10 из 10,10
61,86,"«Мумия возвращается» - крупно бюджетный фантастический, приключенческий боевик, который уносит зрителя в невероятно динамичную и захватывающую историю, в которой кипят страсти, происходят сражения, любовь, отвага, дружба, преданность и конечно же борьба добра и зла. Этот фильм один из моих любимых, в нем есть все, чтобы считаться одним из самых интересных и невероятных фантастический фильмов. Я много смотрел фильмов про мумий, но данное кино и его первая часть самые любимые и интересные, а делает это кино таким прекрасным подарком западного кинематографа хорошая рука режиссера и прекрасная игра актеров, которые были в первом фильме и во втором. В детстве я очень любил данное кино, ведь его история покоряет воображение и от экрана оторваться невозможно. В фильме присутствует интересная, чарующая атмосфера того времени, и это заманивает зрителя, что является достоинством режиссера.

Мы видим снова любимых героев из первого фильма и снова мумию, которая пробудилась и мечтает отомстить и подчинить себе все и вся. Данная история получилась более динамичнее, ярче и захватывающи. В фильме много экшина и невероятных моментов. Я люблю это кино с детства и смотрел его много раз. Оно является уникальным и достойным продолжением. Часто бывает, что продолжения у хороших фильмов не получаются и разочаровывают, но ни в этом фильме. Данное продолжение получилось весьма насыщенно, а его история яркой и оригинальной.

Брендан Фрейзер снова играет главную роль, которая стала для меня его лучшей в его карьере актера. Он весь талантливый актер, и с ролью главного героя справился отлично. Иногда актеры так здорово и впечатляющи играют свои роли, что на месте их уже никого не представляешь. Вот именно это можно и сказать в данном случае про Брендана Фрейзера. Рейчел Вайс актриса, которая мне всегда нравилась. Она очень милая и очаровательная. Рейчел может достойно сыграть и комедийную роль и драматическую. Если в первом фильме она играла более комедийную роль с разными смешными моментами, то в данном фильме она выложилась на все 100% и играла уже более глубокую и драматическую роль. Дуэт этих двух актеров мне нравится, и было приятно на них смотреть. Арнольд Вослу здорово подошел на роль мумии, и в этом фильме он играл крайне правдоподобно и отлично справился со сложной и противоречивой ролью. Актриса Патрисия Веласкес идеально подошла на возлюбленную мумии, и в этом фильме мы ее видим уже с другой стороны и больше знакомимся с ее героиней. Эта актриса играет отрицательную роль, но она ее сыграла так здорово, что очаровала меня и больше всех привлекла внимание.

Данное кино весьма зрелищное и приключенческое, его можно смело смотреть в кругу близких людей, ведь данный приключенческий фильм идеально подходит для вечера, когда можно с близкими или друзьями посмотреть какое-нибудь классное и захватывающие кино. «Мумия возвращается» - достойный и интересный фильм, который уносит в невероятную историю и дарит гамму различных эмоций. В нем от первого и до последнего кадра все пропитано приключениями, отвагой, юмором, любовью и всем тем, что и делает данное произведение таким уникальным и увлекательным. Если Вы не смотрели это кино, то Вы потеряли многое. Я люблю данное продолжение и с уверенностью его советую всем посмотреть, кто не видел.

Приятного просмотра!

10 из 10",10 из 10,10
62,87,"У того, кто не познал прошлое, - нет будущего. (с)

Вторая часть всемирно известной трилогии «Мумия» под названием «Мумия возвращается» привнесла в нее еще больше экшна и динамики, еще больше мумий и скарабеев, новые приключения, опасности и сражения. С момента завершения предыдущей части, по сюжету прошло ни больше, ни меньше 10 лет. Теперь наши герои Рик и Эвелин, ставшие уже опытными расхитителями гробниц, счастливо живут семейной жизнью, воспитывают восьмилетнего сына Алекса и периодически занимаются археологическими раскопками. Во время одной такой вылазки, герои находят некий браслет, принадлежавший египетскому богу Анубису. По возвращении домой, их сын, который унаследовал от родителей такие черты характера, как любопытство, бездумную рискованность и неудержимую страсть к приключениям и опасности, надевает этот браслет и ему открывается путь к оазису Ам-Шер. Родители Алекса, занятые собой и увлеченные друг-другом, абсолютно не следят за своим чадом и совсем не замечают, что творит их восьмилетний сын, пока его не похищают прислужники Имхотепа, который был воскрешен на этот раз своей возлюбленной реинкарнацией Анк-Су-Намун. Теперь целью Импхотепа является пробуждение Царя скорпионов, дабы призвать армию Анубиса для захвата мира. А как Царь скорпионов вдруг стал повелевать армией Анубиса рассказывается в предыстории. Рик и Иви вновь отправляются в Египет, которые когда-то свел их, на спасение своего сына, который оставляет им послания на песке в виде точных копий местностей следующего перевалочного пункта (аля великий скульптор), пока его не ловят за этим занятием. В пути О’Коннеллам предстоит многое узнать о своих прошлых жизнях и каким образом они связаны с Имхотепом и Царем скорпионов. Не буду раскрывать всех карт, скажу только, что сюжет весьма интригующий и захватывающий. Вас ждут атака пигмеев-мумий, битва с шакалоголовыми воинами Анубиса, скарабеи, скорпионы и прочая египетская нечисть.

В этой части картина стала мрачнее и трагичнее, особенно это заметно в финале. Экшна здесь тоже больше, порой совершенно бессмысленного. Создатели хоть и пытались показать обоснуй, но он вышел притянутым за уши. Хотя поначалу может показаться, что вторая часть менее серьезная, в ней больше юмора, для развлечения публики. Не люблю, когда режиссер подстраивается под зрителя и всячески пытается угодить ему. Герои тоже эволюционировали и стали сами на себя не похожи. Иви уже не та неуклюжая, полюбившаяся зрителям, библиотекарша, считающая, что в книгах можно найти ответ на любой вопрос. Теперь она женщина-воин, сражающаяся похлеще своего мужа, сменившая длинную монашескую юбку на современные обтягивающие кожаные штаны. Зато Рик все в той же одежде. Я даже не сразу узнала в новоиспеченной Иви актрису Рэйчел Вайс, настолько она непохожа на милую Эвелин из первой части. Ну да ладно. Зато, вроде, остальные герои остались верны себе. Джонатан со своими вечными дурацкими шуточками, Имхотеп, кажется, стал еще злее и коварнее. А вот Патрисии Веласкес в этой части расширили роль Анк-Су-Намун, дали ей реплики, наделили скверным характером. Но вот кто по-настоящему бесил напротяжении всего фильма, так это Алекс, сын О’Коннеллов. Мало того, что этот мелкий пацан пытается строить из себя умного взрослого, подкидывая родителям массу проблем, так еще и игра «актера», если его можно так назвать, хромает. Я конечно, понимаю, что на момент съемок мальцу было не больше 10 лет, но можно было хоть делать испуганный вид в нужных моментах. Кроме того, маленький блондин и внешне не похож на своих темноволосых родителей, но это уж я придираюсь. К остальным актерам претензий нет, не смотря на некоторые метаморфозы Вайс.

Качество съемки фильма на прежнем уровне. Зрелищно представлены флешбеки, показанные в виде воспоминаний героев о своих прежних жизнях. По-моему, сражение на кинжалах Анк-Су-Намун и принцессы Нефертити, дочерью фараона Сети I - самая запоминающаяся сцена в фильме. Хотя, в голосовании за лучший момент, я бы отдала голос за сцену, за ту печальную сцену, в которой Анк-Су-Намун бросила своего возлюбленного Имхотепа умирать и он так смотрел на нее и не верил своим глазам. Сколько отчаяния было в его лице и слезы в глазах в момент осознания ее предательства и как он звал ее. Браво, Вослу! Я прониклась этой сценой. Она была гораздо трогательнее, чем рыдания Рика над погибшей женой. Жаль, Имхотепа уже не будет в третьей части, по-моему, из него получился шикарный антагонист и еще можно было что-то придумать с его историей и показать приквел к первой части не с участием Царя скорпионов, а с участием Имхотепа.

Также концепция фильма тоже слегка поменялась. Теперь главной идеей фильма, ставящейся во главу стола, является не алчное эгоистичное желание обладать сокровищами Египта, а благородный лейтмотив - семья важней всего. Хотя замысел режиссера показать, что жизни родных и близких ценнее всех богатств мира, показался мне бессмысленным. Зритель и так это знает. В чем фишка? 

Подводя итоги, скажу, что сиквел «Мумия возвращается» немного уступает по интриге и интересности сюжета оригиналу, но также достоин вашего внимания и положительной оценки. Хотя уже не наблюдается той атмосферы мистики и таинственности, что отличала первую часть.

- Наполеон искал эту пирамиду.

- Да, но мы умнее его и, к тому же, выше.

- Поэтому мы ее и найдем.

- Раз мы выше? (с)

8 из 10",8 из 10,8
63,88,"Несмотря на то, что фильм вышел в 2000 году с ним я познакомился недавно. Как-то вечером захотелось посмотреть чего-нибудь легкого, смешного. Взор мой пал на комедию, в которой участвовали мои любимые актеры, да и сюжет предвещал отличное времяпровождение. Не собираясь откладывать эту киноленту в «долгий ящик», я приступил к просмотру.

Грэг Трахер работает медбратом. Профессия, в которой мужчины редки. Собираясь сделать своей девушке Пэм предложение, он понимает, что лучшим вариантом было бы сначала просить руки возлюбленной, у ее отца. Не теряя времени, он со своей любимой едет знакомиться с ее родителями. Каково же было его удивление, когда он узнал, что ее отец отставной сотрудник ЦРУ.

Нашему герою предстоит пройти много трудностей, дабы угодить и понравиться отцу. В связи с чем, происходит много комичных ситуаций, из которых тому придется выбираться, как-никак прибегая к обману и лжи. Но, как позже выясняется «лучше горькая правда, чем сладкая ложь» или «обманывая других, обманываешь, в первую очередь, самого себя».

Бен Стиллер (Грэг Трахер). Отличный комедийный актер, умеющий по-настоящему рассмешить. Замечательно сыграл роль непутевого парня, который действительно любит свою возлюбленную, но на пути которого, встает ее отец. И поэтому ему придется пройти множество проверок и испытаний, чтобы попасть в «круг доверия» и заполучить благословение отца.

Роберт Де Ниро (Джек Бернс). Актер, не нуждающийся в представлении. Его игра и мимика потрясают воображение. Он может сыграть совершенно любой образ. Его герой очень щепетильно относится к тому, кто окажется избранником его дочери.

Тери Поло (Пэм Бернс). Отлично сыграла свою роль. По ней видно как она любит своего избранника. Сыграла достаточно достоверно.

Комедия вышла на славу. Обилие высококачественных шуток отлично поднимает настроение. Радует то, что шутки совершенно не пошлые. Актерский состав приятен глазу. Все сыграли на очень высоком уровне. Сюжет о том, каких вещей при знакомстве с родителями избранницы лучше не совершать. Он увлекателен и подан отменно. Скучать не придется. Фильм определенно будет интересен для всех. Отличная семейная комедия!

Спасибо за внимание

Комедия, по праву занявшая почетное место в списке любимых фильмов

10 из 10",10 из 10,10
64,89,"Пусть это будет рецензия на оба фильма.

Я считаю, что сиквелы - зло. Но 'Мумия' - тот редкий случай, когда продолжение снято на уровне первой части (а где-то даже получше).

Естественно, есть и недочёты сюжета, смешная компьютерная графика))).

Всегда хочется совершенства, но ведь главное, чего мы ждём от таких фильмов, - приключений, загадок, эффектности и экшена - здесь получаем сполна.

А ещё 'Возвращение Мумии' - это просто праздник ярких мужских образов! Их даже больше, чем в первой части! Рик О'Коннел, Ардет Бэй, Имхотеп, Лок-На (чернокожий главный охранник), да и появляющийся на пару минут Царь скорпионов при не самой лучшей игре Дуэйна Джонсона, - боже, какие они все огромные, прекрасные и необузданные! Чистая стихия.

Понравилась и эволюция героини Рейчел Вайс: уже не юная робкая библиотекарша, а расцветшая и отважная молодая женщина, но по-прежнему милая и трогательная.

Эти два фильма классные, обязательно стоит посмотреть.

8 из 10",8 из 10,8
65,90,"Стивен Соммерс представил нам продолжение отличного фильма. И на мой взгляд, продолжение удалось, хотя первой части оно уступает. Однако, как не хотелось расставаться с любимыми героями этого фильма. На этот раз Эвелин и Рик находят браслет царя Скорпионов. Их капризный сынишка, который является маленьким знатоком истории, одевает браслет. Параллельно Имхотепа снова воскрешают, чтобы он убил царя Скорпионов и возглавил его армию. И теперь Рику, Эвелин, Алексу и Джонатону с их другом Ардетом предстоит снова спасать мир! 

Очень приятно, что актеры остались те же: Брендан Фрейзер, Рейчел Вайс, Джон Ханна, Одед Фер, Арнольд Вослу, Патрисия Веласкес. К любимой компании также присоединился Дуэйн Джонсон, играющий Царя Скорпионов. 

Порадовали красивые эпизоды времен Древнего Египта. Их связь с современным миром. Оказывается, что все герои не случайно все вместе снова собрались. Пейзажи, интересный сюжет и многое другое делают Мумию Возвращение обязательным к просмотру, особенно, если вы видели первую часть. Однако, чего-то не хватило и первая часть все-таки превосходит вторую. Смотреть все равно стоит. 

9 из 10",9 из 10,9
66,91,"Знакомство с родителями - милая, семейная комедия с огромным зарядом позитива. И, если вечерком после тяжелых трудовых будней хочется отдохнуть, отвлечься и посмеяться, то этот фильм - оптимальный вариант для просмотра. Я смотрела 'Знакомство с родителями' далеко не один раз, и каждый раз получала массу удовольствия и впечатлений, столь же ярких и запоминающихся.

Так чем же хорош этот фильм?

Режиссер сумел создать неплохую сюжетную линию. Конечно же, сюжет фильма довольно простой и незамысловатый, построенный на взаимоотношениях 'отцов и детей', вернее, 'отцов и вторых половинок их детей'. Но насколько он все-таки жизненный. Ведь каждый из нас рано или поздно сталкивается с тем, что надо б как-то свою половинку родителям представить. И тут уж и страх и волнение, желание понравиться, не попасть впросак, и комичные ситуации от этого самого волнения: всякое бывает. Да и каждый родитель горячо любит свое чадо и всегда будет считать, что его ребенок достоин гораздо большего. И тут уж надо искать компромисс во избежание конфликтов. Все это в очень яркой форме получило отражение в фильме.  Как ни крути, знакомство с родителями в нашей обыденной жизни - это своего рода переломный момент в отношениях пары, который помогает понять, действительно ли между вами что-то серьезное или же нет. В 'Знакомстве с родителями' представлен самый что ни на есть комичный вариант общения с будущим зятем. А может, режиссер, помимо комедийных моментов (которые удались на славу), хотел показать и то, как важна искренность и компромисс в любых отношениях, будь то отношения любовные или отношения в семье между родителями и детьми. Ведь, если б не было недомолвок, неосведомленности об интересах, вкусах, стиле жизни обеих сторон, то насколько же все было б проще. Ну это, скажем так, отклонение, касающееся нашей реальной жизни. Что же касается фильма, то это комедия и, чем больше здесь всяких казусов, тем больше смеха у зрителей. Так или иначе, сюжет неплох, несмотря на свою простоту. Кроме того, в современном кинематографе в последнее десятилетие было снято довольно много фильмов на подобную тематику, это и 'Если свекровь-монстр', и 'Четыре рождества', и 'Угадай, кто?', и т.п., но все же 'Знакомство с родителями' имеет свой собственный непередаваемый оттенок и, на мой взгляд, в линейке таких фильмов занимает одно из первых мест. 

Другой плюс этого фильма - это, конечно же, подбор актеров на главные роли, дуэт Роберта де Ниро и Бена Стиллера просто непередаваем. Такие разные актеры, разные амплуа, но как хорошо смотрится этот дуэт, и насколько великолепно им удалось сыграть своих персонажей, вжиться в роль. Роберт де Ниро прекрасно смотрится в роли Джека Бернса - ЦРУшника на пенсии, закаленного работой, планирующего все до мелочей и уж чересчур подозрительного и строгого папаши с суровым лицом, который все пытается контролировать. Но эта роль удалась ему на славу и очередной раз доказала, что де Ниро - талантливый актер, который может вжиться в любой образ, и несомненно его персонаж вносит изюминку в фильм; на многих его фразах, - к примеру, 'у меня есть соски, подои меня', - строятся комедийные моменты. Не хуже был и Бен Стиллер в роли Грэга Факера, и, на мой взгляд, данную роль можно считать одной из лучших его ролей. Героя Стиллера, я думаю, нельзя назвать неудачником, ну не повезло человеку с именем. А ведь в целом профессию, над которой все посмеиваются, называя 'сестричкой милосердия', он выбрал сам, и нравится ему именно эта работа, и с любовью в его жизни все в порядке. Кто же знал, что у любимой девушки такой папа. 'Я до жути боялся твоего отца, когда думал, что он цветовод, а теперь у меня на заднице профессионал-ЦРУшник'. А ведь как старался произвести впечатление, пытался подстроиться: и разрешения на брак решил спросить, и подарок купил, и отказался от сигарет и секса на все выходные, и на детектор лжи пришлось 'сесть' и терпеть постоянные подколы о своей работе и присутствие такого успешного обеспеченного бизнесмена, спортсмена и романтика - бывшего жениха Пэм. А что в итоге: с подарком не угадал, урну с прахом разбил, сестру Пэм зашиб, разгромил весь двор, да еще и кота потерял. Это ж какую надо иметь выдержку! Как говорится, хотел как лучше, а получилось как всегда. Вот так вот не задалось!

Другие актеры тоже удачно вписались в этот фильм: и миловидная Тери Поло, и Оуэн Уилсон, которому хорошо удалась роль романтика и мечтателя, пусть и небольшая. 

Ну и конечно, одно из главных достоинств фильма - искрометный, легкий и не пошлый юмор. Шуткам в этом фильме улыбаешься даже после неоднократного просмотра. 

А также стоит отметить замечательный саундтрек к фильму и такого обаятельного кота Облома, которому тоже отведено не последнее место в фильме.

Итак, что в итоге? Неплохой семейный сюжет, смысл имеется, великолепная актерская игра и замечательный юмор. Фильм стоит обязательно посмотреть!

10 из 10",10 из 10,10
