,index,text,text_rating,rating
107,144,"Бывший шериф Сильвер-Спрингса Страйд преследует семерых грабителей банка, похитивших ящик с золотом и убивших жену Страйда. По пути Страйд встречает супружескую пару, которая направляется в Калифорнию в своем фургоне, и помогает им. К ним присоединяются двое бывших заключенных, Мастерс и Клит, которые знают, что Страйд преследует грабителей. Они планируют привести Страйда к бандитам, а потом покончить со всеми, чтобы получить золото. Но они не единственные, кто вынашивает тайные замыслы.

История главного шедевра тандема Боттичер-Скотт 'Семь человек с этого момента' началась со сценария молодого автора и будущего режиссера Берта Кеннеди для продюсерской компании Джона Уэйна. Дюк сам собирался играть главную роль, но был связан обязательствами на 'Искателях' Джона Форда. Тогда он предложил Рэндольфа Скотта. Ли Марвина на роль Мастерса предложил Кеннеди. А Гейл Рассел привел Джон Уэйн. Он был ее другом 10 лет, снявшись с ней в конце 40-х в двух картинах. Все еще красивая, но слишком бледная женщина, Гейл сыграет, возможно, лучшую свою роль. Трудно поверить глядя на экран, но Рассел была уже тогда законченной алкоголичкой, начав пить из-за панического страха перед съемками еще в начале карьеры. Боттичеру будет нелегко удержать ее от алкоголя. К сожалению, она проживет еще 7 лет и умрет от сердечного приступа в 36.

Один из лучших вестернов классической эпохи. Рэндольф Скотт в классической роли мстителя. Потрясающий Ли Марвин в роли циничного и обаятельного бандита активно перетягивает одеяло зрительского внимание на себя. Колоритные персонажи, прекрасные пейзажи, напряженный сюжет. Идеальный вестерн Бадда Боттичера, короткий и выверенный до мелочей.

9 из 10",9 из 10,9
108,145,"Судебные триллеры являются редким явлением в кинематографе. Не только сейчас. Жанр был редким и в прошлом столетии. В связи с чем, большая часть лент подобного содержания появлялись редко, но били особо метко. Что и доказал своей работой прославленный режиссер Роб Райнер. Роб является одним из тех режиссеров, которых очень любят критики. Когда как, я уверен в том, что приличное количество зрителей не видели и половины работ Райнера. Хотя в этом и нет надобности. Потому что, данная лента стала лучшей работой Райнера, которая была номинирована на многие престижные кино премии и даже стала лучшим фильмом по версии MTV. В чём достоинство ленты ? В магии. Никак иначе это не назвать.

Роб смог снять очень напряженный, динамичный и остросюжетный фильм даже тогда, когда в его ленте абсолютно отсутствуют какие либо зрелищные моменты. Полное отсутствие вкусных экшн сцен, Роб полностью восполнил своей великолепной режиссурой, которая обеспечивала фильм настроением на все два с лишним часа экранного времени. Особенно в моментах судебных заседаний, которые сняты просто великолепно. Казалось бы, в них ничего не творится. Но сцены получились настолько динамичными и напряженными, что спокойно наблюдать за происходящим просто не возможно. В связи с чем, адреналин бешено циркулирует по кровеносной системе и сердце бьётся чаще.

Аналогичным эффектом может похвастаться и остальное содержание ленты, которое было выдано с максимальной простотой и пустотой. Что сближало данную ленту с такими хитами как “Генеральская Дочь”, “Время Убивать” и многими другими. Но ставит фильм на несколько ступеней выше. Ведь Роб не просто снял фильм в лучших традициях судебного жанра. Но и снял нечто особенное, которое нельзя описать какими либо словами. 

Зато при просмотре ленты, это нечто ощущается с полна и в связи с этим, оторваться от экрана становится просто невозможно. Что пожалуй достигалось благодаря чередованию непосредственного экранного действия и съемок военной деятельности. В этом плане, Райнеру удалось снять максимальное количество сочных и действительно красивых сцен. Взять хотя бы вступление с маршем отряда военных и их жонглированием оружия.

Стоит признать, что по уровню сложности судебные триллеры стоят выше обычных. Ведь перед создателями стоит задача не просто упростить сложные судебные термины. Но и максимально приблизить историю к реализму. Будто увиденное на экране происходило на самом деле или может произойти. Все вышеперечисленные элементы есть в данной истории сценариста ленты Аарона Соркина. Сюжет в первую очередь впечатляет своим невероятно сильным содержанием. Ведь на фоне развлекательного сюжета с судебным делом, кроется немаловажный социальный подтекст ленты.

Что должно проявить больше уважения к военнослужащим, которые обеспечивают нашу мирную и спокойную жизнь. Не смотря на то, что под риском оказывается их жизнь. Я всегда считал, что военный это не профессия. А призвание. При этом, отлично передана дилемма между долгом и человечностью. Приказом и своим субъективным отношением к происходящему. Что является аллегорией и современного общества тоже. Когда человек не знает, поступать ли ему так, как надо, или так как правильно. Хотя второе тут навязано исключительно обществом.

В данной ленте мы видим всё это и создатели максимально просто донесли то, честь и отвага должна быть не только у военных. Но и у таких же гражданских лиц как все мы. Ведь если не будет желание искать справедливости, то мир перестанет быть таким, каким мы его знаем. Всё это отлично завуалировано в содержании данной истории, которая легко и “популярно” объясняет все юридические термины. В связи с чем, просмотр картины превращается не в просто легкодоступную историю. А скорее в тот огромный клубок тайн, который начинает распутываться по мере развития экранного действия и приводит к очень правильному финалу. Где отсутствует какие либо проявления хэппи энда. Но всё преподносится в исключительно правильных и жизненных тонах.

Райнер безусловно сделал ставку не только на патриотизм зрителей. Но так же и на великолепный актерский состав. Адвокатское трио в лице Тома Круза, Деми Мур и Кевина Поллака просто великолепно. Все трое сыграли просто великолепно. Даже Деми Мур, которая обычно мне не нравится. Многие считают, что Том Круз слабый актер. С этим я в корне не согласен. Ведь он не раз доказывал наличие своего таланта и вытягивал даже очень сложные роли. Эта роль же, стала одной из первых серьезных работ Круза и пожалуй одной из лучших его ролей для меня. 

Второстепенные персонажи благодаря великолепной игре актеров не уходит в тень вышеперечисленного трио. Кевин Бейкон просто роскошно сыграл своего героя. В связи с чем, он сильно импонирует даже при том, что является государственным обвинителем в данной ленте. А Кифер Сазерленд и особенно Джек Николсон выдали чертовски харизматичные образ вояк с “мерзавческой” личностью. Последние 15 минут картины держались исключительно за счет Николсона.

Райнер решил сделать ставку на живой звук. Даже в сценах судебных заседаний. Что скорее выделяло фильм, чем придавало ему недостатков. Хотя полностью от музыки он отказался не смог. Работа Марка Шэймена же, выдала действительно интересное и напряженное звучание, которое отлично обогатило переходные моменты ленты. Что в свою очередь сделало фильм действительно идеальным.

10 из 10

Динамичная, напряженная, крепко и патриотично снятая остросюжетная драма. Пожалуй один из лучших фильмов жанра судебных триллеров. Пожалуй тот редкий случай, когда фильм настолько идеален, что его охотно рекомендуешь всем и каждому. В связи с чем, вы более, чем обязаны посмотреть этот фильм.",10 из 10,10
109,146,"Фильм - эстетическая икона стиля, ставшая красным транспарантом на  процветающей Санта-Монике 1950-х годов и манифестом одной из первых субкультур в современном понимании слова - все эти начинающие бриолинщики в кожаных куртках и узких клетчатых брюках впоследствии станут отражением легендарных Джеймса Дина и Натали Вуд, воплотивших на экране золотую молодёжь солнечной Калифорнии. Когда ещё только разгоралась 'Элвисомания', а при виде величественных автомобилей с белыми шинами всё ещё боялись чикагской мафии, была создана картина с красными лётными куртками - любимая верхняя одежда модов и современных футбольных фанатов - и запрещенными три года спустя пружинными ножами в переливающемся перламутре. Те самые ножи, ставшие орудием убийства в странно совпадающих по названию 'Двенадцать разгневанных мужчин' (1957) и 'Двенадцать стульев' (1971), любимое оружие антагониста из 'Заводного апельсина' (1971), из мира подростковых банд, так похожих на главных действующих лиц драмы Николаса Рэя. Название было частично позаимствовано из книги американского психиатра Роберта М. Линднера и в изначальном варианте звучит весьма провокационно 'Бунтарь без причины: Психоанализ психопата-преступника'. И пусть события фильма куда менее шокирующие, сладкий запах гниения и разложения моральных устоев в рядах американской молодёжи 1950-х становится одной из основных проблем картины, сразу после извечного конфликта поколений. Бродящий по улицам Калифорнии дух нигилизма и ученики старшей школы, которым нечего терять, кроме звенящих в трясущихся руках ключей от 'бьюиков' и 'фордов'. Первоначальное сопротивление главного героя Джима Старка местным подростковым мобстерам оборачивается полным перенятием  беспечного мировоззрения тех, что с рассвета до заката режут расстегнутые рубашки и соревнуются в смелости у срыва в океан, задирая стрелку спидометра. Ещё до выхода фильма в прокат пророческая сцена в начале картины обернётся настоящей смертью 24-летнего Джеймса Дина в аварии на пересечении калифорнийских трасс 46 и 41, событие, окончательно придавшее 'Бунтарю без причины' полумистический, легендарный статус. Всегда молодой Джим Старк словно Дин Мориарти из 'В дороге' Керуака - образ 'битого' поколения, не успевшего на войну, но нашедшего её дома.

А родителям никогда не найти компромисса с детьми, поколению 1950-х это было особенно сложно - трудновато верить людям, допустившим войну, сломавшую все возможную уверенность в человеческом благоразумии. Безысходный бунт как решение извечного конфликта - стратегия, к которой потом не раз будет обращаться молодёжь, от мирного протеста до металлических шипов, от брюк клеш до кликающих клинков. Картина Рэя показывает всю ту жу тоску, о которой говорит монологом герой Рауля Дюка в скандальном 'Страх и ненависть в Лас-Вегасе' Хантера С. Томпсона - то самое чувство неприкаянности и эскапистские наклонности. Беспечная фуга, в которую погрузились герои 'Бунтаря без причины', отражена в совсем новом минисериале-роудмуви в жанре чёрной комедии 'Конец чертового мира' (2017,2019), где главные герои становятся невольными участниками очной ставки - результат собственного бегства от ответственности. Шаг за шагом, танец за танцем, все чаще мелькает красная куртка, мельче отражается свет фонаря в донышке зелёной бутылки, все стремительнее приближается глянцевый свет галогенных фар ласкового 'самобеглого экипажа'.

9 из 10",9 из 10,9
110,147,"Очень позитивный фильм. И речь там совсем не о женской дружбе, как пишут многие рецензенты. То есть и о ней тоже. Но не в ней дело. Дело в том, как люди переживают жизненный кризис. В данном случае - женщины, которых бросили любимые мужчины. Четыре женщины, абсолютно разные. Все как в жизни - кто-то сдается, как Синтия, кто-то отказывается сам себе признаваться в собственных проблемах, как Анни, кто-то пытается забыться, ударяясь в крайности и вредные привычки, как Элиз, а кто-то становится циником, который в глубине души все еще надеется, как Бренда. 

Но какие бы ни были эти женщины и их восприятие проблем, выход всегда один - действовать, не сдаваться. Речь не идет о том, чтобы 'бороться за свое счастья' и пытаться все вернуть, или о мести. Наоборот, фильм говорит: месть - это мелочно. А кризис в жизни закончится только если не держаться за прошлое (месть - это тоже одна из попыток не отпустить прошлое), а двигаться вперед, в чему-то важному.

9 из 10

За позитивное мышление и прекрасную актерскую игру. И за сюрприз в виде Сары Джессики Паркер :)",9 из 10,9
111,149,"Одинокие сердца должны соединяться, об этом настойчиво говорят режиссеры и сценаристы Голливуда. А что может свести людей, живущих в разных концах огромной страны? Радио? Случай? Рождественское волшебство?..

Я долго выбирала, что бы такое душевное посмотреть глубокой ночью, и, остановившись на 'Неспящих в Сиэтле', была очарована атмосферой фильма. 

Думалось, мелодрама и есть мелодрама, тем более 93-его года выпуска - что в ней может быть нового и свежего, если и до, и после были сняты сотни, а то и тысячи лент? Ан нет, не так все просто. Сентиментальное кино? Очень. Доброе? Безусловно. Удивительное?.. Своей простотой разве что. 

И, наверное, в этом всё дело: простота сюжета и съемок совершенно оправдана и обоснована, ведь и в жизни далеко не всегда включен режим 'Сникерс'. Две, нет, три судьбы переплетаются между собой, образуя своеобразную семью, которой еще предстоит из предполагаемо-выдуманной стать реальной. Три голоса, - Анни, Сэма и маленького Джоны - звучат то в прямом эфире радиостанции, то по телефону, разносятся по всей Америке для того чтобы праздники (сперва Рождество, потом День святого Валентина) перевернули жизнь героев, подарив им главное - любовь.

***

'Неспящие в Сиэтле' - это тот редкий случай, когда я не могла оторваться от экрана и шепотом советовала героям, куда идти, чтобы наконец встретиться. 

10 из 10",10 из 10,10
112,150,"Звезда этого фильма, мерцающая колкими лучиками яркого света - Бетт Дэвис. Именно переменчивая женственность, непростая индивидуальность её героини переполняет фильм до краев. 

До этого практически не видела Бетт в кино, но явление её, как актрисы, в этом фильме очень мощное. Самый первый день из жизни героини Бетт (Маргарет Эллиот) с начала кино сразу погружает зрителей в непростые жизненные обстоятельства, эмоциональность, несмелую нежность к дочери, ранимость, но в то же время взгляд на людей свысока, переменчивость настроения, иногда даже стервозность. Крайне многогранная женщина и каждое её душевное состояние обыграно Бетт очень глубоко, естественно, отзывалось лично в моём сердце искренними чувствами. А сцена съемок фильма 'Зима смерти' специфическая по сути, это целый мир с царственной королевой - Маргарет.

Внешний вид главной героини также привлекает внимание - это элегантные костюмы, женственные платья, мягкий макияж. Визуальный ряд приятный, ласкающий глаз.

Стерлинг Хейден при появлении в кадре монументален, немногословен, от него веет надежностью. Его герой способен оставаться внешне невозмутимым, несмотря на все едкие провокации Маргарет. Мне приглянулся этот типаж мужчины, мистер Хейден полностью соответствовал роли.

Отмечу и 14-летнюю Натали Вуд в роли дочери Маргарет: мило, нежно и естественно отыграно. Глядя на личико Натали без косметики, сложно представить, что вскоре она превратиться в роскошную леди-красавицу с большими выразительными темными глазами.

Итого. История показалась мне немного прямолинейной из-за финала. Но за Стерлинга - образец мужчины, показывающего своё отношение к женщине поступками, а не цветистыми словами, за Бетт, которая абсолютно восхитительна в любом эпизоде: умиротворенная при прогулке на яхте, пораженная при просмотре своих проб, ехидно-яростная в магазине за прилавком, выговаривающая пожилым дамам всё, что о них думает, растерянная на вечеринке, где встречает режиссера 'Падающей звезды'   

9 из 10",9 из 10,9
113,151,"Странная штука любовь. Порой нам необходимо огромное количество времени, тысяча деталей и сотни событий, чтобы мы поняли: та, что рядом, и есть та самая твоя половинка. А порой хватает одного взгляда, слова, какого-то движения, и в сердце разжигается какой-то костер… Странная эта штука, любовь…

Я не особо верю в любовь с первого взгляда. Чтобы полюбить человека по-настоящему, надо с ним пережить что-то большое и, наверное, что-то долгое. Вот влюбленность с первого взгляда, несомненно, есть. У меня и у самого случалось увидеть незнакомку в автобусе, на улице, в книжном магазине, да где угодно, и сердце начинает биться неровно… Как правило, любовь с первого взгляда невозможна. Как правило… А в каждом правиле есть…

В каждом правиле есть исключения. О чем подтверждает этот великолепный фильм с Мэг Райан и Томом Хэнксом. Это, действительно, живая история живой любви. Фильм, как ни странно, мало напоминает романтику: в нем мало красивых слов о любви, нет каких-то подвигов ради любимого человека. Есть два человека, каждый со своими проблемами и со своим горем. Они незнакомы, они мало похожи друг на друга. Но с первых же минут фильма понимаешь, что они просто созданы друг для друга. 

Это необычный фильм. Здесь персонажи настолько живы, что понимаешь, в них немало пороков и отрицательных сторон. В них можно узнать своих знакомых и родственников. И именно этим они и притягивают к себе. Мэг Райан играет просто, но именно поэтому её персонаж настолько мил и непосредственен. Для Тома эта роль непростая. С первых минут, кажется, что он еще молод, чтобы играть вдовца. Но это с первых минут. А потом Том Хэнкс со своим недюжинным талантом показывает, что ему любая роль ни почем, что просто диву даешься. Да, эта одна из лучших пар в кино…

Потрясающая и великолепная мелодрама! Мелодрама, успевшая стать классикой! Смотреть и с парой, и одному. 

 9 из 10",9 из 10,9
114,152,"А может всё-таки причины были?

На этот вопрос я пыталась ответить после просмотра этого фильма. И ответила. Всё-таки причины были. Не просто так бунтовал главный герой фильма - Джимми Старк. Его протест-это протест против несправедливости, трусости и непонимания родителей.

В начале фильма Джим предстаёт не в очень хорошем свете: пьяный, валяющийся на улице, издающий непонятные звуки в полицейском участке. Но несмотря на всё это он не может не нравиться. Его доброта, искренность и смелость поражают. А отношение к Джуди и вовсе должно быть примером молодым людям как обращаться с девушками.

   -Какие парни нужны девушкам?
   -Мужчина,который может быть ласковым и приятным.Тот,кто не убежит когда 
   ты будешь в нём нуждаться...Это и значит быть сильным.

У Джуди свой протест - она делает всё, чтобы привлечь внимание своих родителей. А в ответ на поцелуй отца перед сном, получает пощёчину.

Ну и конечно нельзя не сказать пару слов о Платоне. Этого мальчика жалко больше всех. Его протест - протест против безразличия окружающих. Конечно можно понять насколько сильно он привязывается к Джиму, который пусть всего на один день, но становится его другом.

9 из 10",9 из 10,9
115,155,"Нью-Йорк, 1920-е годы. Многообещающий драматург Дэвид Шейн (Джон Кьюсак) написал очередную пьесу, на постановку которой у него как обычно нет денег, потому что все его творения или мрачные или заумные, и никогда не окупаются при выпуске в свет. К счастью, его партнеру по бизнесу, Джулиану, который верит в талант друга, удаётся найти инвестора... в лице криминального авторитета Ника Валенти. Валенти готов с радостью проспонсировать постановку, но при одном условии - его любовница, танцовщица по имени Оливия (Дженнифер Тилли), должна получить серьёзную роль в пьесе. Пока Дэвид рвёт на себе волосы, но, скрипя зубами, таки соглашается взять бездарную Оливию, не видя другого выхода из положения, в актёрскую труппу вливается всё больше людей со своими взглядами на работу Шейна. Доходит до того, что даже Чич (Чазз Пальминтери), телохранитель Оливии, начинает давать советы молодому писателю. Добром дело не кончится, ведь слишком много поваров только портят кашу.

Интеллигентная и крайне забавная трагикомедия Вуди Аллена, в полной мере демонстрирующая муки театральной сферы. Преследуя свою цель, Аллен не мог выбрать лучшего места действия, чем довоенная Америка 20-ых. Атмосфера у фильма вышла как с иголочки - костюмы, музыка, обстановка, работа со светом и вообще всё, что связано со стилистикой, заслуживает того, чтобы можно было без зазрения совести снять шляпу в одобрении. Только слепому не будет очевидно, с какой любовью обустраивалась каждая отдельная комната, как долго Вуди и его команда выбирали каждую табуретку и сколько сил было вложено в создание необходимого антуража. Благодаря такой заботе, кино не просто ожило само, но и тянет своего зрителя пожить в нём. Далее хочется отметить сценарий, который вышел чрезвычайно остроумным. Местное чувство юмора состоит из колких замечаний на тему того, как творческие личности нарочито страдают по любому поводу и кривого зеркала на наш социум. Дэвид влюбляется в легенду театра - Хелен Синклер, которая согласилась у него сыграть главную роль, зная о том, что легко может за счёт перспективного писателя вернуться обратно на Бродвей после трех лет забвения, глупая Оливия, которая без скандала не может выучить даже два предложения, метит в дивы, а мордоворот Чич внезапно открывает в себе страсть к искусству, которой терроризирует Дэвида при каждом удобном случае ('Её надо убрать! Эта корова испортит мою пьесу!', 'С каких пор это ТВОЯ пьеса?!'). Карикатурность действующих лиц и их не менее карикатурное отношение ко всему (Оливия, к слову, один в один Эллочка из '12 стульев', вплоть до злоупотребления восклицанием 'шарман!') придают истории отдельное, игривое очарование. Есть мнение, что настроение картины не было бы и в половину настолько насыщено энергией, выбери Вуди не такой сатирический подход к своим героям.

Актёрский состав также не отстаёт. Аллен известен своим придирчивым, почти что хирургическим отношением к выбору актёров, и это стабильно приносит свои плоды. Удались решительно всё, включая самых второстепенных и незначительных персонажей. Несмотря на открытую мультяшность, никто не перегнул палку, хоть риск переигрывания был как никогда велик. Джон Кьюсак отлично сыграл нервозного и фанатичного Дэвида, эффектно доводя себя до белого каления, Чазз Пальминтери был замечателен в качестве Чича (у Кьюсака и Пальминтери здесь безоговорочно лучшие диалоги, от которых плакать иногда хочется), из Дженнифер Тилли вышла умопомрачительная идиотка Оливия, которую хочется любить и душить сразу. Кроме них, отдельно хочется выделить Дайэнн Уист, исполнившую предмет обожания Дэвида. Уист получила золотую статуэтку за роль Хелен Синклер, и её было за что наградить - более впечатляюще сыграть женщину, живущую театром, наверное, невозможно. Муза в чистом виде, ни убавить, ни прибавить. Её игру на самом деле надо видеть, описать этот идеал бомонда словами очень трудно.

'Пули над Бродвеем' - интеллектуальная сатира и яркая комедия в одном флаконе. Кинематографическое подтверждение выражения 'жизнь - театр, а люди в нём - актёры'. Рекомендую.

8 из 10",8 из 10,8
116,156,"'Я не иллюзия! Я не иллюзия! ' - кричала маленькая девочка в этом фильме. Ах, какой же она была наивной, она просто видела то, что видит. Как и все дети в ее возрасте. А в таком возрасте детей не следует нагружать чем-то серьезным и драматичным. Им нужно что-то легкое и веселое.  В Голливуде это прекрасно понимают. Ежегодно мы видим афиши большого количества добрых и поучительных мультфильмов. А как насчет полнометражного фильма? 

'Приключения Рокки и Булвинкля ' как раз тот фильм, который создан для детей. Ибо все в этом фильме дает понять: я - фильм для Вас, детки. 

По сюжету Рокки и Булвинкль вызваны в самый конец 20-го века  ( 2000 год это еще двадцатый век. Не путайте!  ) неотразимой агентессой КГБ  Карен Симпати  ( Пайпер Перабо ) с целью помочь ей устранить  коварного Злого Лидера  ( Роберт ДеНиро ) и двух злодеев времен 'холодной войны ' Бориса  ( Джейсон Александр ) и Наташу (Рене  Руссо ). Раз уж начал, то скажу про актеров: у Пайпер Перабо 

получилась героиня, похожая на ребенка. В душе Карен до сих пор как ребенок, неглядя на то, кем она работает. При просмотре обратите внимание на эпизод, где ее показывают в самый первый раз. Посмотрите, как она держится,  как 'серьезничает', пытаясь скрыть свой веселый нрав. Правда, она не хочет признавать того, что у нее внутри. Но от себя не спрячешься...

Первое слово, которое приходит в голову при взгляде на злодеев - несуразица. Обратите внимание на Рокки и Булвинкля, а затем посмотрите на злодеев. Вывод: добро всегда остается добром, а вот зло может принимать самые разные  и несуразные формы. 

Вдобавок, скажу еще кое-что  ( может это лишь моя бурная фантазия, а может так и было задумано. Все-таки, первый раз я посмотрел этот фильм восемь лет назад ) взгляните на Бориса и Наташу. Несуразные. Но еще и неовременные. Слишком уж они привязались к своему прошлому.  А мир изменился... Из-за этого они попадут в море комичных ситуаций. И будут они приспосабливаться, выкручиваться, а в итоге все равно Happy End. Это не спойлер.  Просто,  по другому в таких фильмах быть не должно.  

Раз уж заговорили о ситуациях, позвольте прокомментировать сюжет: смешных моментов море. Но вот некоторые эпизоды взрослым могут показаться абсурдными. А все из-за того, что мы - взрослые. И у нас все намного серьезнее. То, что детям смешно, для нас - странно и непонятно. Вот и я с возрастом потерял ту нить, которую дал мне этот фильм. Простой, понятный фильм без каких либо подтекстов. И если вам, взрослые, фильм покажется глупым, не ругайте создателей. Дело в вас самих. Лучше покажите этот фильм вашим детям, пусть они посмеются и отдохнут. Ведь впереди их ждет серьезная жизнь, и такие фильмы будут просто не для них. 

8 из 10",8 из 10,8
