,index,text,text_rating,rating
39,60,"Конечно, фильм на Оскар не претендует, но смотреть его вполне приятно. Дрю Бэрримор очень подходит для такой роли, а уж Майкл Вартан просто создан играть подобного учителя! Да и остальные актеры очень даже убедительны.

Если вам нравятся фильмы типа 'Дряных девчонок' и других школьных мелодрам, обязательно посмотрите, точно поднимет настроение.

8 из 10",8 из 10,8
40,61,"Фильм мне очень нравится. Фильм о любви, но в этот раз не всё как обычно. А именно, парень влюбляется в девушка, но оказывается, что с наступлением нового дня девушка забывает всё и всех. В свою очередь парень готов пойти на всё, чтобы они были вместе. Он знакомится с девушкой каждый день снова и снова, но в итоге у него появляется идея завести дневник и записывать на плёнку всё то, что происходит с ними каждый день, что героиня могла проводить новый день уже зная, кто её окружает. Ну и, конечно, в конце концов герои играют свадьбу и у них появляются дети. 

На мой взгляд, трогательное кино, которое показывает насколько сильной иногда может быть любовь. Этот фильм 2 в 1. И комедия и отчасти драма в одном. Всё обыграно очень интересно. Отличная игра актёров. Так же интересно наблюдать каой новый способ главный герой выбирет для знакомства. Советую посмотреть фильм. Лично я пересматривала его раза 3, если не больше. Думаю, что не пожалеете. 

10 из 10",10 из 10,10
41,63,"Так как я любитель страшилок и пугающих сказок, выросшая на 'Байках из склепа' и 'Мурашках', то решила уделить время и этому фильму. Скажу честно, думала, что это новеллы а-ля 'Байки у костра' и так далее из этой оперы. Но мои expectations не совпали с сутью картины.

На суд зрителя представлены три повествования, совершенно не связанные друг с другом, помимо одной детали - кота. Хитрое животное выступает сторонним наблюдателем, совершенно незаинтересованным в процессах, происходящих на экране. У кота другая миссия. Весь фильм он зачем-то спешит на помощь маленькой девочке, для чего - узнаете в последней новелле.

Разве могут триллер, черная комедия и детская страшилка попасть в один хронометраж? Да, еще как. Г-н Льюис Тиг продемонстрировал нам это.

Первая история повествует нам о мужчине, который решил бросить курить и обратился в соответствующую корпорацию (практически корпорацию монстров, как оказалось). Компания боролась радикальными методами с вредными привычками населения. Мне кажется, порой, и вправду, нужны шокирующие способы, чтобы вывести человека на истинный путь.

Вторая новелла рассказывает, о милом дядечке-гангстере, чью жену увел тренер по теннису. Естественно дядя решил позабавиться и отомстить 'негодяю', но сам попал в сети своей паутины. А этот голубь, который с дивной монотонность и точностью клевал в одно и то же место? Брр.

Третья страшилка погружает нас в мир ночных кошмаров милой девчушки, как раз той, которую искал наш котик. Как оказалось, её терроризирует монстр, живущий в стене и по ночам выходящий 'на охоту' за дыханием юной принцессы. Но родители, естественно, не верят маленькой дочери. Вот тут-то во всей красе и проявляет себя рыцарь-кот.

Честно признаться, недолюбливаю котов, но не могу не согласиться с тем, что некая мистическая сила в этих животных присутствует - умны, хитры и преданны, но в тоже время, чересчур независимы. Недаром, в древние времена этих созданий наделяли волшебным даром. Всё не просто так!

Любители Кинга, кошек и странных пугающих историй - вперёд к просмотру!

7 из 10",7 из 10,7
42,64,"Начиная смотреть фильм, ожидал увидеть типичный фильм о драме подростковой жизни, собственно картина оправдала ожидания, но и добавила нечто свое.

«Ядовитый плющ» — так называется эта кинолента и это название оживает в образе Айви. Она, словно яд, заражает любого, окутывая, словно плющ, своей привлекательной улыбкой. И ведет она себя так распутно не из-за того, что она «шлюха», а попросту из-за одиночества, желания быть любимой. К слову, Дрю Берримор своей привлекательностью в этом фильме и вправду удивляет.

Фильм показался мне отличным эротическим триллером, любовный аспект здесь на мой взгляд играет главную роль. «What Ivy wants, Ivy gets». Айви умело играет на слабостях персонажей картины, заставляя влюбиться в себя, настолько умело, насколько вы читаете книгу.

К сожалению, драма этой киноленты меня не зацепила. Я с вниманием наблюдал за судьбой персонажей, но не переживал ни за одного из них. Картина не расположила меня к переживаниям в этом фильме.

Так же добавлю, что концовка поражает своей несвязностью в деталях, доставляет эстетический дискомфорт.

В целом, фильм стоит посмотреть ради прекрасной Дрю Берримор.

5 из 10",5 из 10,5
43,65,"Очень солнечный, летний и необыкновенно теплый фильм! Он не заштампован кучей банальностей, абсолютно ожидаемых моментов, и вы не угадаете концовку после первых десяти минут. Хотя бы поэтому он заслуживает внимания. А помимо прочего здесь есть красивые пейзажи, радующие глаз, милые герои, смешные герои (это я о брате Люси и друге Генри), и юмор. Кому-то он покажется 'несколько ниже пояса', но желания кинуть в экран тухлым помидором, огурцом или любым другим овощем, явно не возникает. Всё в меру.

Дрю Бэрримор просто очаровательна в этой роли девушки без будущего, а Адам Сэндлер - в роли парня, который упорно делает ее 'несуществующее' будущее светлым. Всё-таки насколько трогательным может быть этот актер, с такой смешной, и не сходящей с лица улыбкой.

Заслуженно отправляю '50 первых поцелуев' в копилку любимых фильмов.

10 из 10",10 из 10,10
44,66,"Удивительно, насколько интересными и по-настоящему смешными могут быть старые, да еще, к тому же, американские комедии. Современные картины, претендующие на этот жанр, и рядом не стояли – в них одна лишь пошлость, и почему-то создатели считают, что только это может спасти ленту от провала. Дескать, покажем им полуголых девиц и все, что находится ниже пояса, они будут смеяться при любом раскладе. Хоть кто-нибудь бы им сказал, что это не так! Я рада, что «Горячие головы» этот идиотизм обошел стороной!

Сюжет. Простой и незамысловатый. Цель здесь вовсе не запутывать зрителя, а дать ему расслабиться, и хорошенько отдохнуть за просмотром этого удивительно смешного фильма. 

Актеры. Потрясающие! В комедиях, в большинстве своем, все зависит как раз от игры актеров, и в данном творении они чудесно постарались! Не могу не выделить Чарли Шина, который создал образ Топпера гениально. Его серьезное лицо в кадре смешит само по себе, он превосходно исполнил свою роль, что возводит его в ранг действительно талантливых актеров. Его коллега Валерия Голино, к сожалению, мною больше нигде не замеченная, так же справилась превосходно. 

Атмосфера. Самая веселая, что добиться, в общем-то, не так просто! Действия, фразы, образы персонажей – все это заслуга не только создателей, но и всех тех, кто, так или иначе, имел к картине отношение. Фильм смотрится легко, вызывая искренний смех, пусть временами все это немного кажется глупо, но это ведь пародия! Какие шутки там должны быть? Я думаю, создатели все сделали правильно!

Вердикт: «Горячие головы» - одна из самых забавных комедий. Рекомендую смотреть всем, так как уверена, что картина придется по вкусу даже самым разборчивым гурманам!

Приятного просмотра! 

9 из 10",9 из 10,9
45,68,"Такая добрая милая романтическая комедия с элементами мелодрамы. Если честно, раньше этот фильм меня не цеплял, может, я чего-то не понимала... Но вот на днях попала снова и поняла, что не могу переключить. '50 первых поцелуев' не похож ни на один из фильмов о любви. Здесь нет банального избитого сюжета, поэтому, чем дальше смотришь - тем интересней. И что примечательно, - невесёлая история девушки Люси и её проблемы с памятью преподнесены в комедийной форме. 

Мне очень хотелось, чтобы в конце концов Люси поправилась и, очередной раз проснувшись утром, узнала Генри. Но... наверно, вся фишка фильма именно в том, что этого не происходит. И безгранично влюблённый Генри готов каждый день покорять сердце Люси! Чего ещё может желать девушка.

Фильм безусловно стоит смотреть, останется масса приятных впечатлений.

10 из 10",10 из 10,10
46,69,"«Нет! Это не Дюк Эллингтон! Это Duck-утка Эллингтон ! Это сон! I'm sorry, dad, but you are dead” – говорит Стефан и просыпается.

Это сказка про мальчика по имени Стефан, ему 25 (?) и он путает сны и реальность. Он плохо говорит по-французски и рисует календарь по имени Катастрология – каждому месяцу по катастрофе – «я хотел бы поблагодарить всех погибших, иначе ничего бы не получилось»

Стефан точно знает, что такое Параллельная Синхронизация Случайностей и что если вы носите очки, то однажды они обязательно станут частью вашего тела, и это не шутка.

В студии «Stephane TV» расположенной прямиком в голове нашего героя, (крайне удобно, n'est pas?) он рассказывает нам, как приготовить сон - сколько взять воспоминаний, как правильно нарезать чувства, в какой последовательности добавлять случайные факты и что сделать с соусом из впечатлений от пережитого дня, чтобы сделать его чуть более удобоваримым и приятным на вкус–

Стефан знает толк в хитрой науке приготовления сна, уж поверьте.

Герои этой сказки говорят на трех языках, но я не скажу, на каких.

«Я твой сосед и лжец, я поврал и да, и нет ли у тебя телефона Зоэ?» - пишет письмо Стефан своей новой соседке Стефани, которая принимает его за грузчика, а он всего-то пытался помочь затащить наверх рояль – и знаешь, в этой сказке каждый полицейский умеет на таком рояле играть.

Стефании мастерит разные вещи – в ее новой квартире будут жить и мезонин, и лес в лодке, который ищет море или маму (mere ou mer), и Золотой Мальчик.

Стефани носит свитер и очки, когда плачет.

Стефану снятся сны, в которых он коллекционирует вещи, сделанные Стефани, но он не может дотянуться до нее самой – «Возьми меня за руку, я не могу уснуть».

Сны и реальность путаются, герой нашей сказки недоволен скучной и рутинной работой, которой ему приходится заниматься, а еще там есть неприятный такой пошляк по имени Ги, который в шутку называет двух своих разнополых коллег «Лесбиянки!» - и это действительно смешно. Но даже ему иногда бывает грустно. И он выбрасывает телевизор в реку.

Все запутывается окончательно, и никто уже и не знает – сон то, что сейчас происходит или нет.

Стефан, в этой своей смешной шапке – он хочет попрощаться со странной девушкой, живущей напротив, о чью дверь он накануне разбивает голову – хочешь проснуться?

Он говорит много глупостей и пошлостей, наверное, потому, что расстроен, и растерян, и влюблен. Он просит ее «коснись моих волос», и она гладит его по голове, как ребенка, и во сне они вместе уезжают куда-то далеко на Золотом Мальчике – теперь у него не болит ножка, и он может скакать даже галопом – вот так, гляди!

Только сначала нужно закрыть глаза.

10 из 10",10 из 10,10
47,70,"Иосиф Бродский был прав, говоря что тот мир в который мы вступили не имеет хорошей репутации. И начинающаяся вполне слащаво картина про милую хрюшку полностью подтверждает этот довод. В том месте, где добрая идиллия животных покажется сразу же начнутся испытания, да такие, что сцена случайного повешения бультерьера окажется в сравнении невинным опусом. Вторжение в приют животных представителей санитарного надзора тут будет подобно визиту банды Алекса в жилище ни в чем не повинных обывателей из 'Заводного апельсина'. Дружно спасающиеся обезьяны, собаки и другие животные куда краснорчивее многих актеров. Ну а апофеозом становится собака-инвалид с подставкой на колесиках для задних лап. Ее агония, попадание в подобие рая и возвращение попадают прямо в точку. Ожидаемая развязка с каждым нелепым прыжком Магды Шубански приходит в начальную комфортную точку милого детского праздника. Тем ценнее и глубже фильм.

Наверное у многих сама идея фильма вызовет раздражение. Ведь милый 'Хатико' куда приличнее и понятнее, нежели добрая свинья. Принимая поросенка героем мы должны учитывать и то, что для многих людей это не более, чем корм (вернее движущийся полуфабрикат). А это означает, что при всей своей простоте лента настаивает на вещах куда более серьезных, нежели трогательное отношение к животным. Не более, чем милая сказка, несущая в себе куда более конструктивный посыл, чем большинство произведений Шарля Перро.

9 из 10",9 из 10,9
48,72,"Американский юмор - штука специфическая. Чаще всего его можно обозначить одним-единственным словом - туалетный. И в большинстве случаев желание всунуть как можно больше шуточек подобного рода в повествование (видимо, чтобы зрители надорвали животы от смеха) портит впечатление от неплохих фильмов.

То же самое произошло и с картиной '50 первых поцелуев': большое количество пошлых шуток весьма омрачает просмотр. А самое главное, непонятно, зачем был нужен этот пресловутый туалетный юмор, ведь фильм обладает хорошим, небанальным сюжетом, за которым интересно наблюдать. Собственно, сюжет и украшает и спасает всю картину: меня покорила эта история о ловеласе, столь самоотверженно любящем девушку, которая о нем даже не вспомнит на следующий день. Прием, столь любимый разнообразными мыльными операми, а именно амнезия, довольно оригинально обыгран, что делает финал картины очень трогательным. Добавьте к этому милого Сэндлера с его самодельной песней Forgetful Lucy, чудо-пингвина и гавайский антураж - есть на что посмотреть.

В целом, обидно, если кто-нибудь выключит '50 первых поцелуев' после первых же 15 минут (хотя это можно понять). Фильм все же стоит того, чтобы его увидеть. 

8 из 10",8 из 10,8
49,73,"Так уж получилось, что я очень люблю кошек, больше кошек я люблю только творчество Стивена Кинга. Естественно я просто не мог себе позволить пройти мимо этой картины, которая представляет собой сборник из трёх новелл, первые две из которых взяты из сборника рассказов «Ночная смена», а третья была написана королём ужасов специально для этого фильма. Все три новеллы различны как по сюжету, так и по стилю повествования, однако они объединены историей кота, который по пути в третье произведение забегает поучаствовать и в первых двух, получилось очень необычно и забавно.

Итак, что хочется сказать по первой части. Рассказ «Корпорация «Бросайте курить»» в своё время оказал на меня сильное впечатление. Сам я не курю и никогда не курил (собственно и другим не советую), поэтому имею негативное отношение к этой вредной привычке. Меня тогда поразило то ощущения незащищённости, когда за героем круглосуточно следили, не позволяя остаться одному. В экранизации было сделано несколько изменений, которые несколько подпортили общее впечатление. Однако, Джеймс Вудс спасает ситуацию своей замечательной игрой, ему удалось создать образ именно такого героя, каким я себе его и представлял.

Во второй части ситуация явно лучше. Тут и более детальная схожесть сюжета с рассказом, и более атмосферная обстановка. Действительно, когда герой полз по карнизу, я каждый раз дёргался, когда он чуть было, не сваливался вниз. Потрясающая игра, и реализация ситуации в целом. 

Насчёт третьей части у меня вопросов тоже нет. Сравнивать сюжет мне не с чем, так что опишу общие впечатления. Конечно, это не в новинку, когда ребёнок боится монстра из шкафа, но тут есть некая особенность. А именно то, что монстр маленький, и его может победить даже наш пушистый герой кот. Собственно для этого он и путешествовал по штатам. Тут мне очень понравилась актёрская игра отца девочки.

Если судить о картине как о едином произведении, то следует отметить, что в течение всего фильма мы постоянно сталкиваемся с отсылками к другим произведениям Великого писателя. Тут и пёс Куджо из одноимённого романа, и автомобиль Кристина, и книга «Кладбище домашних животных». Очень интересный режиссёрский ход, ведь для поклонников Кинга не секрет, что многие из его произведений так же пересекаются. 

В итоге могу сказать, что перед нами отличная экранизация рассказов Стивена Кинга, в которой главную роль играет кот, который преодолевая все трудности, всё-таки добивается своей задачи, а именно притягивает зрителя к экрану, заставляя его смотреть весь фильм от начала до конца.

8 из 10",8 из 10,8
50,74,"Этот мультфильм я впервые посмотрела, когда мне было лет 10. Мы с семьей тогда жили в Якутии, и его крутили по местному каналу. Этот цветной и яркий мультфильм очень запомнился и полюбился мне. Фильм моего детства. 

Троль в центральном парке, наидобрейший мульт. Где в то же время есть и своя мораль и отличный сюжет. Абсолютно добрый, и оптимистичный. 

Даже в темном царстве злых тролей, нашелся тот, чье сердце было наполнено добром и светом. И этот свет он пронес сквозь все неприятности, которые выпали на его пути. И он наполнил светом не только свое сердце, но и сердца двух детей, так же как и людей, посмотревших этот  замечательный мультфильм.

Кроме того он по-настоящему для детей, его поймет как 5-летний ребенок, так и вполне уже взрослый человек.

Моя оценка 10 из 10",10 из 10,10
51,76,"Фильм оставил очень странное впечатление. Начинается он как типичная американская комедия, причём не самая лучшая, но по мере развития сюжета фильм превращается в настоящую драму. 

На протяжении всего фильма хочется то смеяться то плакать, то смеяться и плакать одновременно. Я бы сказала гениально, но по-моему это слишком. Обойдусь скромным 'Здорово'. Хотя нет, не обойдусь. Гениально!

9 из 10",9 из 10,9
52,78,"За прошедшие сто с лишним  лет с  момента выхода знаменитого романа Брэма Стокера «Дракула» о знаменитом графе-вампире было снято несколько десятков фильмов с одноименным названием, большую часть которых сложно назвать словосочетанием «достойная экранизация».  За всю историю кинематографа лишь три попытки по созданию киноверсии романа можно считать удачными. Первые два фильма были сняты ещё в первой половине двадцатого века, это:  «Носферату: Симфония ужаса» (1922)  и «Дракула» (1931), а третий фильм появился только в последнем десятилетие прошлого столетия,  и на сегодняшний день является лучшей  экранизацией романа Стокера. 

В отличие от всех предыдущих, а так же последующих экранизаций романа Стокера, версия Френсиса Форда Копполы отличается достаточно интересным подходом к материалу первоисточника. Некоторым изменениям подвергся сюжет, и вместе с ним характеры некоторых персонажей.  Так в фильме появляется новая сюжетная линия в виде любовной связи между графом Дракулой и Миной Харкер,  а так же изменениям подвергся образ самого графа, который из «жутковатого типа», коим он был представлен в романе, превратился в дьявольски обаятельного аристократа.  Так же к числу неоспоримых достоинств фильма можно отнести безупречную актёрскую игру, красивейшие костюмы и декорации, а так же высокий уровень визуализации. 

10 из 10",10 из 10,10
53,79,"Любит Голливуд снимать кино, основанное на событиях чьей-то жизни. Тоже самое вышло и с фильмом «50 первых поцелуев» режиссёра Питера Сигала. Трагедия, произошедшая по сюжету с девушкой Люси имела место быть в реальной жизни с другим человеком. Одна англичанка дважды попала в аварию и потеряла способность сохранять новые воспоминания. Её мужу каждое утро также, как и главному герою по имени Генри (Адам Сэндлер), приходится напоминать ей о деталях их совместной жизни. 

Видимо для придания ленте радужной комедийной атмосферы было принято решение перенести место действия на солнечные Гавайи, так популярные среди туристов и встречающиеся во многих других голливудских проектах жанра комедия. А в роли будущего ухажёра Люси решили взять Адама Сэндлера, проекты с которым зачастую получаются глупыми и способными рассмешить далеко не каждого. По сюжету Генри легко заводит знакомства с девушками, прибывшими на остров отдохнуть, и также легко с ними расстаётся, предварительно переспав. В друзьях у Генри, как и положено, имеется придурковатый укурок Ула, роль которого досталась Робу Шнайдеру, прекрасно справляющемуся с подобными персонажами. Стоит хотя бы вспомнить его игру в картинах «Цыпочка» или «Животное». Подобных героев можно встретить и в диснеевских мультфильмах – они тупят, всячески дурачатся и считают, что ведут себя вполне нормально, хотя в глазах окружающих выглядят как клоуны или весельчаки. Жизнь Генри кардинально меняется, как только он встречает Люси (Дрю Берримор), которая после автомобильной катастрофы страдает потерей памяти.

Фильм условно можно поделить на две части. Первая – это крайне нелепая комедия с глупыми шутками и неинтересными диалогами. Этот жанр проявляется именно в самом начале, что плохо, потому что это много кому может не понравиться и просмотр картины закончится. Вторая – это вполне серьёзная драма. И начинается она примерно с середины ленты, с момента, когда нам раскрывают подробности жизни Люси. Нам показывают, что бывает, когда она вдруг узнаёт какие именно у неё проблемы со здоровьем. Можно было бы возразить - неужели подобных ситуаций не было раньше. Но если исходить из того, какие конкретно у героини проблемы с запоминанием информации, то приходишь к выводу – если уже и происходило подобное, то горевала героиня недолго, ибо на следующее утро она вновь просыпалась с чистой головой, ничего не помня о предыдущем дне.  

Казалось бы, Генри, любящий кратковременные отношения с девушками, намеревается, познакомившись с Люси, поступить с ней в привычной ему манере, но в этом человеке вдруг просыпается совесть. Вроде бы она - его новая жертва, но положение меняется тогда, когда ты видишь его истинные бескорыстные намерения. Далее следуют упорные, настойчивые и забавные попытки Генри познакомится с ней поближе, чему не особо радуются папа и брат девушки. Характер парня меняется буквально по ходу сюжета и неожиданно из героя любовника он превращается в по-настоящему влюбившегося человека, ранимого и чувственного. 

Что не совсем вяжется с основной трагической темой сюжета, так это глупые шутки ниже пояса и на темы сексуального характера. К появившемуся в кадре Ула позже прибавляется ещё и брат Люси Даг (Шон Эстин), не мыслящий жизни без накачивания мышц, сидящий на протеиновых коктейлях и страдающий ночными поллюциями. Его несущественная проблема с дикцией лишь обостряет начавшуюся клоунаду. А после ещё и подтягивается забавный доктор (Дэн Эйкройд), любящий пошутить по поводу размеров половых органов. И это всё идёт бок о бок с проблемой Люси. Только лишь благодаря удавшейся драматической составляющей, фильм способен запомниться и восприниматься более или менее серьёзно. 

7,2 из 10",2 из 10,2
54,80,"Советский 'пластилиновый мультик' + импрессионистическая постановка в духе Пикассо + романтическая комедия + немного реально смешного и немного пошлого юмора = Наука сна

Неплохая формула, не правда ли? Есть фильмы которые заставляют думать,  другие отдыхать, третьи чувствовать. Этот фильм чувствуешь с первого и до последнего кадра, но в то же время и не перестаешь думать. Непревзойденная игра актеров, неожиданный угол показа персонажей, символизм в каждой минуте.

Жизнь людей, которых раздавила мировая власть денег и почти полное отсутствие любви. Но именно ПОЧТИ и спасает их  от смерти(духовной). Это фильм где есть и слезы, и грусть, и смех. Два человека находят друг друга, находят себя и находят свое счастье. 

P.S. Отдельного внимания заслуживает Гаэль Гарсиа Берналь. Хотя сказать, что я был поражен его игрой нельзя, я уже давно знал, что он один из лучших актеров. 
 
10 из 10",10 из 10,10
55,82,"Исходя из ощущений и манкируя всю критику, фильм непередаваемо красив и скомпонован в немного театральном ключе. Песня к фильму от Ленокс хороша, а музыкальное сопровождение в ходе оного прекрасней прекрасного. Из музыкальной среды в фильме есть роковый адепт Том Уэйтс, которому пришлось биться о пруты, держать руки внахлест, выражаться в разных тональностях и числиться пациентом в дурке. Самое любимое кино, а расписной потолок по центру в итоговом моменте дает гамму чувств, должным образом завершая картину. 

Не нравится в ленте, несмотря что она для меня праймари, это: я не понимаю, как 5 мужчин, более того, джентельменов, перечеркнули все планы и чаяния Дракулы на возвращение его утраченного сокровища; Огрех в моменте, когда Харкер сбегает от жен графа и двигается попідтинню стен замка и срывается; Играть Вильгельмину-Элизабетту можно было подобрать более выразительную актрису, В Райдер, безусловно, красива, причем невинно, а утопившаяся жена Дракулы внешне должна была бы быть более 'породистой' с четко прорисованными чертами, внятной, мне бы было интересно посмотреть на молодую М. Белуччи, у нее может и получилась бы не идиотская наивность кристальной чистоты относительно источника нетленной графской любви, а взрослые и женственные проявления чувства любви, двоякие по наростающей; и еще волк как-то странно сбегает, он что каучуковый; когда манерные охотники на вампиров под идейным искоринителем нежити освящают землю в коробах, вылезшая неподходяще экзотическая змея одиноко контрастирует. 

Я понимаю, что фильм 90-х годов и такой красочности и четкости которая применяется сейчас в фильмах про ночных тварей и ревенантов разной масти, только подобного кино и под руководством человека равного Копполе, мне больше не случится увидеть, этот жанр давно истончился в новизне. 

Неимоверный фильм, невозможно шикарен, актеры в том возрасте, который хотелось бы оставить неизменным, приятно наблюдать и хочется запомнить их такими. Песнь песней о любви. 

10 из 10",10 из 10,10
