,index,text,text_rating,rating
44,61,"Фильм мне не понравился. Безусловно худший фильм Жана-Клода Ван Дамма, в чём он в принципе не практически не виноват, виноват он только в том, что согласился здесь сниматься. Вообще с 2002 по 2006 год Ван Дамм практически не выпустил не одного хорошего фильма, но а такие фильма как этот или «Второй в команде» вообще позор мирового кинематографа.

Плохо в этом фильме практически всё в особенности боевые сцены с участием Ван Дамма. Не то, что они плохо поставлены, просто снято ужасно. Например, идёт удар и сразу зачем-то камера смещается или снимает что-то не то.

Самое худшее - это спецэффекты. У взрыва видно то, что это нарисовано, и причём ужасно нарисовано на компьютере, лучше бы действительно взрывали а не рисовали графику. Бюджет фильма далеко не маленький - целых двадцать миллионов долларов. Могли бы и получше зсделать.

Также плох сценарий. Очень банальный, главный герой спасает мир от террористов которые используют биологическое оружие, ничего нового. 

Можно сказать, что в этом фильме неплохая музыка. Благодаря ней наверное, я и не уснул во время просмотра.

В общем, «Под откос» - ужасный фильм. Я думаю, что он понравится только самым ярым фанатом Жана-Клода Ван Дамма. Точно не понравится обычным любитель кино. Да и вообще про этот фильм никто бы и не слышал, если бы в нем не снимался Ван Дамм.

4 из 10

4 балла только из-за Ван-Дамма и музыки в фильме.",4 из 10,4
45,63,"В фильме мне понравилась сама картинка, а так же игра Майкла Дугласа и Шона Пенна. На этом плюсы заканчиваются.

Список минусов: слабый, временами глупый сценарий(больше подходящий для кино второго сорта, которого в 90-е было немало), в него даже при желании очень сложно поверить, особенно в концовку и сами мотивы данной игры. Ну и главный герой(повторюсь хорошо исполненный) вызывал только раздражение, об сопереживании и речи не шло.

 Кроме неоправданных ожиданий и разочарования после просмотра, к сожалению ничего не почувствовал, никакого смысла не нашел, хоть и пытался.

Это яркий пример того, как слабый сценарий может всё пустить под откос, даже если картиной руководит такой человек как Дэвид Финчер. 

Итог: довольно средняя лента с хорошим исполнением по плохой задумке. 

Только из уважения к режиссеру:

6 из 10",6 из 10,6
46,64,"Прекрасный далекий мир, наполненный первобытной целомудренной простотой, шумящий водопадами, шелестящий листьями реликтовых деревьев, охраняемый духами предков... Где сквозь плотную поросль джунглей струится песня флейты, повествуя о подвигах легендарного воина, повергшего в тяжелой битве злого чародея.

Это то, что я хотел увидеть в этом фильме. И не увидел. Не потому что плохо смотрел, а оптому что просто не показали. Обрадовавшись экранизации прекрасной древнеиндейской легенды, которую когда-то в детстве читал на диафильме, прокручивая пленку от кадра к кадру в сумраке комнаты, а певучий завораживающий слог Генри Лонгфелло уносил меня на другой край планеты...

И тут, не веря своим глазам, обнаруживаю, что есть фильм! В главных ролях тяжеловесы - Майкл Рукер и сам Рауль Трухильо, сыгравший в Апокалипсисе Мэла Гибсона могучего несокрушимого предводителя отряда индейских 'рейдеров'. Ожидал экзотический фильм-легенду, где создатели несомненно должны были визуализировать бессмертное произведение. А по ожидаемому экшену в битвах индейских воинов - что-то не менее сильное, чем тот же 'Апокалипсис'.

В результате сильное разочарование и полное недоумение. С 'Песней' Лонгфелло фильм связывает только название и имя главного героя. Все. Никаких сюжетных связок НЕТ! Это сразу минус 8 баллов от 10 возможных. Экзотические пейзажи, как место действия, представлены слабо - постановщики явно не перетрудились в поисках мест съемки. Но немного есть. Поэтому плюс 1 балл. Атмосфера того самого мира почти отсутствует. Ну зачем было портить экранизацию вводом персонажей, которых там не должно было быть - упившиеся пивом пара европейцев (торговец+священник)? Боле-мене хорошо воссозданы элементы быта, одежды, оружия индейцев Сев. Америки. Но разве это главное?

Битвы и поединки в фильме отсутствуют. То есть есть два или три двухминутных эпизода, где пара мужиков в перьях неуклюже и бережно толкают (!!!) друг друга (вы серьезно?), что должно было быть, очевидно, как раз той самой 'битвой титанов'. Это все. Больше подходило бы для ссоры двух толстых (и ленивых!) домохозяек в бразильском сериале. Фильм идет 2 часа. 120 минут. Добрую треть этого времени зритель будет слушать, как в известном анекдоте, 'а сейчас, дружок, я расскажу тебе сказку'.

Саундтрек слабый. Он, хотя и содержит и флейту и этнические напевы, но не цепляет и атмосферу не подчеркивает. Финал фильма удивляет. В смысле оставляет в недоумении.

Игра актеров. Рукер, очевидно, был приглашен как 'паровоз' фильма, но его роль мала и второстепенна. Хотя очень напомнил Фитсжеральда из 'Выживший'. Но времени и действия ему не дали. Трухильо еще молод, тоже исполняет вторичную роль и не имеет того брутального колорита, который так у него неотразим в 'Апокалипсисе'. Актер главной роли неубедителен вообще. Очень понравилась его жена =) В смысле как роль исполнена. Наиболее гармоничное восприятие персонажа. Остальные персонажи просто есть. Почти ничего не говорят и ничего не делают.

Вобщем в результате - просто очень слабый фильм. Эффекта в разуме и сердце от просмотра не ждите. Можно даже просто не смотреть. А жаль. Идея экранизации 'Песни' была сама по себе отличная. Но вместо песни нам представили слабый 'стон о Гайавате'. 3 из 10.",3 из 10,3
47,65,"Прочитав роман, я сразу стала смотреть фильм 1951 года. Книга мне очень понравилась, но я не очень надеялась на удачу фильма, так как редко встречаются удачные фильмы, снятые по романам. Увидев продолжительность фильма, я подумала, как можно все уместить почти в 3 часа. И я не ошиблась. Чем дальше смотрела фильм, тем больше было разочарование. Было чувство, что создатели не читали книгу, а снимали, услышав пересказ. Многое добавили, многое убрали, что-то переделали. По ходу просмотра я записывала некоторые моменты.

 Например:
Создается впечатление, что это была идея Марка похитить Лигию, а не Петрония. Отсутствовали некоторые персонажи. Где Хрисотемид, Главк, Крисп? Первая может не очень важная, но два последних я не считаю маловажными и сразу заметила, что их нет в фильме.

Также не раскрыт образ Хилона. Не читай я книгу, подумала бы, что это дряхлый старик, который не важный в действиях. В книге его история описана столь захватывающе, а его конец жизни, когда он каялся перед Главком, прося у него прощения, когда тот горел на кресте- это так тронуло, показывало, что даже такой человек, причинивший христианам зло, может раскаяться. Но в фильме этого не было. Так же как и других моментов. 

Пир императора на пруду Агриппы, где Марк Виниций не узнал Поппею, которая хотела его соблазнить. Ненависть Поппеи к Лигии, когда она увидела девушку в саду и позже обвиняла ее в смерти своего ребенка. И еще много того, чего пропустили,и чего добавили… 

Книга потрясла меня больше, открыла многое. Не читай книгу, фильм мне понравился бы больше, но не все стало бы понятным. 

Хорошие стороны фильма в том, как сняты толпы народов, как показан Рим и пожар. Декорации, прически- видно, что денег на это не было жаль. По моему мнению очень хорошо удался Нерон. Именно таким я себе его и представляла…Поэтому моя оценка 

4 из 10",4 из 10,4
48,66,"Недавно зарегистрировался на Кинопоиске, решил смотреть фильмы из «Топ-250». Я сам люблю смотреть фильмы глубокие, со смыслом, в которых надо думать. Жребий пал на этот фильм. Понравилось название, описание, скриншоты, актеры. Но к сожалению, фильм оставил отрицательные эмоции и чувство зря потраченного времени.

Завязка фильма была многообещающая: все воспоминания главного героя, семья, личная жизнь. Но дальше фильм стал надоедать, нет в нем частички того, почему хотелось бы дальше его смотреть.

 Начиная с вручения братом визитки, фильм стал банальным и предсказуемым. Как мне показалось, в фильме было много деталей, из-за которых фильм можно полностью предугадать, хотя может такая и была задумка у режиссера.

 Фильм ни разу не удивил, но понравилась идея, что с помощью своих тестов, организаторы смогли полностью просчитать действия главного героя.

Игра актеров понравилась: все как надо, никаких ошибок.

Окружающая обстановка, второй план, спецэффекты тоже на высоте.

 Вообще основная мысль фильма очень достойная, но сам фильм захватывающим снять не удалось.

 7 из 10",7 из 10,7
49,67,"Старость - не радость. Чувство того, что ты превращаешься из здорового, полного энергии человека в седого старика, убивает и психологически, погружая в пучину раздумий и домыслов о вечном. Хотя в случае с Николасом Ван Ортоном приближающийся 48-й день рождения - лишь повод приуныть, он итак был инертным меланхоликом с дубовым характером, из-за чего и превратил свою жизнь в тленную стезю, имея за плечами неудачный бездетный брак и годы потраченных возможностей. Но каким-то образом он умудряется занимать высокую должность главы банка, его офшоры полны нескольких бюджетов африканских стран. Впрочем, руководители и без стержня существуют. Работа не так важна Николасу. Он, вероятно, всю жизнь потратил на службу финансам и теперь заслуживает отдохнуть. И как раз вовремя под руку стильный братец подвернулся, с билетом на Игру - на какое-то явно сомнительное мероприятие, о котором почему-то нет знания, понимания: ни по телевизору о нем не говорят, ни в газетах не пишут. А все, кто участвовал в Игре, одинаково завидуют, перешептываясь в сторонке, Ван Ортону. Все довольны ее итогами и выглядят по-сектантски одухотворенными, будто прошли минимум сансару. И герой сам вступает на путь непонятный, чтобы отвлечься от скорого дня рождения, давным давно ставшим не праздником, а аллюзией на самоубийство отца. 

Ван Ортон становится участником, предварительно пройдя десятки психологических тестов. Но Игра оказалась западней, мошенническим агенством, которое выжимает все до цента у героя - с помощью тестов, помогших раскрыть персональные пароли. Братишка Конрад ловко переобувается из вдохновленного Игрой в жертву и становится заложником грабительского террора. А Николаса забрасывает то в квартиру с размалеванными умалишенным стенами, то в такси к психопату-каскадеру, то в мексиканскую могилу... и ото всюду он выходит целым! Пусть из такого склепа убежал бы и ребенок, в главном герое это нисколько не умаляет сноровки психологически закаленного человека. Уже ни в чем не разбираясь, он верит/не верит всем подряд, стоит только услышать что-то детективно-потрясающее типа 'Адвокат с ними заодно!'. А тем временем ему не помогают ни полиция, ни федералы, простые прохожие спокойно проходят мимо разрушающегося здания. Такова Игра. Все становится ясно в финале фильма, раскрывающего абсолютную абсурдность произошедшего. Дэвид Финчер попытался сделать динамически-меняющийся психологический триллер с помесью детектива, несложный и незаносчивый до этически-моральных сторон, каково было с 'Семь'. Но его полностью погубила концовка, лихо завихрившая события. Всем спасибо, все свободны. Пазл из головы Ван Ортона разваливается за ненадобностью - ведь он иллюзия. Как и вся эта Игра, которая чисто логически нарушает множество прав человека, оставляет после себя части обвандаленного мегаполиса, тем самым нанося варварский ущерб государству - а государству по барабану. Парадоксально. Или они считают, что это террористы? Такое объяснение не покажется лишним. Зато становится понятно, куда деваются недовольные участники: наверно, они не покидают мексиканские гробы.

А что Ван Ортон? Он необъяснимым чудом выживает постоянно, делает все по невидимому сценарию и даже уверенно спрыгивает именно на подстилку. Если многие его ранние решения объяснимы медицинскими характеристиками, то остальные попадают исключительно в математические рамки. И в конце концов он без эмоций заключает историю, для себя, наверно, чего-то достигнув, позже действительно преображаясь. А про Игру также никто и нигде не будет знать, словно она проходила в стенах голливудских павильонов, а не на проспектах большого города на глазах тысяч статистов. Финчер снял фильм, уверенно поставив каждый кадр, но откровенно напортачив с рациональной стороной сценария. И все, видимо, ради концовки, которая после 'Побега из Шоушенка' нисколько не впечатляет. Хотя, предполагая, что где-то за кадром Николас затянулся ганджубасом и весь хронометраж бегал за белым кроликом, становится забавно. Но впечатление об 'Игре' портит не отсутствие логики. Финчер изначально врал. Врал, подавая под видом драмы, где человек с боевиковой семантикой вытаскивает свою шкуру из оков вселенского заговора, обыкновенный анекдот. Зритель перенимает личину Николаса, переживает и страдает за него или же просто понимает несправедливое отношение к этому безликому банкиру, готовится вынести для себя мораль (а ее при лояльной с фабулой концовкой немало). А оно и не надо оказывается... Эмоции были бессмысленны, переживания - тоже. Быть может, для персонажей оно важно, пусть Ван Ортон так и остается вегетативным, что идет в плюс Майклу Дугласу, оставшемуся собой. Но зритель становится обманутым и потерявшим время - ему нечего вынести. Многих, правда, это воодушевило, поэтому 'Игра' высоко оцениваема, особенно на КиноПоиске. Но в чем прелесть остаться обманутым, совершенно неясно, как и сопутствующий от неожиданного финала восторг. И зачем столько различных вариативных, изворотливых сцен, событий, если они сферически пусты и неприлично затягивают кино? А ведь у Финчера есть такие картины, каждая секунда в которой имеет смысл. 

3 из 10",3 из 10,3
50,69,"Хочу поделиться своими впечатлениями!

Начну с положительных моментов! Сразу видно что фильм достоин тех 7 миллионов $ которые на него были потрачены! Костюмы прекрасные! Очень понравились массовые сцены, действительно масштаб поражает! Актёры подобраны хорошо, больше понравились Петроний, Лигия, а Марк Виниций просто бесподобен, настоящий трибун!

Но были и отрицательные моменты фильма, которые меня очень расстроили! Такое впечатление складывается, что создатели не читали книгу! Были моменты, которые не просто не должны были быть теоретически по книге (такие как: Мать Лигии попадает в тюрьму с остальными христианами, и её загрызают львы! Или когда Лигия встречается с родителями в Остриане, когда ясно было написанно, что сама Лигия была против встречи с ними, т.к. боялась за них... и много других моментов), но были и моменты вообще не из книги! 

Я понимаю что 'из песни слов не выкинешь', но растягивать фильм больше чем на 3 часа, тоже как-то... Почему бы не сделать хорошую экранизацию из нескольких частей как например 'Поющие в терновнике'!

Так же хочу добавить опять к теме об ошибках... По фильму складывается впечатление, что идея о том, чтобы вернуть Лигию Нерону, а тот потом передаст её Виницию, принадлежит не Петронию, а Марку (Виницию). Человек, посмотревший фильм, наделает много ошибок в рассказе, если спросят краткое содержание книги...

Нельзя сказать, что фильм ужасный, но и то, что он тянет на все 10 баллов, тоже нет. Для тех, кто читал книгу (да и для тех кто нет), можно посмотреть фильм в рамках общего развития, но воспринимать его надо не как экранизацию, а как исторический фильм.

5 из 10",5 из 10,5
51,70,"Не удержалась, так как буквально вчера посмотрела этот 'шедевр', купившись на  качество и масштабы старого Голливуда. Увы, кроме недоумения и разочарования, эта версия не вызвала ничего. То ли не стоит читать книги вообще, а тупо поглощать режиссерское видение оного, то ли стоит быть попроще. .. В любом случае, я сравнила польскую версию 2001 года и версию Ле Роя.

  Начнем с того, что Ле Рой допустил до безобразия много отступлений от книги, сразу же бросились в глаза диалоги непонятно откуда, перепутанные и перевранные события. И да, несоответствие главных героев - это просто последний гвоздь в гроб экранизации 1951 года. Когда четко прописаны молодые влюбленные, а мы наблюдаем дяденьку предпенсионного возраста и ярко разрисованную тетю  минимум 35, это не может не резать глаз. Эмоций и химии между персонажами нет, молодой Виниций не намного моложе своего дяди Петрония, персонаж вышел откровенно быдловатым и не вызывающим симпатий. 

  В сравнении с польской версией  голливудская выглядит слишком театральной, нарочито яркой и напоминающей  фарс ни капли не передающей трагедию первых христиан. Единственным плюсом этого фильма можно назвать Нерона - да, он действительно хорош, слабовольный маньяк у власти, подверженный смене настроений, без своего мнения на что-либо. Всё остальное, увы, не подлежит описанию. Одним словом, решать, конечно же, вам, но если  хотите наблюдать 90-процентное совпадение с Сенкевичем -  обратите внимание на польский фильм, ибо  в этом случае Голливуд полностью  опростоволосился.

2 из 10
",2 из 10,2
52,72,"По утверждению переводчика и критика Михаила Иванова: 'Сценарий - это половина фильма'. Нельзя не согласиться со столь авторитетным человеком, хотя и бывают исключения, но вот в фильме 'Мой криминальный дядюшка' (или в более распространённом варианте 'Украсть Гарвард', что является дословным переводом названия) сюжет, который был написан талантливой рукой, пострадал от плохой режиссуры и безвкусной игры актёров - ещё двух архиважных компонентов кинокартин. Сценарий был создан Питером Толаном по рассказу Мартина Хайнса. Так вот Толан в разное время отвечал за сценарии таких известнейших и удачных картин, как 'Анализируй это', 'Ослеплённый желаниями', 'Между небом и землёй' и ещё ряда вполне приличных фильмов. И сюжет 'Моего криминального дядюшки' очень даже неплохой, как для жанра криминальной комедии, в которой куда больше комедии, нежели криминала. Но режиссёр его Брюс МакКаллок, который звёзд с неба не хватал, хоть и сотрудничал с такими актёрами, как Люк Уилсон и Уилл Феррелл, умудрился испоганить весь фильм.

Если уж продолжать тему сюжета, то стоит немного сказать про его содержание и объяснить почему же 'Мой криминальный дядюшка' мог бы стать неплохим развлекательным кино. Итак, в порыве радости и необычайной любви к племяннице Джон Пламмер обещает ей оплатить вступительный взнос при поступлении в Гарвард. И вот время поступления приходит и племянница ждёт, что горячо любимый дядя Джон сдержит своё обещание. Но те необходимые 30 тысяч долларов, которые он так усердно собирал, были потрачены его невестой! Джон в шоке, но тут ему даёт совет его друг, что надо ти деньги заработать... криминальным путём. Как Вы понимаете, из Джона никакой преступник и вместе со своим недалёким другом он раз за разом оказывается в глупой ситуации. В сюжете неплохо, в рамках жанра, прописаны персонажи, некоторые из них настолько странные, что забавные и даже смешные. Ситуации, в которые попадает главный герой, могли бы развеселить, потому что задуманы они неплохо. Но, как это часто бывает, задумка - хорошая, исполнение - плохое. И в этом в первую очередь надо винить Брюса МакКаллока.

Но недалеко от него ушли и актёры, исполнившие главные роли. Том Грин, сыгравший одиозного друга Джона Пламмера, вообще попал в конкурсную номинацию на антипремию 'Золотая малина' в категории 'Худшая мужская роль второго плана'. И, знаете, по заслугам была получена эта номинация и не получил он 'приз' только потому что 'соперники' у него были сильными. Такого придурка (простите!), как герой Тома Грина надо ещё поискать и стоит добавить, что вообще таких не бывает. Что пытался показать Грин? Он ни разу не рассмешил, он только раздражал. И при том, что герой Грина явно умственно отсталый, Джон в исполнении Джэйсона Ли постоянно обращается к нему за помощью. Не надо было делать Грину из себя такого идиота - сюжет вообще тогда не связан, появляются однозначные нестыковки и они навалом накладываются на общее восприятие фильма, делая его всё больше и больше негативным. А когда парочка неудачников идёт на очередное дело, то уже после первого их провала становится понятным, что это же их и ждёт и ничего нового режиссёр предоставить зритель оказался не в состоянии. Скучно, однотипно, блекло.

Никак не мог в одиночку вытащить эту картину Джэйсон Ли, один из обязательных участников фильмов 'Планеты Кевина Смита', вообще Ли является его актёром. Он запомнился многим зрителям по демону из 'Догмы' и пылкому влюблённом из 'Сердцеедок'. И если кто-то после этих ролей полюбил Джэйсона Ли, то смотреть 'Моего криминального дядюшку' не стоит, иначе будете разочарованными. Это вообще нечестно, что Том Грин получил свою заслуженную номинацию на 'Золотой малине', а вот Ли эта участь минула. Джэйсон этого заслуживал в неменьшей степени. И только несколько второстепенных персонажей хоть как-то украшают эту ленту, по-настоящему вжившись в свои образы. Это Лесли Манн, сыгравшая невесту Джона Пламмера, это Деннис Фарина, отец героини Манн, ненавидящий её избранника и готовый вставить кучу палок в колёса их 'предсвадебной машины', а также нетипичная роль у Ричарда Дженкинса, который единственный мог заставить улыбнуться в этом фильме, хоть и его персонаж являлся несколько странным, если вообще не сказать, что он был чокнутым, но об этом знали немногие.

В общем, после просмотра стало совершенно понятно, почему 'Мой криминальный дядюшка' так и не стал пользоваться спросом. Кроме сюжета, да героя Ричарда Дженкинса смотреть тут больше нечего, особенно разочаровывает режиссура, а актёрские работы отдельно взятых фигурантов раздражают фальшивостью и абсолютным непопаданием в образы.

4 из 10",4 из 10,4
53,73,"Ну, что ж... меня небеспричинно все более коробит от этого 'шедевра'. Неумолимо продолжает народ сыпать положительными отзывами и восклицаниями, мол какой жизненный, стоящий фильм. Ничего не имею против Буковски, однако этот опус всё же следовало оставить исключительно на страницах. 

Шедевр? Никак не нахожу чего-либо удивительного в прескучном существовании пьяницы, которому просто невозможно симпатизировать. (Одни только его наивные, чаще всего просто глупые изречения не вызывают умиления, а наоборот, пропитанные эгоизмом и даже лицемерием, они провоцируют раздражение). 

И что самое главное - я НЕ СМОГЛА в нем разглядеть за всем этим мусором творческого человека, коим он якобы являлся. Картина отобразила исключительно его гнилые качества, и лишь пару раз герой был замечен с ручкой в руках. В остальном всё действие развивается вокруг пьяных похождений, дебошей, драк с барменом и неясно с чего вдруг разгоревшегося романа с не менее сомнительной женщиной. Хотя, разумеется, кому-то такие вещи бывают интересны...

Саморазрушение и мизантропия, пьянство и бесполезность - вот о чем эта картина. Для общего кругозора можно и ознакомиться. Своего рода незавуалированная возможность на блюдечке почерпнуть для себя, чем не стоит быть..да, впрочем, и всё. 

2 из 10",2 из 10,2
54,76,"Вьетнамская война была, пожалуй, самой бессмысленной за всю историю человечество. Нет, конечно же, любая война бессмысленна, но там люди хотя бы пытаются оправдать гибель тысяч и тысяч невинных высокими идеалами или навязать свою точку зрения – единственную правильную. А вот на вопрос – зачем же была нужна война во Вьетнаме и зачем погибло столько молодых людей, которым жить да жить, американское правительство будет расплываться маслом по дереву, но так и не сможет внятно объяснить - на кой все это было нужно. И естественно, что на тема войны во Вьетнаме, которая не принесла враждующим сторонам ничего кроме горя, было снято/написано множество произведений и наш сегодняшний гость так же освещает тему Вьетнамской войны причем с достаточно неожиданной стороны. Итак, это – «Эйр Америка».

Лаос. 1969 год. По официальным данным в этой части юго-восточной Азии войны – нет. Местные жители живут спокойной и размеренной жизнью и их не беспокоят не то что вооруженные банд формирования, да разного рода коммунисты, но так же американские войска. Но это по официальным данным, а по неофициальным война там идет полным ходом при этом «торговцами смерти» выступают аккурат американцы, которые поставляют оружие и провиант всем враждующим сторонам сами при этом оставаясь все чистенькие и в белом. Хорошо устроились, да. А за счет чего Америка спонсирует эту войну? Ведь, как бы не хорохорились американцы они уже к тому времени были все в долгах и война могла помочь им этот долг погасить. Ага! Вот мы и нашли причину происходящего!.. Но я отвлекся, пардон. Так вот американские войска спонсируют войну во Вьетнаме за счет... продажи наркотиков? Кто бы мог подумать!

Так вот нашими героями являются прожженный циник Джин и наивный юноша Билли. Джим знает о том, что его начальство торгует наркотиками, но ему до этого нет ни малейшего дела, ведь он и сам не прочь приторговывать оружием на стороне. Война же. Кому какое дело кого это оружие прикончит? Билли, же был отправлен в Лаос, в качестве пилота и герой Дауни Младшего верит в то что надо помогать людям и не проходить мимо чужого горя, во всяком случае сценаристы пытаются убедить в этом зрителя, но к этому моменту я вернусь чуть позже. Ну и как это водится зритель будет наблюдать за приключениями столь не похожих друг на друга героев, который под конец должны стать друзьями и расстроить все планы американских военных... или нет?

Вот честно, первые полчаса картины выглядят достаточно интригующе. В конечном счете, фильм тонко иронизирует как над войной во Вьетнаме, так и над тем, что американские вояки слыхать не слыхивали не то что о том за что же они сражаются, но и о том, что такое воинская честь. Иронизирует фильм так же над всевозможными боевиками и хороший тому пример является момент, чуть ли не в самом начале фильма, где одинокий вьетнамский фермер выстрелив из ружья сбивает грузовой самолет, а затем он, фермер не самолет, удаляется в закат like a boss. Собственно после такого ждешь, что фильм будет весь состоять из подобных моментов. Но увы, чуть позже приходит осознание, что автора оригинальной книги, а с ним и сценаристов картины хватило лишь на эти полчаса, а дальше начинается вода. 

Почему я так решил? Ну смотрите. Возьмем к примеру наших героях, о которых я говорил чуть выше. Так вот герои, обладая столь непохожими характерами могли бы что называется запасть в душу и создать на экране очередной незабываемый дуэт, коим в свое время стал дуэт – Гибсон-Гловер из «Смертельного оружия». Но этого не происходит. Почему? А все дело в том, что взаимоотношения между героями Гибсона и Дауни мл. не были толком проработаны. Вот перед нами циничный Джин, а вот наивный Билл и они фактически друг с другом не взаимодействуют. Герои просто варятся в собственном соку иногда отпуская бессмысленные фразы. Я не обманываю и не преувеличиваю. Герои ни разу не собрались за круглым столом дабы обсудить, а как было бы хорошо на гражданке. Герои не разу не устроили интеллектуальный диспут на тему войны во Вьетнаме при этом отстаивая свою точку зрения. Герои никак друг с другом не взаимодействуют, но в один момент они чужие друг для друга люди, а в следующий рискуют жизнью ради «напарника». Извините, но так не бывает. Не бывает по той простой причине, что Джину понадобился более внушительный повод, чтобы помочь самоуверенному парню из штатов, чем тот – он служит со мной на одной базе, я должен ему помочь. Почему Джин? Почему ты помогаешь Биллу если ты торгуешь оружием, перевозишь наркотики и считаешь это нормой? И там фактически с каждым героем, большинство из которых тут и вовсе не нужны. Нет, конечно же мне было приятно лишний раз увидеть Кена Дженкинса, Арта ЛаФлёра и Маршалла Белла, но ни одному из них не дали раскрыться как личности. Это так, персонажи массовки, как впрочем и главные герои.

Ну хорошо, если актеры люди являются массовкой и за их приключениями не особо интересно наблюдать, то быть может сам Лаос станет главным героем сего кинопроизведения и зрителю покажут ужасы войны? Да нет, войны нам так толком и не покажут. А что покажут? Покажут, как простые граждане выращивают наркотики, работают в увеселительных заведениях и продолжают жить своей жизнью. Знаете, подобное присутствовала и в чудесном сериале «Чертова служба в госпитале Меш» и в кинокартине «Тихий американец», но и в том и в другом случае был показан контраст между тем какими пытаются казаться жители Вьетнама и какие они на самом деле – уставшие, голодные и испуганные люди, что гадают, а вернется ли домой дочь, сын, зять или впору заказывать еще один гроб? Ключевая идея подобных фильмах заключается в контрасте, а чувство юмора героям необходимо чтобы не разрыдаться от увиденного и услышанного. Здесь же, один из героев произносит краеугольную фразу, которую создатели пытаются навязать зрителю – «Если нет чувства юмора, то зачем тогда воевать?» Ну что ж, если создатели считают, что тысячи убитых людей это смешно, если они считают, что люди что вернулись с войны никому не нужны и не могут найти себе место на гражданке это смешно и если им кажется что разрушенные семьи и дети, умершие раньше родителей это отличный повод для шуток, то я могу сказать лишь одно – гореть им за это в аду.

4 из 10",4 из 10,4
