,index,text,text_rating,rating
25,36,"Правды деть некуда, такого в кино я действительно никогда доселе не видел и надеюсь никогда не увидеть в будущем. Если картина Эдмунда Элиаса Мэриджа  – это и вправду арт-хаус с глубоким философским смыслом, готов расписаться в своей частичной несостоятельности как любителя кино, почти всегда ищущего в нем смысл и идеи. 

В 72 минутах  данного фильма  единственным  проблеском какого-то здравого смысла было решение его закончить. Ах да, еще и титры пустить, чтобы зритель разобрался, что же он все-таки за час с небольшим на самом деле видел. Действительно  высший акт благородства в его, зрителя, отношении. 

Мало того, что смысл происходящего  практически не поддается пониманию, так  еще и с чисто визуальной точки зрения разобрать картинку порой невозможно, настолько специфически она  исполнена. Однако в моем любительском восприятии кино –  в первую очередь именно картинка, которая дает информацию и побуждает к размышлениям. И чтобы получить информацию, мне кажется, стоит делать видеоряд хоть минимально доступным, а лента в ряде эпизодов не дает даже такого минимума. Плюс еще камера, то и дела  погружающаяся в созерцательно-статическое состояние и застывающая крупным планом  на персонаже, поведение которого в лучшем случае будет непонятно, а в худшем – и такого в фильме с избытком – вызывает острые чувства гадливости и тошноты. Если режиссер рассчитывал на шокирующий эффект, благодаря которому кино лучше запечатлеется в памяти зрителя, касательно меня успеха он достиг лишь частично, выработав у меня к подобному стойкий иммунитет, который, надеюсь,  не подведет в дальнейшем, и я обходить подобное далеко стороной. От ряда картин у меня оставились негативные впечатления, но такого отвращения я не испытывал никогда ни от какого фильма. И попытка возвести  всю эту низость  на пьедестал высокого искусства у меня вызывают по меньшей мере недоумение.

Не стану спорить с тем, что Мэридж  снимал данную ленту с глубоким знанием предмета, в частности мифологии миротворения в культурах  народов мира, в частности древнекитайской и древнеегипетской. Но за каждым остается право судить об увиденном, исходя из своего мировоззрения и убеждений. Так вот, с точки зрения христианской, которой придерживаюсь я, «Порожденный» представляет собой полностью провалившуюся попытку человека познать Бога. Дело в том, что человеческой природе, созданной по образу и подобию Божию, но изуродованной грехом и страстями, просто невозможно вполне постичь и постичь Божью сущность, его Замысел и Промыслительность. Например, мы знаем, что согласно христианской догматике праведных ожидает Рай. На даже на вопросы святых к Богу о том, что их ожидает в Раю, был дан ответ, что в человеческом языке просто нет  слов и понятий, хотя бы приблизительно передающих ту радость и блаженство для чистой души, если она туда попадает. В мире такая радость человеку просто недоступна. То же самое и с историей Творца и Его Сына, «оригинальную» трактовку которого попытался предложить в своем фильме Мэридж, опустив все на примитивно-пошлый упрощенный уровень и приправив  солидной порцией жестокости и садистского натурализма, от которого выворачивает наизнанку, а психика отказывается вообще  воспринимать и осознавать. Если режиссер думает, что он таким образом приблизил Бога к людям, сделал более понятным и доступным, он ошибся и очень сильно – он лишь унизил человека, низведя его на уровень намного ниже животного. У меня таким образом оформленный и преподнесенный  посыл не мог и на нашел отклика.  Все настолько  низко и гадко, что  несколько раз даже закрадывалась мысль: а может, и нет в этой картине даже заявки на какой-то глобальный философский смысл, а только  неведомо чем навеянные и перенесенные на кинопленку не совсем здоровые фантазии автора, претворившиеся в киноэпатаж очень сомнительного уровня? Вопрос, ответ на который получить маловероятно.

Об актерских работах в «Порожденном» говорить бессмысленно, однако хотелось бы их спросить: они сами то  поняли хоть на толику, что творили на экране, а также спросить об их отношении к этому. Возможно, это помогло хотя бы частично ответить на поставленный выше вопрос.  

С надеждой, что такого не увижу больше никогда

1 из 10",1 из 10,1
26,37,"Сначала был увиден ремейк в 2001 году, а до оригинала руки дошли только сейчас в 2013-м. У оригинала 39 лет выдержки, но в данном случае возраст не добавляет баллов, так как зрелище сомнительное и местами совсем унылое.

Отсутствие сценария видно практически сразу, пол фильма нарезка сцен с деревянными лицами актеров, много закадрового голоса. Создаётся ощущение что смотришь документальную телевизионную передачу про работников авто мастерской - нет художественности у оригинала. Поэтому смотреть кино не интересно.

Теперь про 38 минут гонки, которую все расхваливают в других рецензиях. Я конечно понимаю создателей фильма, они хотели растянуть гонку на как можно большую продолжительность чтобы взорвать мозг зрителям того времени, удивить их, шокировать, но сейчас эта гонка вызывает лишь ухмылку и разочарование. А американские полицейские в 1974 году похоже были настолько тупые что не знали что чтобы остановить гонщика можно было использовать шипы и стрельбу из оружия по колёсам.

А вот ремейк сделан правильно, в нём есть баланс всех компонентов (актеры, погони, экшен, сюжет, юмор и т.д.) и от просмотра получаешь удовольствие.

Сегодня врядли кому-то понравится оригинал и возраст зрителя не имеет значения, поэтому смотреть и покупать не рекомендую, мне даже жаль об этих потраченных 105 минутах времени.

Есть несколько положительных моментов у этого фильма, это машины того времени и без него не было бы ремейка.

3 из 10",3 из 10,3
27,38,"Первый фильм был на уровне, хоть и тоже скучен. Отлично показано становление Че Гевара таким, каким его знают многие - революционером. Во второй же мы видим войну-революцию, переместившуюся в Боливию, где она стала неудачной и бессмысленной. Однако, я считаю, такой подход к смене режима не очень гуманным и даже террористическим в какой-то мере (например, пленных солдат противника всерьёз судят за то, что те  сражались на стороне правительства, с которым и сражались революционеры, или то, что народ не поддерживает революцию, а революционеры, придя в очередную деревню, забирают их еду и потом говорят, что сражаются за народ). Возможно, это такой художественный приём, показывающий, что вторая революционная война Гевары полностью лишена смысла, поскольку потерпела фиаско.  

   То, как Че Гевара с бойцами несколько месяцев бегает по лесу, напоминает мне чеченских боевиков, скрывающихся в лесах (все тоже бородатые и непонятно зачем воюют), очень похоже. 

   Из недостатков отмечу скуку, унылость, отсутствие динамики - скрываются по лесу, идут в деревню, ведут бой, скрываются и так где-то 60% процентов хронометража, из-за чего смотреть довольно сложно.   

   Из плюсов - игру Дель Торо и других актёров. Как и в первой части, Бенисио показывает превосходный перфоманс. 

Фильм рекомендовать я не стал бы. Только если хотите завершить просмотр цельной истории, состоящей из двух фильмов, для галочки. 

5 из 10",5 из 10,5
28,39,"77-й эпизод о Багзе Банни способен возмутить любого историка, а особенно сильно, как мне кажется, патриотичных американцев, ведь в этой серии маниакальный кролик зарится на достижение почитаемого ими человека – Христофора Колумба. 

Ради чего создан этот выпуск – совершенно непонятно, и иначе как паразитированием на истории его никак не назовёшь. Европа конца пятнадцатого века, а Багз вырастает прямо из-под земли рядом с будущим открывателем Америки, которая ещё не значится ни на одной карте мира. Вместе с кроликом открыватель обещает королеве доказать, что Земля круглая, что к концу серии… так и не делает. Открытие Америки происходит, но как это связано с тем, что Земля не плоская – совершенно непонятно. 

Багз в этот эпизод попал, надо полагать, через временной портал. К слову, нам редко показывают устройство его подземного жилища. Как знать, что там спрятано… Так или иначе, но Багз ведёт себя совсем не так, как должны вести себя разумные существа того времени. Он заранее осведомлён о небоскрёбах, как и о том, что новую часть света назовут Америкой, хотя случилось это вообще не при Колумбе. Ну и, конечно же, в очередной раз Багз выставляет умственно-отсталыми многих других персонажей сериала. В данном случае это не только Колумб, но и его команда, которая принимает за реальное побережье… картину в рамке.

В сериале о нахальном кролике много чего бессмысленного, но конкретно этот эпизод страдает от перечисленного недостатка особенно сильно. Ненужная серия о ненужных похождениях кролика-садиста.

1 из 10",1 из 10,1
29,40,"В 1959 году этот короткометражный мультфильм номинировали на многими желанный Оскар. Номинировали и победили. Что примечательно, это первый и последний раз, когда его получил небезызвестный в США кролик (или заяц - кто ж поймёт?) Багз Банни. Что же в нём такого особенного, что именно 'Knighty Knight Bugs' получил столь достойную награду?

Собственно, ничего. Да, совершенно ничего. Но без пояснений не обойтись, разумеется. В сравнении с предыдущими мультиками, в которых садист Багз издевался над своими врагами любыми, даже самыми извращёнными способами, 'Благородный рыцарь' и правда хорош, потому что здесь сделан уклон именно в юмор, а не пытки. Этот плюс неоспорим, но есть ли что-нибудь помимо этого, за что мультфильм можно было бы похвалить? Увы, нет. Мы по-прежнему наблюдаем все 'косяки' американской мультипликации, будь то обилие неуместно сердитых рож, полное отсутствие сюжета, телепортация персонажей с места на место посредством смены кадра, и, разумеется, полнейшая безнаказанность. Что с того, что кто-то несправедливо страдает и мучается? Главное ведь рассмешить зрителей, верно? Вот именно, что нет. 

Вывод напрашивается очень нерадостный: неужели на момент конца пятидесятых у американцев всё было настолько плохо с анимацией, что Оскара получил столь плоский и ни на что не годный проект? По всей видимости, да. Над продукцией, рассчитанной на младшую аудиторию, создатели совершенно не задумывались. Никакой морали, никаких добрых посылов, одна лишь пропаганда насилия для людей, которые ещё не до конца разобрались, что такое хорошо, и что такое плохо.

4 из 10",4 из 10,4
30,41,"Ноль. Полный ноль. Данный фильм не вызвал у меня никаких эмоций. При этом стоит упомянуть, что с большим интересом отношусь к арт-хаусу и, в частности, к подобному трэшаку. Но в отличие, например, от произведений Люцифера Валентайна с блевотиной и расчлененкой, которые пробуждали хоть капельку отвращения, Begotten оставил меня равнодушным.

Более того, не прочитав предварительно аннотацию, и так очень очень краткую, понять, что происходит, или хотя бы в каком направлении мыслить, невозможно. Фильм однообразен и ультраскучен.

Слышал, что Порожденный чрезвычайно популярен у разного рода блэкеров и готичных девочек примерно от 15 до 20. Причем уверен, что процентов 70 не смотрели его вообще, а остальные 30 не осилили и половину. Хотя вообще непонятно, зачем Елиас Мериге составил хронометраж больше часа, все происходящее можно было бы упихнуть в 15 минут максимум.

Но все же справедливости ради стоит отметить необычную технику съемки. Эх, сюда бы сюжет интересный и ужасов всяких - получился бы самый атмосферный и выносящий мозг крипи фильм из всех созданных человечеством.

Итог:

3 из 10

Жаль. Разочарован.",3 из 10,3
31,44,"Фильмы, где фигурируют грузовики, всегда были мною любимы еще с детства. Именно благодаря таким фильмам и можно увидеть, как эти восемнадцати колесные монстры сносят все на своем пути и обладают неким безграничным титанизмом. Садясь смотреть данное кино, примерно, на что-то вроде из выше сказанного я рассчитывал, но не все получил. Грузовики в фильме фигурируют, просто как антураж и ничего более. Главное в этом фильме то, как горстка людей на грузовике несется через пустыню на тягаче с золотом, что бы по прибытию продать его. Конечно, такие сюжеты может и кого ни будь цепляют, но не меня. Ведь я рассчитывал на погони и всякую демонстрацию неудержимой силы тягачей, но, увы.

 В фильме сделан акцент на взаимоотношения главных героев, один из которых, между прочим, отлично сыгранный актером Жоакимом ди Алмейдай («Отчаянный», «Форсаж 5»), но все эти разговоры о предательстве, преданности своему делу и излишнее хвастовство начинает надоедать еще на первой половине фильма, впоследствии делая его скучным. А про логичность самой картины и некоторых остальных вещей, я пожалую, промолчу. 

Очень не проработано вышло с местом действия. Все происходит в пустыне, только не понятно в какой, да и вообще не ясно, что это за страна. Довольно добротно снятая езда на грузовиках и некоторый кадры пейзажей общим планом делают фильм живописным, но нисколько не интересным.

«Пекло», для многих, может оказаться не таким, как кажется на первый взгляд. Толи красивый, толи глупый фильм, который рассеивается после просмотра в памяти, как мираж в пустыне. 

5 из 10",5 из 10,5
32,45,"Потные, липкие лица, абсолютно мерзкое окружение героев, никчёмные диалоги на философские темы, и много много подростковых комплексов. Всё это в 99 минутах отличного английского рэйва.

Ведро грязи выливали мне в душу в течении всего фильма, и когда он закончился, я наконец смог поставить галочку напротив 'культового' молодёжного фильма конца девяностых.

Если вы далеки от рэйв культуры, как я, просмотр сего творения вам не рекомендуется. Однако кое-что вас может и приятно удивить, например отличная подача в плане монтажа и операторской работы. Выглядит всё максимально собранным на коленке, но такой стиль лично мне нравится так что это не сарказм.

Моя оценка:

3 из 10

смотреть его ещё раз точно не буду.",3 из 10,3
33,46,"Молодежная комедия – это диагноз. Еще ни один фильм этого жанра не удивил меня всерьез и по-хорошему. К сожалению, и обожаемые мною французы-кинематографисты в этом случае тоже изрядно «налажали» (пардон, за столь не богоугодное слово, оно, тем не менее, отлично отражает суть происходящего в кадре).

Пару раз мне было откровенно противно смотреть на экран, хотя моменты, сними их оператор как-то поэстетичней и в манере отличной от объективного реализма, вероятно, могли бы быть смешными, ну или по крайней мере забавными.

Синопсис: веселая компания из двух друзей и трех барышень едет на каникулы «скоропостижным» туром по старушке Европе. В составе команды: парочка - Леонель и его мало примечательная подружка-художница Каролин, Брюно - мальчик-заморыш и типичный неудачник, находящийся в процессе сексуальной самоидентификации, юная, но уже роковая красотка Клементина в исполнении Людивин Санье, а также главная бомба компании – абсолютно неплатежеспособная толстуха и мягко говоря, не красавица Брижитт.

Приключения, сиречь бесконечные споры и выяснения отношений, начинаются практически с вокзала, когда Клем знакомится с двумя испанцами, предлагающими ехать отдыхать на греческий Корфу к некому богачу на виллу. Состоятельного дядьку по имени Кнут дивно изображает один из самых известных французов «средних лет» Тьерри Лермитт.

Большое достоинство «Вояжа» - это куча любопытных второстепенных и проходных персонажей. Помимо упомянутого Кнута, есть коварный змей-искуситель в образе преподавателя-гея Вагнера, «красотка» из пип-шоу с губами и выражением лица Елены Прокловой и небольшим «секретом», знойный южный парниша, почти соблазняющий скромную и неудовлетворенную Каро и так далее в том же духе.

Дабы избежать у читателя и потенциального зрителя ощущения абсолютной безнадежности данной комедии, хочется процитировать некоторые, весьма забавные шутки:

' - Его зовут Кнут.
- Поехать с тобой к незнакомцу, которого зовут как кресло из IKEA?
- Почему бы и нет?!»

Выбирая отель для ночевки: ««Очень дешево» - это [для нас] слишком дорого».

' - У него обручальное кольцо.
- Кольцо не мешает эрекции.
- Факт.»

В последние полчаса фильм меня откровенно порадовал. И вовсе не фактом своего скорого и неизбежного окончания, как могло бы подуматься в свете выше замеченного. Нет. То, что начиналось «за упокой», завершилось, как ни странно, «за здравие». «Виновником» тому стал, отчасти, тот самый Лермитт.

В финале сей странной истории все, кто стремился сексуально определиться – сделали это, кто искал «большую и чистую» - нашли, прочие же сделали откровенные и удивительные признания, а также приняли верные решения.

Французское кино на американский манер. На мой взгляд, получилась типичная молодежная комедия, только интересней и легче, чем у тех, кто «по ту сторону Атлантики», главным образом из-за менее топорных шуток. Хотя пошлостей и тут хватает.

6,69 из 10",69 из 10,69
34,47,"Впечатлил? 

Нет. Опечалил.

В течении всего фильма не покидало странное ощущение - должен настать момент, когда эта свистопляска перейдет в область социальной проблематики. К сожалению, этого так и не происходит.

Складывается ощущение, что эта, так называемая, кинолента очень цепляет два типа людей: одних, которые живут по принципу 'работа->пятница->пьянка-разврат->похмелье->работа' и других, которые живут как-то иначе, но без пьяно-развратного момента. И тем, и другим, не достает острых ощущений, а алкоголь с наркотиками, якобы, очень для этого подходят, что пытается донести до нас этот прекрасный пустой кинофильм. 

Видимо, авторы очень хотели увеличить процент подростковых алкоголизма и наркомании, показывая взрослые развлечения. Но у медали две стороны. И пусть эта обманчивая сторона так неубедительно для человека думающего, раскрыта в этом фильме, зато другая намного увереннее раскрыта в таких фильмах, как 'GMT: Greenwich Mean Time' ('Время по-Гринвичу'), 'Trainspotting' ('На игле'), 'Requiem for a Dream' ('Реквием по мечте') и других.

2 из 10",2 из 10,2
35,48,"При выборе фильма привлекла внимание немка Франка Потенте - исполнительница заглавной роли. Актриса, которая произвела на меня хорошее впечатление после замечательной картины 'Беги, Лола, беги!' позволяла надеяться на ее профессиональную избирательность при выборе предлагаемых ролей. Плюс море комплиментов 'Крипу', прочитанных мной в интернете и неплохой рейтинг на КП. 

На деле все оказалось не так уж и здорово. Конечно, 'Крип' - это не дешевый трэш и не бредовый маразматический отстой, вроде разного рода 'Рапторов' и 'Пиявок-убийц'. Оригинальный европейский стиль картины прекрасно чувствуется, особенно, первые двадцать минут фильма, когда режиссером качественно и эффектно нагнеталась, наэлектризовывалась атмосфера ужаса, когда зритель видел, а героиня, в свою очередь, не замечала, как за ее спиной мелькает расплывчатый силуэт кровожадного преследователя.

К сожалению, в дальнейшем чувство вкуса изменило создателям и, отбросив в сторону попытки нагнетания саспенса, режиссер решил свести все действие фильма к обычной тошнотворной резне. В результате, использование разнообразных клише в создании образа убийцы и действий персонажей сыграло творению Кристофера Смита плохую службу. 

Очень перспективная для жанра атмосфера замкнутого пространства и всевозможных подземных коммуникаций, являющихся хорошим полем для напряженной игры в 'кошки-мышки', режиссером была использована совершенно убого и предсказуемо. Убийца почему-то не желал бегать за главной героиней, то бездарно упуская ее из своих объятий, то вообще отказываясь от преследования. 

Он кричал, шипел, издавал какие-то противные нечленораздельные звуки, а героиня, вместе с тем, истекая слезами и соплями, шаталась в лабиринтах канализации и причитала о своей кошмарной участи. Совершенно нелепое развитие сюжета во второй половине фильма и отсутствие даже минимальной для фильма ужасов напряженной интриги сделало просмотр 'Крипа' лишенным каких-либо эмоций. Я просто сидел и ждал, чем же этот маразм может завершиться, потому-что отрываться от просмотра уже было обидно из-за потраченного времени. 

Невероятно слабый актерский состав (за исключением самой Франки Потенте) своей кошмарной игрой зрелищности картине не добавил. То, что могли спасти актеры спасать было не кому, а сама Потенте качественно сыграть за всех героев сразу не смогла.

Режиссер еще раз удивил, показав очень эффектную и стильную финальную сцену, которой, к сожалению, не получилось даже слегка смягчить то неизгладимое негативное впечатление, которое после просмотра у меня успело сложиться.

5 из 10",5 из 10,5
36,49,"Довольно нудный ужастик, который мог быть намного лучше, если бы его доработали. Вроде всё на месте - а изюма нет! Не цепляет он! И кровища есть и темнота и даже жертв не так мало, но в итоге эти части не собираются в единое целое. Это примерно такой же класс фильмов, как 'Не вижу зла',  'Катакомбы' - местами что-то проскакивает, но картина не оставляет ровным счетом никаких чувств и эмоций ну совсем не вызывает. 

Начало было весьма обнадеживающим, но, как часто это бывает, на этом порох и заканчивается. Один раз посмотреть можно, а если через полгода будет нечего делать, то и второй, но все же для меня это одноразовый продукт. 

Сильные стороны - локации, антураж и звуки. Слабые - атмосфера, сухая концовка и сюжет. Вот что по-настоящему хочется добавить, так это совет создателям 'Путевого обходчика ' - вот неужели такой фильм так сложно снять? Учитесь! Не шедевр, но тем не менее крепкий середняк, а то взяли такую неплохую тему и загубили бессовестно.

5 из 10",5 из 10,5
37,50,"Этот фильм вызвал у меня двойственные ощущения. С одной стороны, я добилась, чего хотела - фильм меня напугал. Но качество этого чувства было сомнительным... Это не тот приятно разливающийся по телу, согревающий испуг, о котором забываешь через пару дней (какое впечатление и должен производить ужастик). Фильм вызывает отвращение. Чувство страха после него походит на чувство сытости после утоления голода на помойке.

Автор попытался подвести к своему творению какую-то социальную проблематику, абсолютно не нужную и лишнюю для полноценного получения удовольствия от просмотра фильма подобного жанра. 

Да и игра актеров, по которой я не большой специалист, заставляет желать лучшего. Тупое испуганное выражение лица героини и ее истерические крики даже у меня вызывали возгласы 'Не верю!'.

Кроме того, поражает нелогичность поступков всех героев. В моменты, когда так глупо упускалась возможность этого урода убить, хотелось громко ругаться нехорошими словами и цитировать Задорнова: 'Ну тупые!'. Пережевываешь отдельные моменты и варианты, как можно было бы поступить, еще несколько дней.

Наверное, все же стоит накинуть пару баллов за индустриалистическую идею засадить главного злодея в метро. Хотя сама идея Подземелья не нова.

4 из 10",4 из 10,4
38,51,"Фильм достаточно прост, но в то же время есть некая изюминка. 

Операторская работа на высоте, единственное - этот фильм относится к тем, в которых монстра показывают в упор и очень долго, от чего теряется панический ужас к нему. 

Концовочка также тупа, как кирпич, но ничего с этим не поделаешь, шаблоны нынче рулят фильмами ужасов.

Есть очень похожий фильм - 'Спуск', в котором очень много похожести, и вот его я бы больше рекомендовал к просмотру. 

5 из 10",5 из 10,5
39,52,"Часто этот фильм сравнивают с фильмом 'Спуск', именно поэтому я решил посмотреть 'Крип'. Скажу сразу что фильмы не похожи вообще никак. Ну может ведь разве только тем что в этих двух фильмах главная героиня ищет выход из подземелья. Атмосфера разная абсолютно, вернее в 'спуске' она есть, а тут как то просчитались. Как то не вяжется у меня цветасто-кислотный цвет кафеля в метро с ужасным маньяком и прочими зверствами. Есть такая вещь как психология восприятия цвета и многие режисеры используют этот прием на полную катушку. НА мой взгляд невозможно снять фильм ужасов в 'кричащих' тонах. 

 Актерская игра оставляет желать лучшего. Нет ни одного запомнившегося персонажа. Все тускло, хмуро и не убедительно. Главный упырь вообще кроме жалости ничего не вызывает. Плачет и кричит как ребенок в грязных канализационных коллекторах. Кстати заметил одну взаимосвязь, всеми жертвами этого тщедушного душегуба становились люди так или иначе связанные с наркотиками. К чему бы это? Видимо сам маньячелло стал мутантом в следствии того, что был подопытным кроликом на тест-драйве какого нибудь наркотического зелья. И поэтому ненавидит все что связанно с наркотиками. Недаром одним из первых он порешал наркодилера. Другого объяснения его злодеяниям не нахожу.

Действующие персонажи отдельная песня. Главный злодей полностью игнорирует главную героиню, она просто с дикими визгами каждый раз убегает у него из под носа. Здоровый негр не умеет плавать и задерживать дыхание, хотя воды по колено. Охранник в метро разгадывает кроссворды и не видит и не слышит что происходит на мониторах. Почти в любом фильме есть персонаж не отличающийся особыми умственными способностями, но зачем же всех в фильме делать такими безмозглыми? После сцены убийства негра, очень захотелось выключить фильм, но не от отвращения а от тупости героини. Но видимо режиссерами было так задумано, типа должен выжить только один а все остальные должны умереть. Но вот как убить всех остальных так и не додумали. В итоге сцены убийств банальны и буквально высосаны из пальца.

В общем, не советовал бы смотреть. Но не исключаю что фильм может кому то и понравится. Так что на свой страх и риск. 

4 из 10",4 из 10,4
