,index,text,text_rating,rating
12,19,"Французы, начиная с 1990-х годов, делают фильмы, построенные на жестокости во всех ее проявлениях. Интересно было бы почитать о причинах этого культурного феномена. Есть много умных критиков, пишущих о современном французском кино, но никто из них не пытался осмыслить эту тему. По-видимому, она слишком трудная. Но я попробую. Французы - люди эмоциональные, но поверхностные. Если вспомнить классическую французскую литературу, мы не найдем ни одного по-настоящему глубокого писателя, за исключением Бальзака (должны же быть исключения, которые только подтверждают правило). Вся французская литература - это сплошные приколы и веселье (Рабле) или чисто внешний лоск (Стендаль) или натурализм (Флобер, Золя). Никаких глубоких выводов, никаких Толстых и Достоевских. Вот и кино у них такое же (вспомним французские комедии). И, словно бы злясь на самих себя за то, что их менталитет не позволяет им сделать что-то глубокое и на века, французские режиссеры сегодня выплескивают свою неудовлетворенность в фильмах, бьющих исключительно на внешний эффект. Горячий французский темперамент в сочетании с отсутствием способности глубоко мыслить приводит к злобным эпатажным картинам. А природное чувство стиля придает их фильмам эстетическую ценность, которую неопытный зритель может ошибочно принять за глубину. А дальше уже в дело вступает чисто соревновательный дартаньянский инстинкт. Матье Кассовиц ставит 'Ненависть' (может быть, один из немногих современных французских фильмов, где есть искреннее чувство), и Гаспар Ноэ думает: ха, да я гадом буду, если не сделаю круче - и ставит 'Один против всех', а потом еще круче - 'Необратимость'. Другие молодые французские режиссеры, считающие себя непризнанными гениями, по дартаньянски воспринимают успех Ноэ как личное оскорбление, и понеслось: 'Романс', 'В моей коже', 'Что ни день, то неприятности', 'Доберман', 'Реквием', 'Кровавая жатва', 'Мученицы' и т. д, и т.п. Просто по-другому у них хорошее кино не получается, иначе отсутствие глубины будет слишком хорошо видно. Соответственно, они это отсутствие прикрывают своим кровавым темпераментом. Поэтому, кстати, французы и бастуют постоянно - некуда девать либидо.

Фильм «В моей коже» тоже из этой серии, но он, к сожалению, многого не стоит. Наверное, потому, что снимала женщина. Мужского бешеного темперамента не хватает. Марина де Ван, кстати, писала сценарии к каким-то фильмам Озона. Но ее дебют как режиссера довольно глупый. Такое впечатление, что этот фильм снял ребенок, который хотел впечатлить взрослых, исходя их своих детских представлений о шоке. Многие из нас в детстве играли в «войнушку» и даже в убийства и пытки, потому что, будучи детьми, не представляли себе, что убийства и пытки – это не игрушка. Вот и у французов в кино к убийствам и пыткам такое же несерьезное и безответственное отношение, потому что они люди неглубокие – как дети. 

Короче, эта картина вобрала в себя все минусы французского артхауса. Чисто визуально она тоже ничего особенного из себя не представляет. Лично я разочаровался. Тем, кто любит французское авторское кино, наверное, можно рекомендовать этот фильм как курьез. Или просто для галочки посмотреть. Те же, кто ждет что-то типа Ноэ или как там зовут французских режиссеров, снимающих кровавые ужастики, скорее всего, разочаруются.

5 из 10",5 из 10,5
13,20,"«В буклете к фильму авторы просят не разглашать финал, хотя это следовало бы сделать хотя бы из мести за доставленный Дюмоном шок. Но так и быть, будем корректны и сообщим только, что в фильме есть не меньше получаса натурального секса, сцена насильственной содомии, а ужас, как в хичкоковских триллерах, разлит в воздухе великолепно снятой калифорнийской пустыни, по которой неведомо куда едут фотограф-американец и его девушка, русская, владеющая только французским… Остается только пожалеть председателя [Венецианского] жюри 90-летнего Марио Моничелли: после таких фильмов, находящихся по ту сторону добра и зла, удар может хватить и более молодого человека». (Андрей Плахов, 'Коммерсант')

Была у режиссера Брюно Дюмона мечта - снять кино, где в течение полутора часов ничего не происходит. Абсолютно ничего. Но это 'ничего' должно было быть таким экзестенциально глубоким, чтобы люди понимающие блаженно закатывали глаза, говоря о рождении нового шедевра. А те, кто ни черта не понял... Так ведь и не для них старался: пусть подтягиваются. Надо сказать, что мечту свою он осуществил - фильм снял, на фестиваль привез. Кто-то глаза закатил, шедевром назвал. Кто-то обозвал шокирующе-наглым. Кого-то тошнило от отвращения. Кого-то клонило в сон. Кто-то кипел от возмущения. Главное - равнодушных не было.

Как человек ищущий, я желаю во всем разобраться. Если чего-то не понимаю - пытаюсь почитать умных людей, услышать мнение тех, кто в этом что-то смыслит. С возрастом пришла к тому, что сразу не отметаю то новое и непонятное, что мой мозг на данный момент не может воспринять. Поэтому, посмотрев '29 пальм' и попав в состояние полнейшего аута оттого, что не уразумела - для кого, для чего и ради чего снимался этот фильм, я изучила о нем все, что только смогла найти на просторах интернета.

Слова самого режиссера о главной идее фильма должны были приблизить меня к пониманию: Самое интересное — следить за вечным внутренним противоборством полов. Противостояние Мужчине — в природе Женщины.' Действительно, интересно - кто ж спорит.

Это его же, для тех, кто все-таки не до конца понимает, о чем собственно кино: 'Сюжет — лишь шляпа: снял, надел. Важно, какие за ней скрываются идеи, волнения. Настоящие отношения между полами всегда саспенс. Какие еще могут быть отношения между Любовью и необратимой Смертью? Любовь всегда связана со страхом смерти. Никогда не знаешь, что будет завтра. Останется в живых чувство или окаменеет, мумифицируется, просто разорвется. Страх — очень кинематографическое чувство… Добавьте к этому дьявольскому замесу ревность, ненависть, вечную боязнь непонимания, нежность, трепетность. Где найдете такое многоцветье?' Глубоко звучит, образно, а главное - философски проникновенно..

Или вот, например - режиссер радуется произведенным эффектом: '... даже когда герои фильма говорят, зритель не может ничего понять!' Оказывается, так было задумано - чтобы никто ничего не понял. И чего только я так рефлексирую!

А вот это уже восторженные критики: 'Дюмону очень важно, чтобы зритель забыл о том, что он вообще смотрит кино. В «Двадцати девяти пальмах» можно забыться после первого же статичного кадра… Наряду с теми, чьи имена одни способны навести страх на богобоязненного киноходока, - братья Дарденны, Михаэль Ханеке, Гаспар Ноэ, Клер Дени, 45-летний француз Бруно Дюмон – эталон режиссера наступившего XXI века».(Илья Миллер, журнал «Penthouse»). Хочется возмутиться: 'Да как смеете вы ставить его в один ряд с Дарденнами и Ханеке?! Разве что таким изданиям, как '«Penthouse» и им подобным, формирующим вкусы современного мира выгодно, чтобы порнушка, поданная под соусом 'A la art house', преподносилась как высокое искусство. 

А как вам это: '...в результате получился фильм необычайной силы и красоты. Картина проникнута атмосферой первобытности. Саундтрек изобилует первобытными звуками: героев окружают стоны, крики и тяжелое дыхание; в видеоряде доминируют песок, камни, шоссе, небо и вода. Эти элементы делают исследование Дюмоном секса, отношений в паре, языка и общения еще более сложным и неоднозначным.' (Пирс Хэндлинг, сайт МКФ в Торонто.) Ну вот, даже пять элементов приплели. Так и до дзэна недалеко: созерцай шедевр и ни о чем не думай - пустое все это.

 Много чего интересного, гораздо интереснее самого фильма я прочла в интервью и статьях о режиссере и его творении. Об актерах, о замыслах, о процессе съемок. И знаете, что самое удивительное? Это читать вот эти самые объяснения к фильму. Их так много и они такие витиеватые. Их плетут, как кружева, желая очаровать. Или же как паутину, пытаясь завлечь в ловушку.

Помню, в детстве мне очень не нравилась сказка о 'Голом короле' - от нее всегда оставалось чувство вопиющей несправедливости. Вот и от '29 пальм' ощущение, что меня стараются убедить в том, что в этом что-то есть: надо лишь рассмотреть под правильным углом, в нужном ракурсе. А если все равно не увидишь - так значит 'сам дурак'.

Мои вопросы так и остались без ответа:

Зачем Брюно Дюмон снял этот фильм? Что хотел сказать? Какие чувства выразить?  

Как этот фильм смог пройти отборочную программу Венецианского фестиваля и даже претендовать на главный приз?

Кто оплатил это безобразие? 

И если умом все не понять, то хорошо, что нам еще остаются чувства. Для меня они первичны. Это, конечно не комильфо - взрослой тетке употреблять подобную лексику, но я скажу честно: 'Фильм - говно'.

P.S. А режиссер опять-таки выкрутился: 'Мне нравится недосказанность, тайна, мне нравится, когда зритель задает вопросы. Мне не нравятся сценаристы, которые направляют. На протяжении двух с половиной часов я пытаюсь делать кино. Если во время обсуждения кто-то спрашивает меня: 'Это что, ваша идея?', я отвечаю: 'Нет, это не идея, это просто время, летящее вам навстречу'. Интереснее всего связь между тайной фильма и тайной человека, который этот фильм смотрит: может, что-то произойдёт, а может, и ничего - зритель просто уйдет… Вот что увлекательно!' 



3 из 10

(за красоты пейзажа за окном 'Хаммера')",3 из 10,3
14,21,"Фильм начинается с того, что в древней часовне старичок раскладывает ноты общается с ними и выводит в конце монолога, что без музыки он жить просто не может.

Далее весь фильм показан в таком полуинтервью, где не задают вопросов, а герои на камеру рассказывают о своих впечатлениях, ощущениях, чувствах, которые приносит им музыка и игра на своём любимом инструменте. Где-то возникают ссоры, шуточки, но самое главное, каким-то образом режиссёр делает акцент на то, что музыка для всех этих людей - самое главное в жизни или просто то, что занимает всё их основное время в жизни, ведь все разговоры о каких-либо серьёзных вещах в итоге опять сравниваются с музыкой и инструментами.

Задача режиссера мне не понятна, а цель произведения неясна. Можно было бы конечно повнимательней послушать все монологи музыкантов, но вот конец фильма уже даёт понять, что в этом нет смысла – музыкальная революция, «долой дирижера» - что к чему и зачем? Могу предположить, что режиссер хотел сравнить жизнь людей с музыкой - резонанс и унисон как хаос и покой и так далее и тому подобное, но как фильм получилась белибирда какая-то.

Вывод - очередное высокоинтеллектуальное кино, символизм и аллегории.

5 из 10",5 из 10,5
15,24,"Комедия состоит из четырех новелл, в которых якобы представлены особенности людей, рожденных под знаками разных стихий: вода, воздух, земля и огонь. 

Паоло Вилладжо играет лоцмана, настоящего мачо, которому врач однажды сообщает: вы превращаетесь в женщину, и это дело двух-трех недель. «Морской волк» сначала думает о самоубийстве, но потом внутреннее примеряет женские образы, находя в новых обстоятельствах свои плюсы. Получилось пошло. 

Второй эпизод держится на пластике Андриано Челентано, который играет непобедимого участника танцевальных конкурсов. Кстати, в том же году на сорокопятке вышел оригинальный саундтрек фильма. Исключительно для поклонников Челентано. 

В третьем эпизоде простой каменщик (Ренато Поццетто) мечтает о пяти миллионах лир, чтобы открыть свой табачный киоск. И судьба дает ему шанс. Но рабочему очень мешают социальные противоречия. Местами – забавно. 

Альберто Сорди в очередной раз эксплуатирует образ итальянца, который изображает из себя американского полицейского. На этот раз он играет слишком рьяного частного охранника. Ничего нового. 

Год спустя в свет выйдет подобная поделка «Те странные случаи», где одним из режиссеров снова будет Корбуччи, а главные роли в эпизодах достанутся Вилладжо и Сорди. Однако уровень историй выше, увы, не станет. 

5 из 10",5 из 10,5
16,25,"Почему решил его посмотреть - не помню, но наверное было ОЧЕНЬ скучно.

Ужасная работа. Ни грамма смысла, ни грамма сюжета, да что уж мелочиться: в этом фильме нету ничего, кроме скучных сцен, растянутых как самая эластичная резина.

Вот представьте: вы смотрите фильм. На экране происходит нечто непонятное.

Чего вы в этот момент ожидаете?! Конечно же каких-то разъяснений, чего-то, что бы прояснило ситуацию. В этой картине этого нет. Я не преувеличиваю, сюжетом наполнены возможно последние три минуты.

В этом фильме ужасно все: сюжет, игра актеров, музыкальное сопровождение (которого практически нету).

Возможно я просто не просвещенная личность, и не понимаю всей глубины смысла сюжета, но смотреть 2 часа на 'пустой' по своей сути сюжет, где два человека практически ничего не делают - вы уж меня извините.

2 из 10

за то, что хоть что-то сняли.",2 из 10,2
17,26,"Для Феллини это был просто новый опыт. Предложение поработать для телевидения он воспринял с интересом выдав за короткий срок весьма необычный для своего творчества фильм, который наверняка был бы более ожидаем для творчества Бунюэля. После двух шедевральных фильмов, сделанных вместе с продюсером А. Гриманди ('Сатирикон' и 'Казанова'), Феллини несколько изменяет свою концептуальную стилистику. Прежде всего он отказывается от воссоздания фресок, доступных для смых различных толкований. Его 'Репетиция оркестра' весьма односложна.

Вот как отзывается о замысле фильма сам Феллини (в своей книге 'Трюк режиссуры'): «Репетиция оркестра» не просто лента об оркестровой репетиции, хотя, разумеется, последнее — в центре ее сюжета. В ней обрисована ситуация, складывающаяся в любой группе людей, объединенных некоей общей задачей, но при этом каждый воспринимает ее решение по-своему — как, допустим, на спортивной арене, в операционной или даже на съемочной площадке. Раскрывая такую ситуацию, я привнес в нее кое-что из моего опыта кинорежиссера. Собираясь на репетицию, оркестранты приносят в зал не только свои музыкальные инструменты — им никуда не уйти от собственных характеров, личных проблем, болячек, сварливых голосов жен или любовниц, надсадно звенящих в ушах, да что там, хотя бы выматывающей душу лихорадки римского уличного движения.

Таким образом, смотря этот фильм мы разглядываем определенную социальную модель, примеряем под себя те или иные ходы дирижера или музыкантов (в зависимости от того, какая роль нам ближе), размышляем. Полагаю, что именно в такой нехитрой аналогии и заложена односложность фильма, который на крыльях авторского минимализма вполне мог стать серьезнейшей притчей о Бытие. На мой вкус - не просто не стал. Наоборот, остановился где-то на модном в те годы левацком обсуждении роли профсоюзов и важности трудовых гарантий. Такой неприкрытый социальный подтекст удивителен для творчества Феллини, который очевидно просто решает выразить наболевшее. В конце концов, неспроста ведь Гримальди больше не было рядом с Федерико.

Так что, мне этот фильм совсем не понравился. Метафора оркестра вполне достойна, да и атмосфера неожиданного скандала весьма реалистична. Не впечатлило. Возможно в силу того, что многие советские фильмы 80-х просто пронизаны этой эстетикой (от 'Гаража' до 'Сукиных детей'). Возможно в силу того, что социальная риторика - одно из самых слабых мест у Феллини. А может просто по наитию, без каких-либо разумных оснований. В любом случае, моя оценка не превышает

5 из 10",5 из 10,5
18,27,"И поверьте, дело не в том, что не все могут понять арт-хаус. Просто авторское кино может быть как интеллектуальным, так и отстойным, и «29 пальм», при его номинации на «Золотого льва» Венецианского кинофестиваля остаются первостатейным отстоем, как не крути. Слава французскому мэтру Брюно Дюмону, победителю Канн с «Жизнью Иисуса», «Человечностью» и «Фландрией», слава, слава, слава! Впрочем, ему довольно воздали дани, теперь поговорим о дряни…

С позиции сегодняшнего восприятия у «29 пальм», помимо именитого режиссера, есть еще один козырь, печальный, но действенный. Главную роль в ленте сыграла уроженка Ленинграда Екатерина Голубева, неизвестная у нас, но относительно популярная на Западе арт-хаусная актриса, ушедшая из жизни в возрасте 44 лет при туманных обстоятельствах. Когда артист умирает молодым, в оставшихся фильмах невольно начинаешь искать особый смысл, созвучный с его жизнью и смертью. Да, это всего лишь условность восприятия, дань памяти преждевременно ушедшему, но хочется думать именно так, если художественное наследие позволяет разуму и чувствам зацепиться хоть за что-то примечательное и прекрасное. Но «29 пальм» скорее чудовищно неудачный творческий эксперимент, лишь мимолетно шокировавший рядом эпатажных сцен, и канувший в небытие в силу идейной и выразительной беспомощности. Впрочем судите сами по дальнейшему экспресс-анализу происходящего на экране.

Сладкая парочка Катя и Дэвид мчат на красном «Хаммере» («Не разгоняйся, я хочу пописать!») вглубь пустынной Америки, параллельно общаясь («О чем ты думаешь? Ни о чем!»), занимаясь любовью («Ты чувствуешь мой член? Тебе нравится? Милый, у меня всё сухое, я же говорю!»), активно отдыхая («Чем займемся?» Не знаю…») и развивая отношения («Мне хотелось бы, чтобы в наших разговорах была какая-то логика!»). Катя малость того…/или по мнению режиссера это сущность настоящей женщины?/, ревёт без причины и ржёт тоже, бесится, когда Дэвид бросает взгляд на проходящую мимо женщину или не уделяет любвеобильного внимания грязной дворняжке, но тут же с упоением отса…доставляет парню удовольствие, ибо типа любит его. Ну а сам бойфренд - чертовски зрелая личность. Он стесняется спросить у официантки название блюда, боясь показаться дураком, с интересом смотрит «мыльные оперы» в отеле, долго не может купить воск для машины, не хрена не понимая, но мучаясь между выбором одной из двух банок, и в то же самое время может невзначай утопить подругу, принуждая ту делать минет в бассейне. Иначе говоря, Брюно Дюмон исследует межполовые отношения без прикрас обычных людей, глядя на которых так и хочется заорать «Да что с вами такое, мать вашу?!»

Реально на протяжении полутора часов герои ничего не делают, кроме как «возьми мой член» и «Ах ты дрянь! Ах ты дрянь ты такая!» Снято всё это с убойно-вымораживающей реалистичностью (а откровенная порнуха в кадре еще кого-то удивляет в наши дни?) и усыпляющей заторможенностью (треть хронометража – это длинные планы вообще ни о чём). Действие даже не топчется, а просто неподвижно лежит на месте, зритель не получает никакой информации о том, кто эти люди и чего они вообще хотят от жизни, а просто наблюдает унылые сцены спаривания, мочеиспускания, дегенеративных истерик и редкого словоблудия. Но ближе к финалу вдруг наступает кульминация; нежданная, бессмысленная и беспощадная, привет Гаспару Ноэ с его «Необратимостью», только в еще более тошнотворном и вопиющем воплощении. Первая реакция – «Да уж, не хрена себе!», но в чём чёртов смысл, с учетом того, что показали до этого? А нет никакого смысла. Концовка также по-своему шокирующая, вот только киношная пустота так пустотой и останется; не будет ни катарсиса, ни маломальского удовлетворения, что не зря потратил два часа жизни на это мёртвое бредовое кино. 

Вся эта претенциозная эпатажность откровенно смешна и глупа. Ну вот что хотел сказать режиссер? Что трагедия может разрушить любовь? Так здесь и любви не было ни в каком смысле, если только в половом, хотя и это спорно. Что человек под действием физико-психической травмы может сотворить ужасную вещь? Так в фильме нет тому никакого смыслового обоснования, потому что характеры персонажей абсолютно нераскрыты, а значит зритель не способен дать адекватную оценку финальному событию в силу «манекенности» героев. Хотя (о чем в истории не говорится) если допустить, что Катя и Дэвид просто невменяемые, то тогда конечная сцена всё объясняет, но разве об этом стремился поведать Дюмон? Скорее он действительно хотел показать, как необратимо разрушаются так и не сформировавшиеся отношения, вот только сделал это крайне неубедительно, наплевав на зрителя, бесконечно занимаясь самолюбованием «вот я какой незаурядный, непредсказуемый и глубокомысленные режиссер!» Только публика, тем более узко-элитарная в силу высокого самомнения, не прощает такого отношения к себе, и потому рейтинги, сборы и отзывы соответствующие. Это кино не для зрителя, а сугубо для самого себя, можно было и не тратиться на производственный процесс, а прокручивать картинку исключительно у себя в голове.

P.S. А что, для того, чтобы девушке понять, что она любит парня, нужно, чтобы его…???!!!

1 из 10",1 из 10,1
19,28,"Я посмотрела эту кинокартину несколько минут назад и что мне досталось от просмотра?

В голове не укладывается зачем люди снимают такие безрадостные фильмы, эта дикая пустыня, пыльные дороги, палящее солнце. Это картина меня измотала, словно бы я не сидела перед экраном, а ходила по той выжженной земле. 

Длинный и нудный фильм, он казался мне бесконечным, я честно скажу, что перематывала многое, особенно эти бесконечные кадры молчания и пустой тишины, бессмысленные диалоги. И после этого так резко, словно гром среди ясного неба, начались эти последние минуты фильма, дикие, трагичные и бесконечно жестокие.

Я наконец поняла что получила от фильма - ужас, панику и страх, будто мне выжгли всё внутри и оставили умирать в дикой пустыне. Кажется этого и добивался создатель фильма, но для чего?

Видения из фильма еще долго не оставят мою тонкую натуру, и как бы не старалась я забыть эту картину, я чувствую, что преследовать меня она будет еще долго. 

4 из 10",4 из 10,4
20,29,"Честное слово, сам не пойму зачем начал смотреть этот фильм, но более скучных работ я уже давненько не видел. Фильм бездарен во всех отношениях - как сводящий скулы от скуки сценарий, так и операторская работа, к режиссеру пожалуй с претензиями обращаться не стоит, так как какая то мысль в картине чувствуется, но нельзя ли фильм хоть чуточку поживее сделать? Все эмоции и переживания героев кроются в вполне удовлетворительной игре актеров (не второй, не третьей, и даже не четвертой величины, я бы сказал), которые не отличаются своими внешними данными, как в одежде, так и без одежды, и во время этих тоскливых эротических (если их можно так назвать, это просто показывающиеся бледные голые тела) сцен хочется только отвернуться - никакой страсти, и, тем более красоты там нет. Время и так летит слишком быстро, и не стоит тратить два часа на просмотр этого 'высокого' кино.

2 из 10",2 из 10,2
21,30,"'Это что, ваша идея?'

'Нет, это не идея, это просто время, летящее вам навстречу'

Из интервью с Бруно Дюмоном

Знаете, Дюмону глубоко плевать на широкую публику, но и широкая публика в долгу не остаётся, поэтому номинация на 'Золотого льва' в Венеции так и осталась номинацией, а в Каннах 'Twentynine Palms' вообще решили не включать в конкурсную программу. В попытках разобраться, что представляет из себя фильм: лёгкое и бессмысленное порно или же что-то из области философской антропологии, я пришёл к выводу, что кроме животного секса, нарочито показанного в самых отвратительных ракурсах, ничем похвастаться '29 пальм' больше-то и не могут. Мне совершенно непонятно, почему картина, будучи одним из участников Венецианского кинофестиваля 2003 года, подняла вокруг себя столько шума. 

Скандальная кинолента на деле оказалась обычной пустышкой, которая пытается шокировать зрителя своей откровенностью и радикальностью, но дело в том, что если 7 лет назад подобное кино было чем-то вызывающим, то сейчас особых эмоций при его просмотре уже не испытываешь, а вот приступы сонливости гарантированы, и не факт, что фильм удастся осилить с первого раза. Иррационалист Дюмон знаковая личность для французского кинематографа, его режиссёрский почерк узнаваем, двум предыдущим работам режиссёра сопутствовал успех и одобрительные отклики критиков, но на сей раз от новой картины что-то сильно пахнет халтурой, и не надо пытаться объяснить это неким экспериментом над публикой, к которому, естественно, она просто не была готова. 

По словам Дюмона, актёров он ставит выше сценария. Транс бессюжетности для него - 'приближение к более совершенной форме кино'. У каждого свои 'тараканы в голове', но полностью отрицать значимость адекватно прописанной истории для создания полноценной художественной картины - это уже аутичность мышления. Никто не запрещает снимать кино не для широких масс, но называть искусством обычное home-video тоже как-то неправильно. О чём собственно фильм? Можно долго и нудно рассуждать о том, что '29 пальм' - это экзистенциальная драма, но на самом деле перед нами неудавшаяся попытка вызвать у зрителя ощущение опасности и страха, нагнетать саспенс окружающей обыденностью и банальностью происходящего, что до Бруно Дюмона, наверное, не делал ещё никто. 

'Моей целью было снять фильм ужасов, вызвать у зрителя страх'.

Бруно Дюмон

Но лично я так и не испытал на себе ничего подобного, зато вдоволь посмеялся над примитивностью фабулы и абсурдной развязкой, которая по всем законам логики должна была произвести эффект неожиданности, на деле же вызвав слёзы сквозь смех непонимания. История двух влюблённых, которые одиноки в своей интимной близости и так близки в свой душевной отрешённости, насквозь пропитана фальшью. То, что режиссёр считает 'реальным экскурсом в отношения между людьми', не больше, чем порнография(Да-да, все постельные сцены выполнены в натуре. Бурные овации). Человеческая страсть в его понимании - это перепихнуться несколько раз неважно где, чтоб получить максимум удовольствия и завопить нечеловеческим голосом во время оргазма. Finita la comedia.

Вот она - связь человека с природой, его первобытные инстинкты. А в итоге имеем самую худшую сцену секса в бассейне, которую когда-либо видел кинематограф. Самобытный мастер французского кино заигрывается с натурализмом до такой степени, что даже диалоги  он поручает строить самим актёрам. Выливается эта самодеятельность конечно же в крайнюю бессмысленность произносимых ими фраз. И когда герой Дэвида Уиссака обращается к своей пассии со словами: 'Мне хотелось бы, чтоб в наших разговорах была хоть какая-то логика' - чувствуешь, что над тобой только что надругались. 

Герои едут по пустынному шоссе, смеются и плачут, 'светят' своими гениталиями на огромных раскалённых камнях, любуются однообразными пейзажами природы, остаётся только выпить несколько вёдер кофе, чтоб удовлетворить своё любопытство, узнав чем закончится эротическое приключение двух 'бурых кроликов' в калифорнийской пустыне. Два часа полного бездействия - всего лишь прелюдия. Вопрос: А оно того стоит? Бруно Дюмон предпочитает держать зрителя в неведении, а зритель предпочитает уснуть на половине киносеанса. Вроде бы всё справедливо. 

'Мне просто нужно было снять пустыню и поместить туда актеров, чтобы они двигали фильм'.

Бруно Дюмон

3 из 10",3 из 10,3
