,index,text,text_rating,rating
19,29,"Все же скорее нет.

У меня иногда возникает впечатление, что существует два Джима Керри. Один - хороший комедийный и неплохой драматический актер. И второй - балаганный кривляка, не способный сделать и шагу без какой-то туповатой, обычно пошлой, шуточки. И если первого я люблю ('Маска', 'Шоу Трумена', 'Я люблю тебя, Филлип Моррис'), то второй мне не нравится ('Тупой и еще тупее' и вот 'Эйс Вентура').

У него дико богатая мимика и он этим, понятно, пользуется. Но 'все есть яд и все есть лекарство', когда кривляний слишком много, через какое-то время они начинают бесить. В этом фильме перебор кривляний, перебор юмора 'ниже пояса'... да, наверное, если считать, что существует жанр 'тупая американская комедия' (существует же жанр трэш-ужастиков), то фильм неплох среди своих.

Но в целом, не больше чем - 

5 из 10",5 из 10,5
20,30,"Мыльная опера, уж больно затянутая. Участие массы популярных актеров и режиссура маститого Олтмана никак не отменяют того обстоятельства, что фильм безбожно затянут, в драматургическом смысле никчемен (можно добавить 2-3 новых линии или убрать 2-3  из существующих), в нем отсутствуют 'ударные' реперные сцены, что для трехчасового творения, в общем, фатально. Критический настрой к 'среднему классу' не меняет сути дела. Смотреть перестал после двух часов: что-то не верится в ошеломляющий финал, который якобы перевернет все виденное ранее. 'Магнолии', снятые не без ощутимого влияния Олтмана, получше. 

6 из 10",6 из 10,6
21,31,"Посмотрел этот фильм из-за Итэна Коэна (одного из великих Братьев) - здесь он соавтор сценария.

Судя по синопсису, я ожидал увидеть чёрную комедию/драму, этакую смесь 'Рестлера' с 'Большим Лебовским'. Что же я увидел?

Вялый, неровный сюжет, действие скатывается то в гангстерскую драму, то в семейную комедию, причём и то и другое сомнительного качества. Драйва нет, с юмором тоже туговато.

Актёры играют слабо. Разве что Майкл Джитер в роли злодея Стикса и Джон Кэрролл Линч в роли Элвиса неплохо смотрятся. Но это вполне закономерно - это актёры высокого класса. Зато главная роль в исполнении Майкла Рапапорта - провалена напрочь. Здесь и типаж изначально не подходит и актёрская игра сама по себе - бледнее бледного.

И весь фильм вот такой - бледный, вялый, странный.

Возможно, если бы в главной роли был Джефф Бриджес, а братья Коэны писали сценарий и снимали бы фильм сами, что-то бы и вышло.

А так - Джей Тодд Андерсон и Итэн Коэн не справились.

3 из 10",3 из 10,3
22,32,"Мне бы очень хотелось, чтобы этот фильм мне понравился, ведь очень интересный, драматичный сюжет, неплохой актёрский состав, да и в целом всё это многообещающе. Однако. 

Всегда есть это самое 'однако'. Я не знаю, не смотря на то, что я была очень расположена к фильму - он стал мне костью в горле. Я даже не знаю кто больше тому виной  - Айронс или Бинош. Я отлично понимаю задумку, идею - взгляд глаза в глаза и 'целый мир застыл', и открывается пучина бездонной страсти. Но вот какая-то наигранность, чрезмерность, неуместная в такой картине, просто сквозила между Джереми и Жюльетт. 

Может, я просто не прониклась актёрской химией, не знаю. Но такое ощущение, что ведущие актёры просто не поняли куда попали и что делать. Любовные сцены смотрятся как-то не органично, не очень эстетично - да, может, так и задумано, но и это стало фактором, отвратившим меня от фильма. Всё кажется немного фальшивым, неправильным и неуместным. 

Как-то вот невнятно, приторно, непонятно. Или я чего-то не вижу, или этого и правда нет. Я очень люблю красивые фильмы, с 'красиво' написанными персонажами - как положительными, так и не очень. Герои должны быть объёмными, настоящими (если обратное не подразумевается идеей фильма), но здесь...Как-то безлико. 

И, как я понимаю, американская киноакадемия со мной согласна, номинируя на Оскар только Миранду Ричардсон. Вот уж кто мне действительно понравился. И вслед за её героиней я спрошу у её мужа: 'Почему ты не убил себя, когда всё это началось?'. 

Концовка вполне предсказуема. Да, драматична, с этим не поспорю. Может, поэтому фильм и не стал для меня полным провалом. За Миранду, Руперта и финалку 

4 из 10",4 из 10,4
23,33,"Уже предвижу шквал негодования со стороны почитателей этой якобы бессмертной классики ужасов, но заставить себя написать хоть что-то хорошее об этой ленте я не могу. 

Ну не понимаю как можно восхищаться фильмом, в котором герои ведут себя настолько глупо и неестественно, что диву даешься. Взять к примеру девушку, услышавшую подозрительные шорохи и звуки в лесу. Что же она делает? Правильно! Она идет одна в эту пугающую темень со словами 'я знаю, что здесь кто-то есть'. Идем дальше. В доме начинают твориться страшные события, но герои не спешат покидать сие место. Более того, они ведут себя совершенно спокойно, на их лицах нет выражения ужаса, а одна из девушек вообще завалилась спать. Зомби не отстают в идиотизме от героев и ведут себя как клоуны в цирке: смеются, шутят, дурачатся, не забывая при этом рычать и повизгивать. Музыкальное сопровождение не гармонирует с происходящим действием, а диалоги крайне не содержательны. К плюсам можно отнести только хороший гримм. В остальном - цирк, бред, клоунада. Других  слов эта глупая, абсолютно нестрашная лента не заслуживает.

2 из 10",2 из 10,2
24,34,"Пожалуй, единственной причиной, по которой данный фильм можно отнести к жанру - это кровь, ее здесь действительно много. Монстры кажутся забавными, их поведение комичным. Задумка неплохая, сюжет был интересен до определенного момента, с которого, по-моему, начинается отличная комедия 18+, посмеяться можно от души. Возможно, если посмотреть данную картину впервые в 80-х, то сложится иное впечатление, возможно причина такого восприятия сейчас кроется в большом количестве просмотренных современных хорроров, может быть, для кого-то это классика. 

Герои совершают глупые поступки, за которые потом страдают. Все, включая финальную сцену, предсказуемо.

Что радует - это актерская игра. Профессионально, качественно. Страх выглядит очень живо и естественно. Пожалуй, только благодаря этому ставлю:

5 из 10",5 из 10,5
25,35,"Начну с того, что фильм ну совсем не понравился. 

Причина заключается даже не в том, что сюжет книги сильно изменен. Но обо всем по порядку. Во-первых, кошмарный актерский состав. Ни одного попадания в цель: барон Харконен изображен в книге, как коварный, жестокий и пугающий человек, достойный противник, а в фильме это какой-то дерганый псих, вызывающий только отвращение; Пол, который должен по идее быть юношей, выглядит лет на 40 и вызывает лишь саркастическую ухмылку недоверия; император должен быть надменным и высокомерным (как никак правитель миллиона миров), но вместо этого нам демонстрируют полу лысого человечка, пресмыкающегося перед Гильдией; Туфир же Хават, мастер убийств, на вид даже муху вряд ли убьет. 

Во-вторых, внешний вид персонажей создан просто из рук вон плохо. Кто-нибудь может мне объяснить, почему преподобные матери все поголовно лысые, у половины актеров шухер как после разряда током, а у некоторых еще и длиннющие закрученные брови.
В-третьих, я не хочу обидеть поклонников Линча, но это же просто дилетантизм разъяснять ВСЕ повороты сюжета этими надоедливыми мысленными монологами. Что-то можно разъяснить виртуозней, что-то позже выяснится, а до чего-то зритель и сам как-нибудь допрет. 
В-четвертых, все действие разворачивается в каких-то узких и маленьких помещениях, когда это по задумке должны быть царские хоромы. 

Итак, фильм растерял все очарование, присущее книге, хотя есть некоторые положительные моменты, а потому:

3 из 10",3 из 10,3
26,37,"Книга - действительно шедевр, а вот кино - редкая ерунда. 

Ничего общего с печатным произведением. Ничего не раскрыто. Феноменальная наблюдательность Фрэнка Герберта куда-то пропала. Никакой логики в сюжете фильма. 

В книге что не герой - то бриллиант. В фильме даже близко нет этого. Где Зуфир Хавват, которого боялся даже сам император? Где безбашенный Гурни Халлек? Где, наконец, Дункан Айдахо, которому вообще на все по-сараю, главное приказ выполнить? Я уж про Пола и вспоминать не могу, по книге он должен был выглядеть моложе своих лет, а в кино такой молодей бегает, касая сажень в плечах...

Не, братцы, это не Дюна, это что-то иное. 

Читая книгу, попадаешь в удивительный мир, маловероятный, но настолько реальный, что невольно в него веришь. 

Не зря же Фрэнк Патрикович писал свое произведение более 5 лет. Удивительные наблюдения о психологии, религии, фанатизме. И о пределах человеческих возможностей. Книга - супер. Фильм - жалкая попытка заработать на волне интереса к фантастике. 

На мой взгляд куда лучше удался сериал 'Дети Дюны'. Там хоть к первоисточнику поближе.

Оценка: 2 из 10",2 из 10,2
27,38,"Картину братьев Коэн «Подручный Хадсакера» нельзя определить, для какой именно аудитории зрителей она предназначалась, хотя всего у нее есть понемногу. После четырех тематических для братьев работ с криминальным уклоном, в данном фильме режиссеры отходят от свойственной им стилистики и позволяют себе некую расслабленность.

Хотя позже, подобные отступления от привычного для Коэнов жанра еще будут встречаться, но каждый такой переход знаменует новую ступеньку в их творчестве, тем самым оттачивая свои режиссерские умения, они дают зрителю глянуть на не только свой личный прогресс, а и прогресс жанра. 

Вот фильму «Подручный Хадсакера» не хватает именно той изюминки, которую режиссеры будут формировать во время каждого своего последующего фильма. Вроде бы смысл картины понятен, а его техническая сторона и постановка нуждаются в некой завершенности, и картина в сравнении с другими работами смотрится брошенной на половине работы.

К актерам вопросов практически нет, и Тим Роббинс и Пол Ньюман со своими обязанностями справляются, да и второстепенный актерский состав тоже смотрится хорошо. Но снова же таки, фильм «Подручный Хадсакера» не подарил ни одного колоритного персонажа, что в опыте Джоэла и Итэна Коэнов встречается не так уж часто.

Слишком много «но» в одном фильме для такого калибра режиссеров, может, подобная реакция связанна с той привычкой, которую навязали своим поклонникам сами же режиссеры, но лента «Подручный Хадсакера» ожиданий не оправдала. Хотя, бесспорно, данная лента найдет своего поклонника.

5 из 10",5 из 10,5
28,39,"Не знаю, может, для Америки такого рода фильмы и считаются нормальными, может, для нашего зрителя тоже, не знаю, но распишусь за себя: мне не понравилось. Очень не понравилось. Все как-то слишком примитивно...

Пусть меня и заплюют фанаты Джима Керри, но! Да, понимаю, комик, мимика, единственный в своем роде... Но на него же невозможно смотреть! Детское поведение, дурацкие ужимки, мимика. Юмор, юмор более-менее нормален, если закрыть глаза и не смотреть на Керри. Есть парочка и смешных, по-настоящему смешных эпизодов, но повторюсь: 'парочка'. Сюжет неплох, развязка неожиданная и глупая. По сюжету - это все, что я могу сказать.

Да, в принципе, и по фильму все. Не могу сказать больше - нечего. Не запомнилось...

6 из 10",6 из 10,6
29,40,"Очередная моя ошибка. Снова посмотрел фильм, основываясь на хвалебных рецензиях маркетологов от сохи.

'Фильм постоянно удивляет зрителя. С каждой последующей пятиминуткой в картине открываются все новые и новые тайны'. Удивился я лишь однажды, на финальных титрах, когда понял, какой Гиденбург сумели раздуть рецензенты из полной посредственности.

'Сюжет по динамике и хлесткости диалогов заставляет посторониться даже 'Время убивать''. Понял, 'Время убивать' смотреть явно не стоит, спасибо за совет.

'До самых последних кадров вы будете оставаться в сомнении относительно того, кто здесь виновен на самом деле'. Вне сомнения. Если Вам пять лет.

'То ли следователи и адвокаты вдруг поглупели на экране, то ли преступники резко поумнели'. Второе ничуть, а первое в кинематографе случается сплошь и рядом, и американский не исключение. Нужно ведь подтягивать сложность сюжета к интеллекту малолетних детей. И зрительскую аудиторию туда же.

'Рано или поздно двуличный человек забывает, кто он на самом деле'. Особенно если он типичный голливудский киногерой, вынужденный вывозить недостаток профессионализма и интеллекта сценаристов.

'Скандальность расследования'. О да, для шизофренически-ханжеских Штатов, вне сомнения, секс взрослых парней и девушек на камеру, да еще с замешиванием в это дело Церкви  - это же так щекочуще-запретно! Куда уж дальше-то! Только последний круг Дантова Ада.

'Лучшая роль в карьере пока еще никому неизвестного Эдварда Нортона. Неожиданнейшее впечатляющее перевоплощение на наших глазах'. Вы это серьезно? Любой актер, не напрягаясь, сыграет ничуть не хуже. Ваш покорный слуга в том числе.

'Один из лучших фильмов в своем жанре'. В отуплении населения?

Резюме - поберегите свое время.

Один балл дарю практически ни за что. За бюджет, вложенный в декорации и локации.

2 из 10",2 из 10,2
30,41,"Итак, Дюна.

Ужасно. Просто ужасно. И самое ужасное то, что снял эту «вещь» ни кто иной, как Дэвид Линч. Видимо, он хотел поэкспериментировать, попробовать себя на поприще НФ. Что ж, попробовал, но вышел ли фильм фантастикой? Если я, конечно, не учел того, что он изначально позиционировал фильм, как пародию на фантастику. Тогда да, пародия 100% получилась. Не представляю, как у кого-то может повернуться язык назвать этот фильм серьезной научной фантастикой?! Может ребята Дюну сравнивают с Чужим? Ах, ну да, я забыл, Чужой то слишком скучен, не хватает там парочки безмозглых персонажей и таких же безмозглых реплик, поэтому в топку Чужого, а вот приторно пафосную Дюну на олимп! 

По сюжету там какого-то хлопца, по лицу которого видно, что в реале с Оракеса свалился малый, отсутствие в картине и деградация полнейшие, забрасывают на Дюну, он там бредит, несет какаю-то чушь, но не то, чтобы вслух, а про себя. Ну что, не поняли еще? Фишка такая, чтоб еще больше на нервы покапать зрителю. То он, значит, без остановки бредит, что сон сбывается, то, что червь есть эликсир. Лично я нифига не понял, при чем там червь и эликсир и еще много чего не понял, но это не самое страшное, ясное дело, что если посмотреть фильм с пеной у рта в 100-ый раз, может чего и поймешь. Линч - любитель внести в свои фильмы загадки, но здесь не тот случай. Загадок здесь нет, есть лишь рваное повествование, которое ну ни как не намекает на то, что оказывается там смысл то в другом. Посмотри, разбери шараду. Здесь нет этого. Не тот случай, чтобы самому додумывать происходящие события, как, к примеру, в «Малхолланд драйв».

Далее. Актеры, надо сказать, подобраны самые великолепные. С каким видом они пытались изображать из себя не пойми кого! Получилось не пойми что. Бальзам на душу, что я их не видел в других фильмах. Видать, наказали их таким образом. Сказали, не фига ребята, никто ваши р*жи видеть больше не хочет. Тот дядя, что летал на унитазе повеселил конечно, но нельзя же так много его на экране показывать, а то не долго и почки надорвать. За весь фильм он меня так достал, что я ликовал, когда его раскрутило и унесло по ветру. Но в конце меня ждал сюрприз – драка хлопца с голубым. Брюс Ли отдыхает. Такой скорости боя я не ожидал, пришлось повысить внимание у экрана. Дрались на кинжалах, дрались на уровне я тебе поддам по попе, а ты меня попробуй побори.

Теперь посмотрим год – 1984. Вспомним, когда создавали 'Чужого' – 1979. Пять лет, ага, значится спецэффекты должны быть на уровне и где-то даже выше. Смотрим и видим – пятипалая рука на фоне нарисованной каким-то первоклассником спирали. Я, разумеется, это воспринимаю как шутку и не более, но кто-то видимо нет. Есть тут звездолеты и гигантские черви, выполненные по технологии наложения, но смотрится это дешево и сейчас это никому уже не нужно. К примеру, «Ностромо» из 'Чужого' выглядит и сейчас лучше и эффектнее, чем даже нарисованные космические корабли на компьютере, во всяком случае для меня.

Теперь посмотрим на философию, на смысл. Вот у хлопца задача значит, должен научить племя недотеп искусству войны, он говорит: «Попробуйте разбить этот камень». Камень режут, бьют кулаком (!), но все без толку. Затем наступает момент истины, барабанная дробь, хлопец выходит с таким горделивым видом, что я не удержался и всплакнул, и, крича что-то на подобие «хэй» (обязательно над дулом пистолета (!), иначе магия не выйдет), одним выстрелом разламывает камень на кусочки. Племя недотеп конечно лапки к верху, почет и хвала хлопцу, научил нас войне. 

Итого, смысла ноль, драматургии ноль, какого-либо подтекста ноль. Линч отвел душу, поиздевался над зрителем, а заодно затянул петлю на шее некоторых актеров, но ему можно, не последний человек в кинематографе.

1 из 10",1 из 10,1
31,43,"Впервые встречаю фильм, где в сценаристах фигурирует не просто Алан Смити, а Алан Смити-старший и Алан Смити-младший. Осуществил опасное возвращение в детство, куда лучше не возвращаться. Репертуар канала РТР - фильм 'Дурдом”. Про двух разлучённых братьев-грудничков, один из которых вырос миллионером и метит ныне в президенты, а второй лежит в дурдоме, потому что от одиночества выдумал себе десять разных личностей (крунер, слепой повар, волчок, мафиоз, ковбой, М. Монро, клоун и прочие). В какой-то момент они меняются местами с зажратым первым братом и в богатом особняке начинается катавасия.

Как-то раньше лет в шесть это воспринималось на 'окай', но сейчас очевидно, что юмором даже в те года в фильме бомбили таким дико старинным и мультяшным, что теперь уже и не знаешь, как на него реагировать. Я могу припомнить вариант чуть получше - это 'Семейка придурков' Джона Лэндиса. И ещё могу припомнить вариант даже хуже - это 'Три балбеса' производства братьев Фаррелли. То бишь это такой ядрёный слэпсик, где любой откровенно неудачный номер будут затягивать до посинения. Например брата-шизофреника в одном эпизоде мотает вниз-вверх на крутящемся зеркале, а потом ещё и бьёт по подбородку с минуту. Если санитары нечаянно отпустят каталку, то она обязательно выезжает за пределы больницы и проедет по трассе ещё дай бог несколько кварталов. Если на голову чего-нибудь грохнется, то явно не единожды, а эдак раз пять. Вот умора то! А, ну и не забываем классику - будет и сцена метания тортами, продолжительностью в 15 минут! Шах и мат, Камеди клаб.

А теперь самый прикол. Ответственными за это дело оказались вовсе не чета Аланов Смити, как можно было догадаться, а команда создателей «Зловещих мертвецов» - Сэм Рэйми, Скотт Спигел (он писал сценарий для вторых «Мертвяков») и Брюс Кэмпбелл. Иже с ними мастера спецэффектов Грегори Никотеро и Роберт Куртцман вложились трудом. Спецэффекты местами и правда заметно хороши (чел в одном моменте обращается в Терминатора). Но помимо редких удачных шуток (две или три в сумме) и эффектов, смотреть без напряга в этом кино выходит только на Эми Ясбек - жену Джона Риттера и в кино ('Трудный ребёнок') и в жизни, и молодую, горячую Трейси Лордс (до этого, кстати, снялась с Тедом Рэйми в хорроре 'Живодёр'). Вот и все впечатления. Хотя основное из них, естественно, недоумение.

2 из 10",2 из 10,2
32,46,"Совершенно не нравятся мне фильмы, в которых играет Духовны. Подмечу - 'фильмы', а не 'сериалы', а здесь же, никак не пойму, что он забыл, как в 'Эволюции', так и в 'Доверься мужчине'. Не смотря на это, я продолжаю смотреть фильмы вместе с ним, в надежде, что он наконец-то снимется в чём-то дельном. Ничего дельнее, чем 'Секретные материалы' я не видел. Бывают актёры, в которых запоминается только один герой, как в Духовном - Малдер, как в Одри Тату - Амели.

Я понимаю, надо зарабатывать, хотя для нас, зрителей было бы лучше больше ни в каком виде не видеть подобные лица. Да вообще не в актёрах дело, это так, мысли в слух. В фильме я ничего дельного не увидел. Ну, то есть ничего того, что могло бы меня заинтересовать. А если фильм не заинтересовал, то он сразу становится для зрителя скучной вещью. На редкость мне было просто скучно, утомляло.

Пришлось заснуть, а на следующий день с новыми силами досмотреть. Джоули так же не в тему, хотя именно из-за актёров и глянул сие творение. В фильме всё банально, всё предугадывается легко, ничего зрелищного, ничего шокирующего, пугающего, смешного и тому подобного.

Какой-то мёртвый фильм, вызывающий только отрицательные эмоции, скуку и желание выключить телевизор, хотя фильм не такой и депрессионный и вообще не драма... Возможно я не нашёл изюминку фильма и просто не понял его смысл, но подобных фильмов миллионы, а этот вышел ниже среднего с натяжкой.

4 из 10",4 из 10,4
33,47,"Отсмотрев очень большое количество современных ужастиков, и, в том числе, практически все стоящие современные фильм про так называемых 'живых мертвецов', я решился-таки разузнать куда уходят корни сего жанра. И вот для начала передо мной самая что ни на есть классика: самые первые 'Зловещие мертвецы' '81 года. 

Перед нами предсаёт тоже уже ставшая классикой компания из 5 молодых ребят - двух парней и трёх девушек. Они вроде как едут на отдых в загородный дом, они вроде как студенты, а может и нет, кто-то из них вроде с кем-то встречается, им вроде как по 19-20 лет. Вроде как, вроде как, вроде как... Уже с первых минут перед нами первый минус - слишком быстрая завязка. Персонажи, их характеры, их взаимоотношения абсолютно не раскрыты, приходится по ходу фильма самим как-то что-то усматривать и даже иногда додумывать.  (Зато у меня сразу пропал вопрос про небольшую продолжительность фильма - 1:25. Оказывается двадцать минут, как правило отложенные под завязку, тут просто напросто отсутсвуют.)

Так что уже на 15-ой минуте фильма начинает творится всякая банальная чертовщина: то часы остановятся, то подвал откроется. Тут уже вступает в игру второй минус - на мой взгляд отвратительная игра актёров. Может конечно и трудно играть в такой дешёвой обстановке, когда перед тобой куклы, лески и куча бутафории, но можно было бы и постараться. Тут я много говорить не буду, это просто надо видеть. 

Дальше ещё хуже. Когда всякой чертовщины на экране начинается всё больше, персонажи начинают вести себя всё тупее. (Это уже третий минус) Так, например, когда девушка одного из героев вдруг неожиданно завизжала в соседней комнате, что, как вы думаете, он сделал? Нет он не вскочил и побежал ей на помощь. Он сначала посидел, подумал, потом медленно, не спеша оторвал свой зад, подошёл к двери, медленно её открыл и с каким-то безучастным видом стал искать свою девушку. И такой случай не один, такие случаи практически на каждой минуте.

Ну и плюс куча ляпов, совершенно ненужного треша и банальных сюжетных поворотов. Я конечно понимаю, что бюджет минимальный, но за такие деньги, по-моему, можно было снять куда лучше. Но всё-таки за уважение классике, за довольно значительный вклад в кинематограф и за установление канонов жанра ужасов с небольшой натяжкой

5 из 10",5 из 10,5
34,48,"«Зловещие мертвецы 3: Армия тьмы» - третья заключительная часть приключений Эша с отдела хозтоваров против, теперь уже целой армии тьмы. Первые две части были идентичными, в обоих был тот же лес, та же лачужка, сцена, где напуганные люди запирают зомби и так далее тому подобное. Здесь же Сэм Рэйми решил кардинально сменить обстановку, и меняя что-то, наверно сам не заметил как сделал тертий фильм, практически не похожий на предыдущих, все что осталось с прежних картин - это Эш, его дробовик и дурацкая книга мертвых.

   Заключительная часть оказалась самой худшей, самой тупой, а местами невыносимой. Лучше был бы всем знакомый лес, до смерти напуганные люди, которые в ходе событий превращались в мертвецов, вот этого мне уже не хватало, так как стадо аборигенов, главный герой кретин, куча глупых шуток и действий со стороны Всех, меня никак не радовали. Третий фильм начался так же, как и второй, с воспоминаниями о предыдущей части. Вся трилогия под названием 'Зловещие мертвецы' - это большой, здоровенный фильм, но разделен на три серийные картины.

   Отдельно напишу и об исполнителе главной роли всей трилогии Брюсе Кэмпбелле, который в первой части мне безумно понравился, во второй тоже смотрелся не плохо, ну а здесь он был в роли шута и какого то дебила-освободителя человечества от зловещих мертвецов. Почему дебил, потому что,  он сам же создал всю эту ситуацию в ходе которой освободил армию тьмы Сэма Рэйми, и тут же взялся за оборону замка и людей живущих в нем. Вот что мне нравилось в дилогии мертвецов, так это качественный грим, здесь же Сэм Рэйми создал компьютерных скелетов и назвал их армией тьмы.

   Не могу понять людей, которые ставили высокие оценки именно третьему фильму. Читая рецензии, я не мог понять, что здесь шедеврального и потрясающего, фильм в большом проценте настоящее говно. Я не в восторге от первого и второго фильмов, но в них хотя бы были какие то плюсы  полностью затмевающие все недостатки картины, а здесь целый фильм - огромное и не поправимое убожество. Подводя итог скажу, финальная часть оказалась сплошным разочарованием.

2 из 10",2 из 10,2
35,49,"Плохой фильм. На самом деле Ричард Гир и компания снимали продолжение 'Красотки'. Только вот на стадии постпродакшена злые монтажеры порезали фильм, накромсали звук и получили вот ЭТО. Иначе чем же еще объяснить эту картонную, никак и ничем не выдерживающую критику актерскую игру? Персонажи действуют нелогично, противореча своим моралям и устоям. У них нету стержня. Они в секунду меняют свое мировоззрение без каких-либо видимых на то причин. Одно слово - картон. И еще это постоянное подмигивание главного актера в стиле: ну, вы ведь понимаете о чем я... Нет, Ричард, не понимаем. Яркий пример заложника одного образа. Его поле битвы - женские мелодрамы. Серьезные драматические роли лучше оставить профессионалам.

  Отдельно хочется упомянуть актеров второго плана. Обычно я их не замечаю. Так и должно быть. Они нужны для того, чтобы создать иллюзию правдоподобности, не вызывать у зрителя никаких подозрений, что это декорации. Но не в этом фильме. В этот раз выбрали худших из худших и дали им установку максимально обгадить фильм. У них это прекрасно получилось. Ни в коем случае не переводите на них свой взор. Они так и кричат: ФАЛЬШ!

  Финальный твист. Да, здесь есть неожиданный поворот сюжета, и это круто, с одной стороны. Но с другой стороны, этот сюжетный кульбит НАПРОЧЬ ломает всю логику фильма. Но это уже спойлер...

 'Единственный светлый лучик в этом темном царстве' - Эдвард Нортом.

  Только ради него

2 из 10",2 из 10,2
