,index,text,text_rating,rating
78,105,"Фильм стоит смотреть только в конце, ради спецэффектов и съемок, они действительно не плохи. Во всем остальном фильм не высокого уровня( игра актеров, сюжетная линия, сценарий); полон нелепиц и нелогичностей, начиная хотя бы с того, что беспилотные космические аппараты бороздят просторы космоса уже давным давно, что известно даже подросткам. И смысл посылать пилотируемый нет никакого, а соответственно и снимать такой фильм.

Мои рекомендации - посмотреть немного начало, затем на быстрой перемотке преодолеть 80% процентов фильма, посмотреть спецэффекты в конце, и спокойно забыть о этом фильме.

4 из 10

",4 из 10,4
79,106,"Первое мое знакомство с Мими Ледер было после просмотра киноленты 'Заплати другому', которая в своей идейности фильма вызвала негативное отношение, так что и от последующих или более ранних фильмов ожидать чего-то не наивного как в вышеназванной ленте не стоит, по крайней мере уже могу знать как настраиваться перед просмотром её работ.  Попытка в пустяковый и примитивный сюжет вплести несколько линий различных судеб не удалась и причиной тому неправильное распределение уделенного определенным персонажам времени, что вкупе якобы должно усиливать драматизацию, но к сожалению эффект не сработал, попробую расставить акценты на каждой истории судеб начиная от самой сильной(по-крайней мере она должна быть такой):

1)Экипаж - отвечающие за судьбу человечества, их героям уделено настолько мизерное количество времени что и за то время которые пришлось их увидеть они показали себя не то чтобы пустым звеном, но и то хуже, вроде бы техники с большой буквы, знающие в деле толк ведут себя как кучка подростков спорящих у кого больше стаж, и как после этого заставить сердце биться в преддверии их миссии, ну и собственно показанные ближе к концу эмоции одного из членов экипажа не вызывают никаких чувств, ибо изначально либо сценарист, либо режиссер пренебрег их внутренним миром и переживаниями.

2)История любви подростков Лео и Сары до жути неправдоподобна, яркий пример тому сцена с посадкой в автобус, где герой так сильно цеплялся за Сару, что будто бы готов руки наложить если что пойдет не так, но при этом спокойно садиться в автобус и уезжает, и со стороны родителей которые готовые пожертвовать собственными жизнями спокойно принимают волю дочери не желающей уезжать без них - выглядит натужно. Хотя в подобных обстоятельствах подростковую историю можно было бы обыграть по всякому и куда более интереснее преподнести, но к сожалению ограничилась лишь этой версией.

3)История репортерши и её взаимоотношения с семьей, во-первых начальные 40 минут фильма ничего не раскрывает в этой героине, только небольшими намеками и даже как-то непонятны её отношения к отцу изначально, к сожалению эти 40 минут служат лишь опорной точкой к раскрытию истории катастрофы. И в принципе эта маленькая история с президентом вовсе не нужна, так как она вообще никакой роли не играет в развитии и вдобавок она выглядит пошло на фоне его речей про Бога, о том что надо верить и любить ближнего, а сам организовал отбор людей на выживание по имени, к примеру того же Лео только за то что он якобы первым запечатлел комету, а сам неплохо попользовался популярностью за счет смерти астронавта исследовавшего это приближающиеся нечто, даже напомнило строчку из романа 'Над пропастью во ржи' очень подходящую к образу президента - 'Воображаю, как этот сукин сын переводит машину на первую скорость, а сам просит Христа послать ему побольше покойничков'.

В целом ничем особым фильм не порадовал и эта попытка развития нескольких историй не получилась. Хотя сам сюжет немного непредсказуемым вышел ближе к середине фильма, действительно, не доводить же абсолютно все до банальности.

4 из 10",4 из 10,4
80,107,"Знаете, я не так уж много посмотрел фильмов, которые снимали женщины, но думаю, что достаточно, чтобы выразить свое недовольство, и окончательно сделать для себя вывод, что женщины умеют очень хорошо и красиво сниматься в фильмах или снимать что нить с себя, но не снимать кино и заниматься постановкой фильма. Не знаю, кто там у кого украл идею сценария, или может это в каком то смысле было пари между Мими Ледер и Майклом Бэйем, типа кто лучше снимет кино на тему, астероид падает на землю. Если начать сравнивать эти два фильма, то я уже на перед скажу, что фильм 'Армагеддон', даже мысленно нельзя ставить вместе с фильмом 'Столкновение с бездной'. Сходств не просто много, их очень и очень много, но у фильме 'Армагеддон' все было на высоте, а здесь очень много статистических сцен, пол фильма что то выясняют, и это очень утомляло, и давало все гарантии на нудную кульминацию и бредовый финал. Вообщем так все и получилось. Два фильма вышли в в один и тот же год, очень между собой похожи сюжетом, но очень отличаются качеством, да и почти всем.

   Майкл Бэй поставил ставку на все временную остроту, которая наполняла фильм переживаниями и всякого роду эмоциями. Мими Ледер в свою очередь больше внимания придала сценам не в космосе и в боях с опасным астероидом, а жизни людей до падения астероида на землю. Здесь можно увидеть различные любовные ситуации, много доброты, забот и всего остального, но все это под серой и блеклой постановкой Мими Ледер, выглядело глупо, не интересно, не эмоционально, а про сцены в космосе я вообще молчу, ведь после космических сцен Майкла Бэйа, сцены в космосе здесь, это просто экранная заставка со звездами на компьютере.   Элайджа Вуд мне совершенно не понравился, ведь он записан в главные роли, а в фильме его трудно где нить заметить, разве что в последней геройской сцене, где он возвращается за девушкой. Ища хоть какие нибудь плюсы в фильме, я разве что могу похвалить хорошую сцену с падением астероида в океан, и тем самим создав гигантскую волну, которая разрушали Нью-Йорк. Мими Ледер сняла кино, которое под ярким светлом успеха фильму 'Армагеддон',  нервно курила где то там в сторонке.

3 из 10",3 из 10,3
81,109,"Наконец, добрался до этого мультфильма. Никогда его не смотрел до этого момента. Моя подруга была в восторге, когда узнала, что я смотрю этот фильм. И это главная проблема фильма - любовь для маленьких девочек, думающие о штампованном принце.  

Покахонтас абсолютно такой же типичный диснеевский мультфильм. Разберем. Начну с плюсов:

1. Анимация. Фильм для глаза смотрится очень приятно и хорошо. 

2. Музыка. Заслуженный Оскар. Приятные композиции в оригинале и в дубляже, приятный звуковой ряд и песни.

3. Сюжет без любви. Лично мне было интересно, как коренные народы Америки договорятся с колонистами.

Минусы:

1.Главный герой. Кто он? Принцесса или Смит? За кого мне переживать? Типичность и повторность сюжета 'Красавица и чудовище'. Нет оригинальности. Никакой.

2. Любовный сюжет. Фильм для маленьких девочек, живущие в сказке, которые хотят быть похожими для Главную Героиню, веря в такого же Смита.  Тут все быстро, наиграно. С первых минут понимаешь 'О, а они влюбятся, я в этом уверен'. Да и вообще с первых минут ты понимаешь кто 'Он', а кто 'Этот'.

По моему мнению, главная проблема фильма - типичность и простота главных показателей фильма. Эта картина ничего не отличается от других диснеевских проектов того времени. Кино - это искусство, а оно не допускает повторности.

6 из 10",6 из 10,6
82,111,"Нет, ну надо же, из действительно чудесной истории женщины, талантливой и умной, совершившей в своем роде путешествие между двумя мирами - миром родного племени и миром европейской цивилизации, и завоевавшей уважение в обоих, сделали стандартную голливудскую lovestory.

Проблема диалога двух культур, честное слово, куда серьезнее, чем нам пытаются показать. Она не решается так легко, она никогда не решается хоть сколько-то легко, и даже в варианте для детей стоит проявить хоть немного честности. Про любовь я уж молчу, показанное тут - это обычные сопли с сахаром, что в принципе нормально для диснеевского мультфильма, но тут это апофеоз шаблона 'с первого взгляда и до гроба' без малейшей причины и мотивации, и моего терпения не хватает быть лояльной к этому вранью.

Единственная заслуга 'Покахонтас' в том, что этот беспроигрышный архетипичный сюжет потом на голубом глазу стырит Кэмерон и выдаст нам в качестве 'Аватара'. Эти мечты, видимо, бессмертны в коллективном бессознательном - мир, дружба, жевачка, любовь до гроба - посмотрел, и вот показалось, что жизнь не так сложна, не так многогранна, не так трагична, не так жестока... и вот стало легче жить, это как инъекция обезболивающего. Но пора взрослеть. Пора открыть глаза и выбросить шприцы, и увидеть настоящую жизнь вокруг, настоящую любовь и то, как изумителен сам факт, что мы хоть иногда, хоть частично, хоть ненадолго действительно можем как-то договориться друг с другом и продолжить свое существование.

5 из 10",5 из 10,5
83,112,"Я тоже посмотрел мультфильм на одном дыхании. В основном потому, что мне приходилось перематывать эти бесконечные песни каждого персонажа, превращающие мультфильм в мюзикл. Перематывать приходилось много. Все поют. Это же Дисней. Каждый обязан спеть свою песню с подтанцовкой и спецэффектами, иначе не возьмут сниматься в мультфильм. 

Мультфильм для 13-летних девочек. Тут идеальная история идеальной любви. Причём студия Дисней не умеет рисовать обычных главных героев. Нет, оба главных героя - идеалы красоты. Именно глядя на героев мультфильмов Диснея, некрасивые девочки комплексуют. С детства студия Дисней внушает малолетним зрительницам: хочешь быть успешной? - для начала ты должна выглядеть как она: Покахонтас, Бэлль, Русалочка, Белоснежка и ещё куча однотипных персонажей. Дисней не умеет рисовать некрасивыми лица героев. Или хотя бы просто обычными. Казалось бы, 'Красавица и чудовище', нарисуйте Чудовище именно чудовищем, но и там это мощный, атлетично сложенный, мохнатый красавец с ослепительной улыбкой. Который красив даже в виде чудовища. А уж в 'Покахонтас' главный герой тем паче: 'высокий блондин с голубыми глазами и волевым подбородком'. Пафос и студия Дисней - слова-синонимы. Кстати, на Википедии есть картинка-гравюра с изображением реальной Покахонтас. Вы будете удивлены.

Юмором мультфильм тоже не богат, всё пытается вытянуть одинокий енот. По внешнему виду персонажей можно с первых минут сказать, кто главный хороший, кто главный плохой, потому что эти диснеевские штампы внешнего вида героев десятилетиями кочуют из мультфильма в мультфильм. Ну и все поют. Каждые 3-4 минуты. Сценично и пафосно. Мультфильм исключительно для девочек. Для маленьких девочек. Джастин Бибер или группы 'Tokio Hotel' с 'Ранетками' тоже для маленьких девочек, но их не любят и стебут, а мультфильмы Диснея считают шедеврами. Хотя они так же насквозь состоят из пафоса и ванильных сюжетов. Специально для этого совсем юную 12-летнюю Покахонтас нарисовали уже девушкой с формами и ногами от ушей и влюбили её в Джона Смита. Чтобы тронуть сердца всех ванильных зрительниц. Это сценаристы Диснея умеют и могут. 

Единственный плюс, который я для себя нашёл, помимо отличной прорисовки, это знакомство с историей Покахонтас, которая и была положена в основу мультфильма. Хотя была положена весьма своеобразным способом. Художественный вымысел, все дела. В общем, не люблю подобного рода полнометражки студии Дисней. 

2 из 10",2 из 10,2
84,113,"Фильм мне не понравился. Как поется в одной из песен популярной хэви-метал группы: 'И таких миллионы кругом'. В памяти еще свежи некоторые фильмы, связанные с другими психическими расстройствами и Машинист занимает последнее с большим отставанием.

Из плюсов, несомненно, можно отметить подвиг Кристиана Бэйла и его просто феноменальное похудение! Это просто нечто, несмотря на то, что выглядит это ужасно, но восхищения достойно. Еще можно отметить, что для испанского кинематографа этот фильм весьма добротный и очевидный шаг вперед. Что касается самого фильма, так не вдохновили ни игра актеров, ни съемки, а глупость некоторых моментов даже раздражала, взять например момент, когда напарник Резника потерял руку из-за того, что ему зажевало куртку, почему нельзя было её снять..? Но должен сказать, что листочки на холодильнике, фотография с рыбиной и подтекший холодильник несколько заинтриговали, но этого не хватило.

Фильм довольно простенький, без изюминок, тема фильма весьма избита и не является новшеством. Вдобавок очень сложно уложить все интриги в 100 минут фильма, если брать любой другой подобный фильм, то он идет не меньше 2х часов. Как по мне, так это фильм на один раз, очень сложно потерять сюжетную нить, а в подобных фильмах только этого и ждешь, что вот-вот тебя обманут и вытащат монетку из-за уха, здесь этого нет.

6 из 10",6 из 10,6
85,114,"Ничем не привлекательный, обычный, стандартный диснеевский мультик.
Юмора практически нет. Такой мультик смотришь и на следующий день забываешь.

Взрослым, наверно, смотреть будет не интересно.

3 из 10",3 из 10,3
86,115,"Вполне возможно, что 'Машинист' произвел на меня бы куда большее впечтление при повторном просмотре. Допускаю мысль, что во время него, я, знающий уже чем всё дело закончится, лишний раз бы поразился тому, как хитро и ярко сплетены его пред финальные намёки и загадки. Но вот проблема - пересматривать эту бяку нет совершенно никакого желания.

Как-то не очень хочется вновь плавать в мутной воде цвета слизи, дышать задымлённым воздухом, смотреть на бездонно серое небо. 'Машинист' ярок в своей серости. 'Машинист' выделяется своей отвратительностью. Дело не в том, что история сама по себе печальна, а скорее в том, что фильм снят так, что оставляет в памяти лишь самые чернушные свои моменты: Кристиана Бэйла, похожего на эпического урода из 'Властелина Колец', кричавшего 'где моя прелесть', отрубленную руку и какое-то гнетущее ощущение абсолютной безысходности.

Конечно, добавим сюда и то, что это вторичная, в общем-то не новая история о шизе, развившейся на фоне комплексов, а в данном случае комплекса вины. Таких фильмов уже было немало до этого, и немало снято после. И, 'Машинист', среди них, пожалуй, один из худших.

3 из 10",3 из 10,3
87,116,"Неплохая фантастическая комедия. Очень порадовала игра актеров. Лучше всего подобные фильмы, смотреть в большой компании друзей. Будет больше смеха. Но смотреть нужно только один раз. Этот фильм «не пересматриваемый», и многие приколы, которые веселят при просмотре впервые, уже не будут казаться столь смешными, при пересмотре этого фильма во второй, третий, пятый раз.

После просмотра, каждый решает сам: клонирование – это хорошо или плохо?

5 из 10",5 из 10,5
88,117,"Какой же бред по сравнению с первой частью. Я конечно знал, что фильм намного хуже будет, но не до такой же степени. Посмотрел до конца лишь из уважения к первой части. И очень сильно разочаровался. Зря они сняли продолжение, зря! Намного хуже любого теле-сериала получилось, настолько скучно и неинтересно. 

В середине фильма я вообще заснул. Да и концовка примитивней не придумаешь. В общем, очень слабая двоечка. Можно было и единицу смело дать, но добавлю плюс один, всё из-за того же большого уважения к первой части. Если рассматривать его как отдельно взятый фильм, то вообще полный ноль. Смотреть крайне не советую, кому понравилась предыдущая часть. Очень сильно испортите своё впечатление о фильмах в целом

2 из 10",2 из 10,2
89,118,"Нормальный, смешной фильм. Конечно немного глуповат. Состав актёров - обыкновеннен. Но Фрэнк Лого лучше снять не смог. Увы! 

4 из 10.",4 из 10,4
90,119,"Американский романтический фильм 'У зеркала два лица', продюсером, режиссёром и исполнительницей главной женской роли в которой выступила Барбра Стрейзанд, имеет немало наград и номинаций в области кино. Кроме того, у фильма блестящий актёрский состав - в нём снялись такие прекрасные актёры, как Джефф Бриджес, Лорен Бэколл и др.. Но всё-таки, недостатков у фильма гораздо больше, чем достоинств.

Главный недостаток - это сюжет. История не нова и не интересна. И более того - фильм просто скучный. Уже через минут 15 - 20 просмотра понимаешь, какую идею пытаются нам внушить его создатели и ради чего вообще снимался этот фильм (конечно, ради Барбры Стрейзанд в главной роли).

Как уже было сказано выше, в фильме есть отличные актёры, но даже они не способны вывести его на достойный уровень. Что до актёрской игры Барбры Стрейзанд - не могу сказать ничего плохого, ей удался и образ робкого 'гадкого утёнка', и образ уверенной в себе женщины. Но это не смогло объяснить абсурдность перевоплощения героини в последней трети фильма. Ведь Роуз всего лишь сбросила пару кило (чего, кстати, в фильме и не показано), поменяла причёску и оделась поприличнее - это не делает её другим человеком.

Финальная сцена фильма тоже расстроила. Этот навязчивый 'хэппи энд' на мой взгляд является чуть ли не худшей подобной сценой в кино. Создатели уже перестали беспокоиться о реалистичности действия - и это их большой промах.

Хорошие актёры не смогли вытянуть плоский сюжет. При просмотре создалось отчётливое впечатление, что Барбра Стрейзанд сняла этот фильм только для того, чтобы сыграть в нём главную роль.

Итог: неоригинальный сюжет, неправдоподобные персонажи, грубое навязывание зрителю идеи о 'гадком утёнке', порой отсутствие реалистичности.

Этот фильм может и понравиться кому-то, но далеко не всем. 

5 из 10",5 из 10,5
91,120,"Первые полчаса ты нарадоваться не можешь картинке, атмосфере, секс-скелету Бейла, разгуливающему по промзонам, музыке. Завязывается интрига: что может произойти, если не спать целый год? (Навестит Мерфиус?). А оказывается, ничего особенного, ты просто сойдёшь с ума самым банальным образом, нарушишь ТБ на работе, будешь орать на людей и кидаться под машины. Говорят, шизофрения - это праздник, который всегда с тобой. Но тут праздник вышел грустный. Точнее, вышли похороны крутой задумки. Потрясная актёрская игра героически тащит отсутствие всякой логики и связности сюжета до самого конца. Холодильник сочится кровью? Какие пустяки, счас не до этого, я не могу понять, что написано на бумажке..

Абсолютно вся драма оказывается бредом неусыпной совести, а все пиковые пугалки - фарсом. (И почему, ну почему нельзя порвать рукав и вытащить руку?) Честно, на второй половине фильма я откровенно зевала. И сложилось впечатление, что авторы фильма горячо любят 'Шоссе в никуда', но, стащив оттуда как сороки всё блестящее, не потрудились даже для виду увязать сюжетную канву. Можно менять местами минут 50 фильма, ничего не изменится. Писатели верят, что если вложить душу в персонажа, он обретет свою жизнь и волю, и с ним придётся считаться. Резник же, хотя и не спит, но и не бодрствует, просто хаотично 'вибрирует куда попало' на протяжении всего фильма. Фильм прекрасен всем, кроме сюжета и режиссёра. Такие досадные мелочи испортили появление шедевра. А жаль. Потому что через несколько лет всё это повторится в 'Тёмных углах', и на этот раз станет жемчужиной психо-ужасов.

6 из 10",6 из 10,6
92,121,"Тревор Резник (Кристиан Бэйл), по неизвестной причине, не спит целый год. Страдая от этого, он стал быстро терять вес и выглядит теперь худой, как велосипед. Работает Резник станочником на заводе, где начальство его не сильно любит, подозревая в нем наркомана. Периодически, Тревор видит галлюцинации, вызванные отсутствием сна и один такой вот своеобразный мираж трансформируется в нечто большее. Однажды, Тревор встречает бритоголового парня, по имени Иван, который говорит, что заменяет кого-то на смене завода. Наш герой относится к новичку с подозрением, целый день наблюдая за ним. В определенный момент, когда Тревор подстраховывал напарника, который чинил свой станок, он в очередной раз отвлекся на Ивана и случайно нажал на кнопку запуска механизм. После жуткого инцидента, Тревор пытается объяснить руководству, что он просто отвлекся на новичка и не нажимал ничего специально. Одна только проблема - нет на заводе никакого Ивана. Не видит кроме Резника его никто. Будучи законченным параноиком, наш ходячий скелет начинает подозревать, что абсолютно все вокруг над ним издеваются и он пускается во все тяжкие, желая узнать, что Ивану нужно от него и что он знает о Треворе. 

Начнем с приятных черт фильма, т. к что их не так уж и много. Для начала, отдам должное Кристану Бэйлу потому что тот ради роли себя не пожалел в самом буквальном смысле этого слова. Похудеть на 30кг ради участия в независимом, малобюджетном проекте - подвиг. Выглядит он в картине так, будто в любой момент может умереть. С таким внешним видом можно на Хэллоуин не одеваться вовсе, ибо костюм зомби всегда с тобой. Гарантирую, как минимум в одной сцене вас передернет от Резника, даже если вы считаете себя стойким человеком. Что до игры Бэйла, ну, фанатам его, думаю, всё равно, но я и с фанатизмом бы не впечатлился. Визуально Бэйлу всё удалось, а вот характер персонажа пошел в полный разгул. Особенно не получились истерики. Может быть это вина сценариста, но лично я представляю себе человека, страдающего от галактических размеров бессонницы в разы более агрессивным. Он, конечно, слабый, безусловно, но агрессия не могла так легко пропасть из человека, при таких то симптомах. В результате, когда дело доходит до эмоций (примерно середина сеанса), Тревор Резник в гневе ничем не отличается от тех самых наркоманов, которым он, вроде как, не является. 

Что ещё... атмосфера неплоха. Мрачная, выдержана в серых тонах, никакого солнца, минимум света (даже нашли способ сделать пару сцен совсем темными, pitch black, как говорится), кругом грязь, мусор, дым. Одним словом, умирающим миром Резника проникаешься запросто. Ещё Иван порадовал. Удачного актера на его роль взяли, необыкновенно удачного. Если бы главный герой не выглядел так жутко и страдальчески, то Иван мог бы поспорить с ним за центральное место. Пожалуй, это всё, что мне запомнилось после просмотра. 

Раздражающим факторов было гораздо больше. Во-первых, самый серьезный минус 'Машиниста' это то, что бессонница Тревора никак, я подчеркиваю, НИКАК не объяснена. В конце будет некий намек в духе морали, но, например, как он вообще жив, функционирует и умудряется при этом работать на станке, этого вам никто не расскажет. Можно, разумеется, свалить всё на мифическую, морализаторскую концовку, но, повторюсь - человек не спал год. Такое нельзя просто констатировать в начале, ничем не подкрепив. Будьте добры, поясните и сделайте так, чтобы я не отгонял от себя эту мысль каждый раз, когда о ней вспоминал. 

Во-вторых, после кое-каких событий в середине хронометража, кино становится дичайше предсказуемым. Как только я увидел их, то моя первая же эмоция была 'Нет, о нет, пожалуйста, пусть он, не знаю, будет в коме! Черт, нет, это не кома, нет, нееет, только не это!'. Фактически, в эту самую секунду сценарий внезапно рухнул на пол, обнажив все свои неловкие повороты и перипетии. Прямо перед ними всё было достаточно запутано, но сразу после них фильм можно было уже выключать. Для меня нет огромнее разочарования, чем понять всё раньше нужного времени. И я ней самый догадливый в мире человек, прошу заметить. 

В-третьих, диалоги между персонажами почти всегда откровенно ни о чем. Когда Резник с подружкой-проституткой, то он ездит ему по ушам о том, что ей хочется завязать и что ради него бы это сделала. Когда Резник на заводе, то это сплошняком тупые наезды на него коллегами и начальством. Когда Резник в кафе при аэропорте, то это исключительно умильные заигрывания нашего парня с официанткой. Единственный просвет - столкновения Тревора с Иваном. Вот в эти моменты должное безумие действительно присутствует и сюжет сдвигается с мертвой точки вперед. К сожалению, для этого надо вытерпеть будничные шатания-мотания зомби-фрезировщика по трем любимым местам дислокации. Более менее ситуация выравнивается за полчаса до конца, когда Бэйл-Резник уже носится за Иваном как угорелый, но до этого ещё дожить надо. 

В сухом остатке, «Машинист» - хоррор-триллер, который начал за здравие, а закончил за упокой. Образцовый проходняк, если вам вдруг не захочется подивиться на Кристина Бэйла до того, как он закрепил за собой статус Бэтмена.

5 из 10",5 из 10,5
93,123,"Стивен Содерберг любит снимать ремейки классических лент. Его главный хит - 'Одиннадцать друзей Оушена' - не что иное, как 'повторяю для дураков' одноименного фильм 1960-ого года, в котором снимались Синатра с Дином Мартином. Какой фильм послужил базой для 'Соляриса' 2002-ого года - думаю и так понятно.

'Подноготная' ('Там внутри' звучит как-то по-медицински юродиво) тоже ремейк. В далеком 1949-ом году роман Дона Трейси уже благополучно экранизировался. И, да, в данном случае мы говорим именно о ремейке фильма, а вовсе не о новой экранизации романа (подобную ситуацию я наблюдал разве что у Карпентера 'Нечто из другого космоса - Нечто', да у Олтмана 'Они живут по ночам - Воры как мы'). В картине 1949-ого года под названием 'Крест-накрест' главную роль играл мужественный Берт Ланкастер. Содерберг же отдал роль протагониста субтильному Питеру Галлахеру. Но не позволяйте ввести себя в заблуждение - ничего общего с 'Секс, ложь и видео' этот фильм не имеет.

Основная проблема фильма - разношерстность. Он начинается как интересная эстетская психологическая драма характеров и эмоций. Затем, спустя примерно полчаса, Содерберг и компанию дают крен в клишированное 'кино об ограблении'. А неожиданная и аляповатая ироничная кода и вовсе отдаёт расплодившимися в те годы тарантинами.

Оригинал 1949-ого года, чего уж греха таить, тоже не шедевр. В нём мы так же можем наблюдать все хрестоматийные штампы тех лент - суровый но душевный Ланкастер; однотипные героини в стиле немого кино, прикусывающие губы и заламывающие сами себе руки в приступе неземной одухотворенности; патетичная струнная музыка; пафос в каждом слове и взгляде; эпическо-драматическая концовка, которая так и просится в 'Ромео и Джульетту'. Но вот чего-чего - а жанровой неразберихи там не было ни грамма. 

Да, фильм Содерберга снят красиво (в основном по-началу, а главная операторская находка во время прибывания героя в больнице оказывается под чистую слизана с 'доисторического' оригинала), сыгран профессионально, и местами даже интересен. Но впечатления он не производит. 

Куски не стыкуются, история не рассказана (да и если честно, стержень романа тоже не ах какой), персонажи не раскрыты. Есть проблески мысли, есть... но в итоге, одни недоумения. И никакого послевкусия.

6 из 10",6 из 10,6
