,index,text,text_rating,rating
106,158,"Один из самых дурацких блокбастеров, что мне приходилось видеть. Аарон Экхарт, конечно, довольно харизматичен, но это вовсе не камуфлирует осложненную олигофрению сценаристов, состряпавших настолько жалкий (пусть даже со скидками на особенности жанра научной фантастики) сюжет. Штампов в фильме выше крыши, он прямо-таки на глазах распадается на куски, выдранные из других лент, из которых создатели 'Ядра' черпали идеи. Неудивительно, что данное недоразумение провалилось в прокате. 

3 из 10",3 из 10,3
107,160,"Бессмертная классическая трилогия Спилберга-Лукаса-Форда повествующая о приключениях выдающегося археолога Индианы Джонса не дает спокойствия кинематографистом всего мира. Концепция бесстрашного исследователя и интеллигентного преподавателя была не раз опробована, что показывают такие ленты как «Библиотекарь» и «Сокровища нации», которые хоть и старались приблизиться к Индиане, но не смогли снискать культовый статус. И вот в 2005 году, когда уже прошло долгих 16 лет с момента выхода «Индианы Джонса в поисках святого Грааля», а запуск новой части оставался под вопросом, студия Paramount решила вернуть на экраны легкий приключенческо-археологический боевик, призванный дать зрителям всего мира альтернативу полюбившемуся герою. За основу были взяты романы писателя Клайва Касслера о бывшем военном Дирке Питте, который после увольнения в запас взялся за археологию. Так как популярность романов было огромной, то продюсеры посчитали что и немалый бюджет в 130 миллионов долларов окупится без проблем, тем более что главную роль сыграл любимец женщин Мэттью МакКонахи, а его напарницей выступила испанская икона Пенелопа Крус, вызывающая интерес у мужской аудитории. Также в картину пригласили дежурного комедианта Стива Зана и добродушного Уильяма Х. Мэйси, которые призваны несколько отвлечь зрителя от драматизма происходящего и показать что пред нами самое настоящее развлечение. Однако результат картины, названной «Сахара», получился очень и очень бледным, причем настолько, что картина с треском провалилась в прокате и все надежды на долговечную франшизу моментально растворились...

Сюжет фильма начинается в лучших традициях приключенческого кино: мы переносимся на полтора столетия назад в США, где бушует гражданская война. Плавучий броненосец конфедератов «Техас» пробует уйти с поля боя, так как он по края забит золотыми монетами и прочим драгоценностями, которые могут сильно повлиять на расстановку сил. И кораблю таки удалось сбежать, но он бесследно исчезает. Вот именно загадочная история «Техаса» и будет главной целью жизни Дирка Питта (МакКонахи), след которого он находит в одной из беднейших стран Африки. Там же мы знакомимся и с ученой Евой Рохас (Крус), которая занимается исследованием опаснейшей лихорадки, забирающей жизни беднейших жителей страны. Не трудно догадаться что пути Питта и Рохас пересекутся и действовать им придется заодно. А помогать им в этом будет старина Эл (Зан), верный спутник Питта и его правая рука.

Все трейлеры, все репортажи со съемок и прочая реклама обещали что «Сахара» должна была оказаться самой настоящей картиной о приключениях археологов с закрученной интригой и захватывающим детективом. Однако авторы попросту скатились до обыкновенного глуповатого и не слишком динамичного боевика, который полностью закрыл собой вроде-как основную сюжетную линию. Я понимаю, что фильм в некотором роде стал дорогостоящей агиткой в защиту угнетаемых африканских народов и поднял вопросы о загрязнении окружающей среды, но в таком случае не стоило обманывать зрителя и открыть все правду о сюжете. Как видно по сборам в прокате, аудитория очень сильно разочаровалась в проекте, так как нам не показали ни интересного расследования исчезновения корабля, ни захватывающего боевика. А вот последнее является самым настоящим преступлением, так как «Сахара» даже в своем выбранном стиле повествования не может поразить. Здесь присутствует лишь пара сцен, достойных внимания - погоня на катере, серфинг на древнем самолете и побег от боевого вертолета. Все остальное это невыразительные бои и перестрелки, а также нудные диалоги, местами прерывающиеся простецким юмором от Стива Зана. А более всего разочаровывают в картине поиски броненосца. Кажется что из-за экологических вопросов и жестких диктаторов авторы фильма забыли о главном. Так что поиски сокровищ вылились в ужасающе глупое происшествие, скомканное в один случайный клубок, который расстроит всех ценителей Индианы Джонса и его незабвенных испытаний.

Теперь хочу остановиться на главных героях. Дирк Питт От МакКонахи абсолютно ничем не выделяется от героев боевиков прошлых лет. Это очередной подтянутый симпатяга, который даже с огромной натяжкой не похож на любителя поисков древности. Так что он так и остался бывшим военным со всеми своим привычками и замашками. Единственное что оттеняет его, так это присутствие Эла от Стива Зана. Этот героя является полностью комедийным, причем его интеллект словно специально занижают настолько, что местами он кажется умственно неполноценным. Но при всем при этом это самый интересный герой фильма, который хоть как-то оживил ужасно скучное действие с шаблонным главным героем. Пенелопа Крус в «Сахаре» вообще ничем не запомнилась. Ни сильных эмоций, ни переживаний и стараний. Для нее этот фильм стал отпуском, который более чем прилично оплачивался. Уильям Х. Мэйси получил в фильме очень мало экранного времени и кроме сцены с катером ничем интересным не выделился. Жаль что этот несомненно талантливый актер оказался здесь просто свадебным генералом, кардинально ни на что не влияющим.

В итоге хочу сказать что лично для меня «Сахара» стала главным разочарованием 2005 года. Этот фильм ничего особенного не показал, а замена археологии на боевик, конечно же не принесла художественной пользы. Так что оценка неудовлетворительна.

3 из 10",3 из 10,3
108,161,"Когда я писал, что Уэс Крейвен снимал фильмы как с душой, так и ради денег – я имел в виду то, что помимо общепризнанных «Крика», «Кошмара на улице Вязов», «У холмов есть глаза» и прочих хороших картин, в фильмографии маэстро были моменты, которые снимались абы как. В 1984 году режиссер сильно нуждался в деньгах (хоть «Кошмар на улице Вязов» уже и вышел в прокат), поэтому согласился снять вторую часть своего же классического фильма. Если честно, это изначально было глупой затеей, поскольку «У холмов есть глаза» изначально кажется плохой франшизой (благо, на втором фильме остановились). Это у Фредди есть куда развернуться, а фильм про каннибалов кажется цельным и законченным, он хорош именно тем, что он один. Точнее, был хорош, потому что в 1984 году вышло вот это.

Итак, перед нами хоррор Уэса Крейвена «У холмов есть глаза-2». Интересно то, что у ремейка 2006 тоже есть продолжение, но оно совершенно не основано на продолжении оригинала от старика Уэса. А все дело в том, что снять ремейк на это кино не смог бы, наверное, никто. Точнее, сняли бы, но сделать этот фильм лучше хоть как-то было бы крайне сложно, и сейчас я попробую пояснить почему.

Наверняка вариантов развития сюжета было много, но Крейвен с самого начала пускается в какую-то ересь. Он показывает нам каких-то однотипных мотоциклистов, которые и являются главными героями данного фильма. Он показывает нам одного из выживших героев их оригинального фильма – тот придумал какое-то супертопливо для этих мотоциклистов. Он показывает нам одну из дикарок из первой части, но здесь она абсолютно адекватная и адаптировавшаяся девушка, которая тусит с мотоциклистами. Он воскрешает одного из каннибалов и даже особо не трудится объяснить, как так вышло. Да в конце концов, он тупо забивает хронометраж отрывками из фильма 1977 года, ну куда уж настолько низко-то…

В принципе, если в первой части в лапы каннибалов попала типичная американская семья, то здесь это шайка мотоциклистов. Только отличия еще в том, что если характеры семьи из оригинального фильма были как-никак прописаны, то здесь персонажи вообще какие-то деревянные. В первой части фильма не было такого психологизма, как в дебютном фильме Крейвена «Последний дом слева», но ты все равно сочувствовал героям. Здесь же вообще все равно кто и как умрет, во многом благодаря халтурному сценарию и режиссуре.

Крейвен сам признавался – да, снял ради денег. Да, снял плохо. Но мы не ищем ему оправданий, поскольку мы смотрим само кино, а не на то, почему оно вообще было снято. Больше всего недоумений вызывает, конечно, цитирование первой части – бесконечные вставки кадров из оригинального фильма занимают здесь немалый процент времени, а причина, естественно, проста – тупо не хватало материала на 90 минут. Ну Крейвен, ну как же так, зачем настолько жестить-то? Думаешь, за «Кошмар на улице Вязов», вышедший в том же году, тебя простят? Возможно, но данный фильм тоже снят и выпущен и красуется в твоей фильмографии рядом с Фредди Крюгером.

Небольшое заключение: ленивая ересь от именитого режиссера. Банальные сюжетные ходы, полное отсутствие атмосферы и написанные на коленке диалоги. Руководство для тех, кто хочет по-быстрому срубить денег на известном названии. Сюжет глупый (какое еще супертопливо), атмосфера на нуле (герои просто ходят и орут, не более), постоянные вставки кадров из первой части. Надо ли оно вам? Ну если знакомитесь с фильмографией режиссера и вам просто необходимо поставить галочку напротив этого фильма – то да. Во всех остальных случаях – смело пропускайте, ничего интересного. 

Спасибо за внимание

3,5 из 10",5 из 10,5
109,163,"А то три года прошло всё-таки, кое-что изменилось в отношении. Взрослеем, однако!

«Книгу прочитать, к сожалению, не довелось, поэтому хоть кино купил посмотреть — для сведения, так сказать. Интересно же…

Фильм понравился. Сразу чувствуется, что в основу положено серьезное произведение, — ощущаешь некую монументальность подхода. Насыщенный сюжет, интересные повороты, развязка. Главная героиня так и осталась мною непонятой, хоть пересматривай. Скучно не было совершенно, несмотря на хронометраж.

Чего не хватает, на мой взгляд, так это сопереживания. Проблемы несколько надуманные. А так всё хорошо. 8 из 10».

Это старый. Относительно, конечно. И всё же. Что можно сказать сегодня.

Книга так и не прочитана, да и фильм, признаться, пролежал три года на полке, ни разу не востребованный. В итоге был «изъят» оттуда в качестве претендента на «расставание» и подвергнут «принудительному просмотру». Через «не хочу».

Как следствие он, разумеется, мне уже не понравился. Не то, чтобы совсем, но сам факт. Полагаю, причина в накопившейся за прошедший между просмотрами период времени нелюбви к образчикам человечества, подобным главной героине. Смею утверждать, что теперь-то я ее отлично понял. Ох уж мне эти честолюбивые выскочки, готовые продать душу дьяволу за красивую шмотку и одобрительный взгляд какого-нибудь нувориша, не задумавшись ни на минуту, кто он, и что собой представляет. На дух не переношу! 

Вы скажете, что фильм как раз об этом, имея в виду осуждение автором подобных стремлений и ценностей? Возражу: он наверняка должен был быть об этом! Я на это надеюсь, во всяком случае, ибо иначе мне непонятен замысел истории как таковой вообще. Но фильм слишком мягок! Он вопиюще нейтрален! В нем нет ни одного яркого положительного героя, за исключением разве что благородного майора, беззаветно всю жизнь любившего какую-то дурочку. Но это еще полбеды. Куда как хуже, что отрицательные герои, даже самые отъявленные мерзавцы, выведены в лучшем случае серыми красками вместо полагающихся им по логике вещей сажи и угля. Условимся: аргументы типа «но ведь так было и в книге!» не принимаются – мы оцениваем кино. И мы видим, что:

Главная героиня добилась своей цели, на ее лице ни тени разочарования, и отъезд в Индию – отнюдь не ссылка, а новое увлекательное путешествие. Чем не руководство к действию? Учебник по «американской мечте»!

Её муж. Казалось бы, просто несчастный человек, так бессовестно обманутый. Еще бы! Ведь наше внимание всеми силами уводится в сторону от того факта, что за всю свою жизнь он так и не смог придумать ничего более вразумительного для того, чтобы прокормить свою семью, кроме как обыгрывать каких-то простаков в карты. Трудяга!

И так далее. Думаю, понятно, о чем я веду речь. Так скажите тогда (и здесь я, пожалуй, согласен с самим собой образца трехлетней давности): кому в этом фильме можно и/или нужно сопереживать? А если ответ будет «Никому!», тогда так ли всё хорошо в этой картине? Да, монументальность, по-прежнему, чувствуется: масса персонажей, характеры, судьбы, да, Вселенная не стоит на месте: тут и война, и любовь, и предательство – на самый взыскательный вкус. Но… Где же добродетель?! Ее, выходит, забыли пригласить? А, раз так, какой смысл вообще вникать в проблемы «тёмного царства»? Какой интерес?

6 из 10",8 из 10,8
110,166,"От бывшего художника Моргана уходит жена. Он стремится воспрепятствовать ей и создает множество казусов. Вслед за этими сложностями мы попадаем в мир фантазий Моргана. Здесь он себя ни в чем не ограничивает. Воспитанный на идеалах марксизма Морган представляет себя Кинг-Конгом и ведет бескомпромиссную борьбу.

Этот фильм сложно назвать сюрреалистической притчей. Скорее - это сюрреалистические зарисовки. За вполне заурядной историей скрываются идеи бунта, перекликающиеся с поколением 'рассерженных молодых людей'.

Фильм снят очень легко и динамично. Во многом благодаря этому постоянно раскручиваемая тема революции и недовольства социальными условиями не так очевидна - что немного спасает фильм. 

Между тем, постоянное и излишнее цитирование политической темы переводит фильм в такие разделы, как Китч и Конъюнктура. А по прошествии времени это производит весьма и весьма скромное впечатление.

Справедливости ради нельзя не отметить вполне достойную режиссуру Карела Рейша и традиционно хорошую актерскую игру Ванессы Редгрейв и Дэвида Уорнера.

В итоге: мне этот фильм не понравился. Он показался мне чрезмерно фальшивым. Режиссер просто подхватывает и обыгрывает модные в середине 60-х идеи о революции и недовольстве социальными условиями. Я бы отметил в фильме излишне ярко выраженный политический аспект, при весьма смелых художественных решениях.

4 из 10",4 из 10,4
111,169,"Фильм имеет свои плюсы, но к сожалению, минусы взяли вверх. Я, как христианин, после просмотра фильма, был несколько разочарован, и в рецензии объясни почему.

Соответствие Библии. Главные события, описанные в фильме, были сильно перемешаны. Например, то же восстание Авессалома происходило после греха Давида с Вирсавией, но в экранизации эти события происходят одновременно. Самая главная ошибка создателей фильма была в самом конце фильма, когда Давид даёт перед смертью наставление Соломону не слушать пророков, а вести себя по воле сердца. В Библии всё было наоборот.. Однако, как я упомянул в начале, есть и плюсы: порадовали сцены боя с Голиафом, использование Самуилом урима и туммима..

Краткий вывод: основные события перемешаны, но есть и достойные моменты.

Техническая часть. Обнажённые сцены.. в христианском фильме? За это я поставил огромный минус, потому что, на мой взгляд, христианские фильмы являются далеко не лучшей площадкой для подобных сцен.. Однако, плюсы тоже присутствуют. Это игра Ричарда Гира, мелодия Карла Дэвиса, сцены боя Саула с филистимлянами..

Краткий вывод: сцены с обнажёнными актёрами сильно испортили фильм, но есть свои плюсы.

Общий вывод: Что мы видим? В христианском фильме про царя Давида нарушена логическая цепочка событий, искажая тем самым написанное в Библии. Зачем вообще тогда было называть фильм 'Давид' и пытаться дальше экранизировать две книги Царств? Лучше сразу переименовать фильм и не позориться авторам. Потому что главный смысл, о котором писалось в Библии, уничтожен массой несоответствий.

Ставлю такую оценку только за некоторые плюсы, хотя на самом деле надо ставить минимум баллов.

3 из 10",3 из 10,3
112,170,"А это, пожалуй, самый скандальный фильм Тинто Брасса. Даже скандальнее 'Калигулы'. А всё потому, что к теме фашизма всегда надо подходить очень осторожно, а здесь итальянец, наоборот, разошёлся. Но не буду углубляться. Лично меня этот фильм привлёк присутствием в нём горячо любимого Хельмута Бергера. Вот только для меня загадка - что он делает в этом фильме? Так же, как я не поняла, зачем здесь Ингрид Тулин? 

А теперь о главном. Фильм мне не понравился. Для меня это самый худший фильм Тинто Брасса. На этом фильме он для меня и закончился. Можете начинать закидывать меня тухлыми помидорами. Даже прекрасные актёрские работы не спасают этот шедевр. Всё хорошо в меру - а это уже за гранью. 3 балла только за невероятного Хельмута Бергера. Всё-таки этот чертёнок невероятно хорош.

3 из 10",3 из 10,3
113,172,"Слэшеров про Новый год не так много, а потому те, что есть, известны всем, кто серьезно увлекается просмотром слэшеров. Один из таких слэшеров – «Ты лучше смотри в оба». С одной стороны, фильм, несомненно, классика слэшер-кинематографа. С другой, это позорный фильм, который и слэшером не хочется называть по ряду причин.

Дело в том, что особой резни в данном фильме не присутствует. Количество убийств в фильме можно пересчитать по пальцам одной руки. Но дело даже не в этом: все присутствующие убийства слишком безвкусные и простые для ‘80-х, в годы которых и вышли в свет одни из самых известных слэшеров, которые отличались очень натуралистичным показом сцен расправ над людьми маньяками.

В случае же с «Ты лучше смотри в оба» первое убийство происходит только во второй половине фильма, что вообще немыслимо. Первую же половину нам рассказывают по хорошему счету ненужную никому чересчур затянутую историю жизни главного героя aka маньяка в этом слэшере. При этом после просмотра фильма лично я так толком и не понял, что маньяка побудило встать на тропу убийств.

Слэшер с малым количеством нисколько не примечательных убийств – это априори крайне слабый слэшер, который сложно советовать кому-нибудь для просмотра. После его просмотра недовольными останутся даже самые непридирчивые поклонники жанра. В фильме напрочь отсутствует динамика, а если даже на минуточку забыть, что мы смотрим слэшер, то та же повествовательная линия способна разве что усыпить зрителя, но точно не представляет какого-либо интереса, ибо ни интригой, ни саспенсом фильм похвастаться не в состоянии.

Вердикт. Никому не нужная отрыжка под видом новогоднего слэшера.

4 из 10",4 из 10,4
114,173,"Итак, я просмотрела так называемую трилогию смерти от ван Сента, в которую также вошли 'Последние дни' и 'Слон'. Если от предыдущих двух удалось испытать какой-то полет мысли, взгляд на проблему, то от Джерри осталась только пустота и разочарование.

Честно говоря, у меня создалось такое впечатление, что режиссер решил создать арт-хаусную картину, но с использованием известных актеров. В итоге ничего путного увидеть не получилось.

Да, режиссер пытался передать состояние потерявшихся в пустыне, которым от жажды и минута кажется вечностью. А в итоге и сам фильм растянулся в вечность. Но ведь однообразные пейзажи удобнее смотреть в галерее, а не на экране. А самый пробел в том, что фильм абсолютно не оставляет никаких чувств, никакого сострадания.

И вообще, у ван Сента получаются шикарнейшие картины о подростковом становлении ('Найти форрестера', Параноид парк), но никак не арт-хаус. А оценка моя исключительно поставлена режиссеру, учитывая его предыдущие заслуги

2 из 10",2 из 10,2
115,174,"Очень расстроена - фильм не оправдал ожиданий. Сложилось ощущение, что фильм делали в большой спешке и только для посвященных. Сюжетная линия скомкана настолько, что все интриги, хитросплетения и детали просто испарились, сначала из сценария, а потом и из фильма. Весь роман Теккерея пронизан саркастическим восприятием жизни высшего света Англии, где за жеманными улыбками и кокетством таятся острые язычки и змеиные жала. Но, к моему сожалению, в фильме не оказалось ничего, что привлекло меня в книге. Сюжет галопом несется от сцены к сцене, теряя на ходу все очарование романа, что кажется странным, ведь фильм снят женщиной.

К просмотру подтолкнул красочный трейлер к экранизации и выбор актрисы на главную роль.

Риз Уизерспун – действительно очень хороший выбор на роль Беки Шарп и главный козырь всего фильма. Маленькая, хрупкая, но с живыми, хитрыми глазками и острым умом. Такая действительно не упустит своего и на любой случай в жизни у неё уже имеется план!  

Остальные персонажи в фильме получились очень скучными и однообразными. Актерам не интересны их персонажи, они просто отчитывают свои слова и уходят из кадра. Тут, возможно, во многом и не их вина. Вина в чересчур сжатом сценарии, в котором не прописаны многие мотивы, побуждающие их героев к тем или иным поступкам.

Я понимаю, что экранизация в целом – дело спорное, ведь каждый читатель видит персонажей по-своему, но это не освобождает авторов фильма от ответственности за то, что они наснимали. И, тем не менее, существует огромное количество замечательных экранизаций литературных произведений, вошедших в классику мирового кино. «Ярмарка тщеславия»  Миры Наир к ним явно не относится, но и худшим фильмом его тоже не назовешь. Все-таки костюмеры, гримеры и декораторы неплохо справились с задачей визуального воспроизведения романа. За что им большое спасибо. 

5 из 10",5 из 10,5
116,175,"Моя любимая киношная присказка гласит: 'Умеют британцы снимать кино и сериалы, особенно костюмированные драмы'. Приступая к просмотру экранизации великого романа Теккерея, я ждал очередного подтверждения давно мне известной истины, но то, с чем мне пришлось столкнуться, трудно описать даже как 'разочарование'. Более верным тут будет такой подбор определений: 'гнев', 'злость', 'непонимание'. Вместе с тем, имей я такую возможность, непременно задал бы сценаристам, режиссеру и актерам один простой вопрос: 'Вы вообще книжку читали?' У меня сложилось впечатление, что я посмотрел краткий пересказ краткого пересказа 'Ярмарки тщеславия'.

Единственным верным решением при подходе к экранизации такого объемного произведения, на мой взгляд, может быть серия полнометражных фильмов (как, например, сделал Сергей Бондарчук, экранизируя 'Войну и мир') или мини-сериал. Я изначально недоумевал относительно того, как можно 894 страницы уместить в 2 часа и 15 минут экранного времени. Посмотрев это кино, я понял, как это можно сделать. Увы, с оригиналом эту картину объединяет, пожалуй, только название и имена главных героев.

Разочаровавшись в какой-то момент, я действительно пытался воспринимать этот фильм не как экранизацию, а как самостоятельное творение, но и это не скрасило ужасающих впечатлений. Бессвязная и стремительная картина в духе 'галопом по европам'. Я не представляю, что могут понять из этого фильма люди, не читавшие романа. Я как-то умел состыковать белые пятна, отсутствие важных персонажей и прочую путаницу, потому что я знал, чем должны быть заполнены пробелы.

Все главные персонажи сохранили лишь свой внешний облик (и то это касается не всех; Рис Иванс - хороший актер, но что в его персонаже от Доббина? Да ничего!), но в них нет ни толики внутреннего наполнения, заложенного Теккереем в своих героев. В оригинальном тексте целая красочная галерея отвратительных типажей, а в фильме - галерея картонных фигур.

Бекки Шарп (Риз Уизерспун), как и положено, красива, но где ее подлое, гадостное, стервозное нутро, где интриги и сплетни, где алчность и тщеславие? Зрителю преподносится красивая и целеустремленная девушка, героиня своего времени. Что это за ересь вообще? И почему Бекки - главная героиня фильма? У Теккерея-то роман без героя.

Я искренне надеюсь, что блестящий сценарист Джулиан Феллоуз (Госфорд парк, Аббатство Даунтон) попал в список сценаристов этой 'экранизации' по какой-то дикой случайности. Может быть, он кому-то крепко насолил и его приписали к этому позору... Это действительно позор. Я правда не помню худшей экранизации британской или любой другой классики, из виденных мною.

Из плюсов я для себя отметил только два: необычайно красивые костюмы (как жаль, что такая красота привязана к такой пустоте) и хорошую игру актеров, которые играли то, что им дали, но, увы, не то, что написано у Теккерея. Собственно, и оценка такова.

2 из 10",2 из 10,2
117,176,"Кино, достойное разве что просмотра на перемотке.

Я не ханжа и не моралист, достаточно лояльно отношусь к молодёжным комедиям без претензий на какую-то глубину и смыслы, рассчитанных на 'тупое поржать' над зачастую пошлыми и плоскими шутками. К подобному зрелищу я отношусь положительно и иногда подобные фильмы смотрю, хотя бы даже и просто для разгрузки мозгов. Так вот, данный фильм не из этой категории.

Номинально он безусловно относится к молодёжным романтическим комедиям и, вероятно, попади он в более приличные руки, возможно стал бы обычной такой, середнячковой смехатушкой из разряда 'посмотрел - поржал - забыл', но не срослось. Подкачала реализация, причём подкачала сильно и абсолютно. 

Начнём с того, что вызывает некое недоумение техническая сторона вопроса. Качество изображения не многим лучше, чем, например, в Полуночном Безумии (тоже молодёжная комедия), но Безумие вышло в 1980-ом году, а наш пациент, простите в 2002-ом. Ладно, опустим этот вопрос. В конце концов не все имеют Голливудские бюджеты и надо давать шанс так называемому независимому кинематографу, но... здесь мы переходим к самой слабой части фильма, а именно к актёрам. 

Пожалуй из всей этой команды выделить и запомнить можно разве что попугая, хотя и он явно уступает своим более именитым конкурентам, например, из 'Очень Страшного Кино 2'. Остальные это просто тихий ужас. Главные герои, два типичный подростка, извините за лексику, задрота. Один, тот что главные герой - заучка/слабак, второй - свиноподобное, ожиревшее нечто. Должно быть предполагалось, что это будет смешно, но на деле оба в плане актёрской игры не представляют из себя вообще ничего, потому наблюдать за героями просто не интересно. 

Кукольная часть состоит из трёх девиц из серии 'краса школы'. К ним особых претензий нет. Они настолько типичны, что, ей богу, вообще ничем не выделяются. Разве что эстетическое удовольствие доставила сцена, где одна из них была обнажена, демонстрирую действительно приятные, натуральные округлости, но и только. 

Следующая группа, это родители. Похотливый папаша и заботливая мамаша. Собственно, это всё, что о этих героях можно сказать.

Ну, и на закуску ещё одна троица, кто бы вы думали? Никогда не догадаетесь? Та-дам!!! Три крутых парня, то ли футболиста, то ли ещё какие спортсмены. 

А теперь представьте всё это в невнятных антуражах, с мутноватой картинкой прямиком из восьмидесятых-девяностых, с постоянными переигрываниями и утрированностью, со средненькой, если не сказать плохонькой режиссурой и операторской работой где-то между уровнем мыльной телеоперы и любительского кино, и вы получите полное представление о том, что из себя представляет данная картина. 

Смотреть только любителям треша и глупости. 

3 из 10.",3 из 10,3
